loss,val_loss
0.8453543186187744,0.5994913578033447
0.6179118752479553,0.38946664333343506
0.3570382297039032,0.1677703857421875
0.11408331245183945,0.043357860296964645
0.03257373347878456,0.035758789628744125
0.02623407542705536,0.03554508835077286
0.021834587678313255,0.027903934940695763
0.019494246691465378,0.02380545437335968
0.017745811492204666,0.02098136767745018
0.016451770439743996,0.01724744401872158
0.015479955822229385,0.01667949929833412
0.014562585391104221,0.014851321466267109
0.013864872977137566,0.01341588981449604
0.013195511884987354,0.01240560319274664
0.01268067117780447,0.011911053210496902
0.012156549841165543,0.011179113760590553
0.01169730257242918,0.01121727004647255
0.011262794956564903,0.01059217844158411
0.01088707335293293,0.009920123964548111
0.010476316325366497,0.008742934092879295
0.010209020227193832,0.009568032808601856
0.009959695860743523,0.00816578883677721
0.009681534953415394,0.008253071457147598
0.009454222396016121,0.008204132318496704
0.009239250794053078,0.00772737804800272
0.009019549004733562,0.006844555027782917
0.008905251510441303,0.007336369249969721
0.008703762665390968,0.006718760821968317
0.008521085605025291,0.0068342420272529125
0.00835085567086935,0.007302051410079002
0.008164171129465103,0.006915091071277857
0.008051495999097824,0.006715759634971619
0.007927779108285904,0.006452470552176237
0.007768022362142801,0.006369694136083126
0.007644370663911104,0.006649624556303024
0.007494003977626562,0.006875025108456612
0.007380261551588774,0.006320719141513109
0.007285770960152149,0.006068650633096695
0.007234788499772549,0.0060112364590168
0.006996887270361185,0.006813189946115017
0.006885286420583725,0.005918549839407206
0.006780926138162613,0.005570727400481701
0.006668181158602238,0.005871997680515051
0.00654878094792366,0.0058690221048891544
0.006472591310739517,0.0058410195633769035
0.006350495386868715,0.005545152351260185
0.006182612851262093,0.005131908226758242
0.00626634806394577,0.005883137229830027
0.006026191171258688,0.005200074054300785
0.005998201668262482,0.005525682121515274
