loss,val_loss
0.3512449860572815,0.1273736208677292
0.03648778423666954,0.026473013684153557
0.015033370815217495,0.019027933478355408
0.010965363122522831,0.01081053912639618
0.00903170183300972,0.008412620984017849
0.007780806161463261,0.01041168812662363
0.007175208535045385,0.006580387242138386
0.006770406849682331,0.0077614025212824345
0.00639829458668828,0.006025706883519888
0.006337775383144617,0.006932740565389395
0.005998100154101849,0.00934075191617012
0.005836770869791508,0.006238916423171759
0.006078645586967468,0.006093947682529688
0.005644786637276411,0.006539438385516405
