loss,val_loss
0.037161048501729965,0.005097140092402697
0.0023084681015461683,0.0027354436460882425
0.001901708310469985,0.0021511719096451998
0.0015694728353992105,0.0020201087463647127
0.0013072158908471465,0.0012396267848089337
0.0011987490579485893,0.0012987484224140644
0.0011199242435395718,0.0017915418138727546
0.0010378651786595583,0.0010747441556304693
0.001020253635942936,0.0010384261840954423
0.0009575909934937954,0.001250026747584343
0.0009566828957758844,0.0011713706189766526
0.0007948235725052655,0.0005896635120734572
0.0008107271860353649,0.0006701259990222752
0.0007203795830719173,0.0006070449599064887
0.0007458713371306658,0.0007070254068821669
0.0006750324973836541,0.0007782051688991487
0.0006395901436917484,0.0005645903293043375
0.0005577185074798763,0.00045061539276503026
0.0006096162251196802,0.0009830081835389137
0.0005755586898885667,0.0004786859208252281
0.0005484902649186552,0.0004864791117142886
0.0005479420069605112,0.0006828511832281947
0.0005672023980878294,0.0010716933757066727
