name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s5_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_tvt_s5_batch96,10,11.66937215011136,4.079464452757369,12.769763620521996,12.209400925873616,17.61885960129246,2.4651328039604916,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s5_batch96/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,60,0.8,0.1,96
lstm_tvt_s5_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s5_batch128,10,12.55743141994477,5.68261524483965,13.55184171748537,12.901010633195293,18.09425808425876,3.189233315053665,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s5_batch128/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,60,0.8,0.1,128
