name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s6_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_tvt_s6_e60,10,11.858793242714388,4.627675922893525,12.513777464709175,12.594848624600019,17.69887095865484,2.5284420725062913,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s6_e60/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,60,0.8,0.1,96
lstm_tvt_s6_w12_h256_actrelu_lr0.0009_e50_lam0.8_sig0.1_b96,lstm_tvt_s6_e50,10,11.96612028844345,4.672890934970807,12.676012535604496,12.668931513269337,17.846646169929162,2.468818799403986,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s6_e50/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,50,0.8,0.1,96
lstm_tvt_s6_w12_h256_actrelu_lr0.0009_e40_lam0.8_sig0.1_b96,lstm_tvt_s6_e40,10,12.509011395123586,4.232793914455094,15.017754279597185,12.576122724763145,18.209374661678925,2.1717844105840483,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s6_e40/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,40,0.8,0.1,96
