name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s2_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s2_h256,10,12.761036404377641,5.878716863510869,13.8149681016689,13.133488754627,18.2169718977038,3.1809266376221377,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s2_h256/rolling_tvt_summary.csv,0.0,12,256,relu,0.0009,60,0.8,0.1,128
lstm_tvt_s2_w12_h224_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s2_h224,10,12.93781837858398,6.102586834807661,14.139838506336673,13.356189040717728,18.152659132473854,2.935024220734708,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v01/lstm_pipeline_h4_tuning_last10/lstm_tvt_s2_h224/rolling_tvt_summary.csv,0.0,12,224,relu,0.0009,60,0.8,0.1,128
