name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s6_w10_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_tvt_s6_e60,6,13.074972071909587,4.975781222943723,14.261479828042324,13.79136005892257,19.27126717772972,2.490857406126125,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s6_e60/rolling_tvt_summary.csv,114.6509538339451,10,256,relu,0.0009,60,0.8,0.1,96
lstm_tvt_s6_w10_h256_actrelu_lr0.0009_e50_lam0.8_sig0.1_b96,lstm_tvt_s6_e50,6,13.09413123647188,4.794137993025488,14.458518716931176,13.782905573593125,19.34096266233773,2.470532512149644,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s6_e50/rolling_tvt_summary.csv,113.5978589860024,10,256,relu,0.0009,50,0.8,0.1,96
lstm_tvt_s6_w10_h256_actrelu_lr0.0009_e40_lam0.8_sig0.1_b96,lstm_tvt_s6_e40,6,13.191409752284757,5.114432575757529,14.328828373015845,13.972259241221757,19.350118819143898,2.413926220072162,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s6_e40/rolling_tvt_summary.csv,109.13691396510694,10,256,relu,0.0009,40,0.8,0.1,96
