name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s5_w10_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_tvt_s5_batch96,6,13.038885875120263,4.434749266474253,14.28867636483889,14.061172029821995,19.37094583934591,2.461758335633365,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s5_batch96/rolling_tvt_summary.csv,121.86146298702806,10,256,relu,0.0009,60,0.8,0.1,96
lstm_tvt_s5_w10_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s5_batch128,6,13.670983985690212,6.081010714285682,14.808232449494945,14.14459395141892,19.65009882756129,3.0402441989011426,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s5_batch128/rolling_tvt_summary.csv,105.87214998202398,10,256,relu,0.0009,60,0.8,0.1,128
