name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s1_w10_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s1_w10,6,13.235533904521416,5.131023803511302,14.613608555796068,13.862558158970662,19.33494509980763,2.1441004099696817,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s1_w10/rolling_tvt_summary.csv,115.35080293007195,10,256,relu,0.0009,60,0.8,0.1,128
lstm_tvt_s1_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s1_w12,6,13.601989724627222,6.286279082491597,14.644596783309291,13.829073460798455,19.648009571909554,2.4463876540569984,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s1_w12/rolling_tvt_summary.csv,109.51895455201156,12,256,relu,0.0009,60,0.8,0.1,128
lstm_tvt_s1_w14_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s1_w14,6,14.663985870610858,7.304886652236626,15.763358621933575,15.154122679172685,20.43357552910054,3.692197856671117,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s1_w14/rolling_tvt_summary.csv,115.3533325829776,14,256,relu,0.0009,60,0.8,0.1,128
