name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
lstm_tvt_s2_w10_h224_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s2_h224,6,13.413150034571933,5.576565818903305,14.547116792929351,13.756331331168814,19.77258619528627,2.7710212291413656,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s2_h224/rolling_tvt_summary.csv,110.4382444730727,10,224,relu,0.0009,60,0.8,0.1,128
lstm_tvt_s2_w10_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_tvt_s2_h256,6,14.361721363937,7.040503835978851,15.373566877104404,14.85508555194805,20.177729190716693,3.4578588838031465,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/lstm_pipeline_h4_tuning_last6/lstm_tvt_s2_h256/rolling_tvt_summary.csv,105.16722884704359,10,256,relu,0.0009,60,0.8,0.1,128
