name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
bilstm_d1_s5_w4_h256_actrelu_lr0.0007_e50_lam1_sig0.05_b32,bilstm_d1_s5_b32,6,30.70875474386727,11.248398989898986,36.26279996392495,27.212758080808086,48.11106194083707,8.247408221789161,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s5_b32/rolling_tvt_summary.csv,54.47427919204347,4,256,relu,0.0007,50,1.0,0.05,32,0.0,0.0,0.0
bilstm_d1_s5_w4_h256_actrelu_lr0.0007_e50_lam1_sig0.05_b96,bilstm_d1_s5_b96,6,32.7183329094517,12.00934476911983,37.872733152958155,29.5168486291487,51.47440508658011,7.229149845172506,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s5_b96/rolling_tvt_summary.csv,46.83034948294517,4,256,relu,0.0007,50,1.0,0.05,96,0.0,0.0,0.0
bilstm_d1_s5_w4_h256_actrelu_lr0.0007_e50_lam1_sig0.05_b64,bilstm_d1_s5_b64,6,32.79575323773448,12.454278823953738,38.527180447330416,28.778736363636465,51.42281731601731,7.271427393285375,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s5_b64/rolling_tvt_summary.csv,48.55574695998803,4,256,relu,0.0007,50,1.0,0.05,64,0.0,0.0,0.0
