name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
bilstm_d1_s3_w4_h256_actrelu_lr0.0007_e50_lam1_sig0.05_b128,bilstm_d1_s3_lr7e4,6,31.948051740620514,12.024087121212128,37.933321067821,27.91840934343446,49.916389430014476,8.167089933033594,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s3_lr7e4/rolling_tvt_summary.csv,46.42211279505864,4,256,relu,0.0007,50,1.0,0.05,128,0.0,0.0,0.0
bilstm_d1_s3_w4_h256_actrelu_lr0.0005_e50_lam1_sig0.05_b128,bilstm_d1_s3_lr5e4,6,32.55631144480518,12.941557683982587,39.502325432900385,28.076651875901845,49.704710786435925,7.505975947101215,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s3_lr5e4/rolling_tvt_summary.csv,49.71872211701702,4,256,relu,0.0005,50,1.0,0.05,128,0.0,0.0,0.0
bilstm_d1_s3_w4_h256_actrelu_lr0.0003_e50_lam1_sig0.05_b128,bilstm_d1_s3_lr3e4,6,40.20874525613277,24.289172943722864,46.061147655122646,36.03545919913436,54.44920122655122,13.722206103051047,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s3_lr3e4/rolling_tvt_summary.csv,47.43178998399526,4,256,relu,0.0003,50,1.0,0.05,128,0.0,0.0,0.0
