name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
bilstm_d1_s2_w4_h128_actrelu_lr0.0005_e50_lam1_sig0.05_b128,bilstm_d1_s2_h128,6,36.47528208874455,19.40282132034621,44.61248023088007,30.53688607503615,51.34894072871575,9.208360584562907,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s2_h128/rolling_tvt_summary.csv,49.02409451501444,4,128,relu,0.0005,50,1.0,0.05,128,0.0,0.0,0.0
bilstm_d1_s2_w4_h192_actrelu_lr0.0005_e50_lam1_sig0.05_b128,bilstm_d1_s2_h192,6,39.71735465367967,22.865859307359276,45.38890165945164,35.860392748917896,54.75426489898988,14.991204654825163,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s2_h192/rolling_tvt_summary.csv,46.44444393797312,4,192,relu,0.0005,50,1.0,0.05,128,0.0,0.0,0.0
bilstm_d1_s2_w4_h96_actrelu_lr0.0005_e50_lam1_sig0.05_b128,bilstm_d1_s2_h96,6,44.32064227092351,29.786883080808014,52.04166854256844,37.17207023809529,58.28194722222225,9.904684412748873,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/d1_ohlc/bilstm_pipeline_d1_tuning_last6/bilstm_d1_s2_h96/rolling_tvt_summary.csv,47.69891868799459,4,96,relu,0.0005,50,1.0,0.05,128,0.0,0.0,0.0
