name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s3_w14_h224_acttanh_lr0.0004_e50_lam0.9_sig0.08_b96,eu5_s3_tanh_lr4e4,14.517116666666638,12.442420833333301,6.218333333333288,12.735183333333344,13.768533333333314,17.047633333333255,RisetEU/EU5/results/multitask_pipeline/eu5_s3_tanh_lr4e4_preds.csv,30.436944637214765,14,224,tanh,0.0004,50,0.9,0.08,96
eu5_s3_w14_h224_acttanh_lr0.0005_e50_lam0.9_sig0.08_b96,eu5_s3_tanh_lr5e4,17.957961111111118,16.298091666666664,11.318483333333296,22.350300000000047,12.979666666666649,18.54391666666666,RisetEU/EU5/results/multitask_pipeline/eu5_s3_tanh_lr5e4_preds.csv,30.53458016598597,14,224,tanh,0.0005,50,0.9,0.08,96
eu5_s3_w14_h224_acttanh_lr0.0007_e50_lam0.9_sig0.08_b96,eu5_s3_tanh_lr7e4,14.353322222222161,12.304287499999909,6.157183333333149,11.12418333333339,13.181483333333206,18.75429999999989,RisetEU/EU5/results/multitask_pipeline/eu5_s3_tanh_lr7e4_preds.csv,30.306795347016305,14,224,tanh,0.0007,50,0.9,0.08,96
eu5_s3_w14_h224_actrelu_lr0.0005_e50_lam0.9_sig0.08_b96,eu5_s3_relu_lr5e4,41.23951666666668,37.261987500000025,25.329400000000057,43.8281166666666,23.985483333333352,55.904950000000106,RisetEU/EU5/results/multitask_pipeline/eu5_s3_relu_lr5e4_preds.csv,31.955660437932238,14,224,relu,0.0005,50,0.9,0.08,96
