name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s5_w14_h224_acttanh_lr0.0007_e50_lam1.1_sig0.12_b80,eu5_s5_batch80,49.174738888888974,44.271825000000106,29.5630833333335,62.853800000000255,65.4760000000001,19.194416666666584,RisetEU/EU5/results/multitask_pipeline/eu5_s5_batch80_preds.csv,34.098287099041045,14,224,tanh,0.0007,50,1.1,0.12,80
eu5_s5_w14_h224_acttanh_lr0.0007_e50_lam1.1_sig0.12_b96,eu5_s5_batch96,14.191505555555581,12.418920833333365,7.101166666666714,11.99958333333347,12.57870000000009,17.996233333333187,RisetEU/EU5/results/multitask_pipeline/eu5_s5_batch96_preds.csv,30.32941724988632,14,224,tanh,0.0007,50,1.1,0.12,96
eu5_s5_w14_h224_acttanh_lr0.0007_e50_lam1.1_sig0.12_b128,eu5_s5_batch128,37.835683333333264,46.8472999999999,73.8821499999998,56.66144999999997,32.84891666666667,23.996683333333156,RisetEU/EU5/results/multitask_pipeline/eu5_s5_batch128_preds.csv,27.785401213914156,14,224,tanh,0.0007,50,1.1,0.12,128
