dir_head_accuracy,dir_head_loss,loss,price_head_loss,val_dir_head_accuracy,val_dir_head_loss,val_loss,val_price_head_loss
0.42684102058410645,1.0241479873657227,0.4032061696052551,0.14598317444324493,0.36666667461395264,1.0592972040176392,0.2674439251422882,0.0026195840910077095
0.42887768149375916,1.017164707183838,0.25464171171188354,0.00039785521221347153,0.4000000059604645,1.0590604543685913,0.26553258299827576,0.0007674816297367215
0.4308071732521057,1.0167818069458008,0.2543336749076843,0.00018318208458367735,0.4000000059604645,1.0584205389022827,0.26511502265930176,0.0005099011468701065
0.4329510033130646,1.0164618492126465,0.25421708822250366,0.00014317757450044155,0.4166666567325592,1.0578224658966064,0.2648875117301941,0.0004318860883358866
0.43391573429107666,1.0161867141723633,0.25413453578948975,0.00012712474563159049,0.4166666567325592,1.0573577880859375,0.26474931836128235,0.0004098632198292762
0.43563082814216614,1.0159406661987305,0.25406613945961,0.00011810474097728729,0.4166666567325592,1.0570967197418213,0.26464253664016724,0.0003683507675305009
0.43595239520072937,1.015710473060608,0.2540057599544525,0.00011316010932205245,0.4000000059604645,1.0569345951080322,0.2645735442638397,0.00033988969516940415
0.4365955591201782,1.0155032873153687,0.25395357608795166,0.00011036730575142428,0.4000000059604645,1.0568556785583496,0.2645224630832672,0.00030853450880385935
0.43841782212257385,1.015311360359192,0.2539064586162567,0.00010918593761743978,0.4000000059604645,1.0567177534103394,0.2644447088241577,0.00026527696172706783
0.43691712617874146,1.0151302814483643,0.25386273860931396,0.0001085587136913091,0.4000000059604645,1.056573748588562,0.26438021659851074,0.00023678279831074178
0.4372387230396271,1.014957308769226,0.25382137298583984,0.00010865150397876278,0.4000000059604645,1.056408166885376,0.26430514454841614,0.00020310492254793644
0.43702432513237,1.0147860050201416,0.25378111004829407,0.00010979000944644213,0.4000000059604645,1.0561691522598267,0.2642257511615753,0.00018344966520089656
0.4383106529712677,1.0146173238754272,0.25374093651771545,0.00011018045188393444,0.4000000059604645,1.055962324142456,0.26416125893592834,0.00017066881991922855
0.4385250210762024,1.0144551992416382,0.2537039518356323,0.00011226706556044519,0.4000000059604645,1.0556668043136597,0.2640904486179352,0.0001737539714667946
0.43766748905181885,1.0142992734909058,0.25366759300231934,0.00011353530862834305,0.4000000059604645,1.0554739236831665,0.2640255391597748,0.00015705396072007716
0.4379890561103821,1.0141392946243286,0.25363031029701233,0.00011498043750179932,0.4000000059604645,1.0552892684936523,0.26395800709724426,0.00013568541908171028
0.4400257170200348,1.01396906375885,0.25359082221984863,0.00011662947508739308,0.4000000059604645,1.054994821548462,0.2638760805130005,0.00012736635108012706
0.4392753839492798,1.0138098001480103,0.25355255603790283,0.00011752278805943206,0.4000000059604645,1.054731845855713,0.2638019621372223,0.0001189865724882111
0.43991854786872864,1.0136226415634155,0.2535094618797302,0.00011863555846503004,0.36666667461395264,1.0544178485870361,0.26374149322509766,0.00013701937859877944
0.44045448303222656,1.013441562652588,0.2534685432910919,0.0001220980630023405,0.36666667461395264,1.0541744232177734,0.2636820673942566,0.00013845761714037508
0.4416336119174957,1.013264536857605,0.2534273564815521,0.00012230836728122085,0.36666667461395264,1.053784966468811,0.26360487937927246,0.0001586318394402042
0.4431343078613281,1.013055682182312,0.2533791959285736,0.00012361265544313937,0.38333332538604736,1.0535792112350464,0.26354625821113586,0.0001514419709565118
0.44367027282714844,1.0128540992736816,0.2533333897590637,0.00012588179379235953,0.38333332538604736,1.0530445575714111,0.26343855261802673,0.00017742054478731006
0.4450637698173523,1.012656569480896,0.25328707695007324,0.00012668513227254152,0.38333332538604736,1.0525480508804321,0.263327032327652,0.0001900099596241489
0.4446350038051605,1.0124149322509766,0.2532300055027008,0.00012581999180838466,0.4166666567325592,1.0523607730865479,0.26331833004951477,0.0002281367633258924
0.44645729660987854,1.0121740102767944,0.25317394733428955,0.00012866214092355222,0.4166666567325592,1.0520622730255127,0.2632569372653961,0.00024137491709552705
0.4458141326904297,1.0119062662124634,0.253111869096756,0.0001289174979319796,0.4166666567325592,1.0515104532241821,0.2631269693374634,0.00024934893008321524
