name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s4_w14_h224_acttanh_lr0.0007_e50_lam0.9_sig0.08_b96,eu5_s4_lam09_sig008,15.851972222222244,13.397991666666655,6.036049999999885,11.19576666666659,16.83581666666678,19.524333333333367,RisetEU/EU5/results/multitask_pipeline/eu5_s4_lam09_sig008_preds.csv,30.467335964087397,14,224,tanh,0.0007,50,0.9,0.08,96
eu5_s4_w14_h224_acttanh_lr0.0007_e50_lam1_sig0.1_b96,eu5_s4_lam10_sig01,14.93033333333333,12.904504166666666,6.827016666666667,10.873783333333332,18.679116666666626,15.238100000000033,RisetEU/EU5/results/multitask_pipeline/eu5_s4_lam10_sig01_preds.csv,30.30285703181289,14,224,tanh,0.0007,50,1.0,0.1,96
eu5_s4_w14_h224_acttanh_lr0.0007_e50_lam1.1_sig0.12_b96,eu5_s4_lam11_sig012,14.192822222222128,12.088754166666615,5.776550000000065,10.718033333333285,13.66886666666652,18.191566666666585,RisetEU/EU5/results/multitask_pipeline/eu5_s4_lam11_sig012_preds.csv,30.463980911066756,14,224,tanh,0.0007,50,1.1,0.12,96
