dir_head_accuracy,dir_head_loss,loss,price_head_loss,val_dir_head_accuracy,val_dir_head_loss,val_loss,val_price_head_loss
0.4205166697502136,1.0243890285491943,0.6589759588241577,0.14564689993858337,0.3333333432674408,1.059292197227478,0.5336267948150635,0.003980677574872971
0.4300568103790283,1.0174356698989868,0.5091220736503601,0.0005035967333242297,0.4000000059604645,1.0585119724273682,0.5308741927146912,0.0016182330437004566
0.4306999742984772,1.0168821811676025,0.5086177587509155,0.0002685452054720372,0.4000000059604645,1.0577318668365479,0.5301052927970886,0.0012393747456371784
0.43220067024230957,1.0164655447006226,0.5083739757537842,0.0002270237891934812,0.4000000059604645,1.0571777820587158,0.5296903252601624,0.0011014171177521348
0.4350948631763458,1.0161089897155762,0.5081841945648193,0.0002101235295413062,0.4000000059604645,1.056862235069275,0.5294880270957947,0.0010569196892902255
0.4357380270957947,1.015804648399353,0.5080313086509705,0.00020212311937939376,0.4000000059604645,1.0565418004989624,0.5292709469795227,0.0010000626789405942
0.43713152408599854,1.015541911125183,0.5078983902931213,0.0001950586010934785,0.4000000059604645,1.05633544921875,0.529093325138092,0.0009255831246264279
0.4383106529712677,1.015302062034607,0.5077779293060303,0.00018970265227835625,0.4000000059604645,1.0560401678085327,0.5289108157157898,0.0008907114388421178
0.43895378708839417,1.0150724649429321,0.5076618790626526,0.00018469183123670518,0.4000000059604645,1.0558843612670898,0.5287732481956482,0.0008310642442665994
0.4385250210762024,1.0148532390594482,0.5075544714927673,0.00018225649546366185,0.4000000059604645,1.0555236339569092,0.528548002243042,0.0007861594785936177
0.4375602900981903,1.0146610736846924,0.5074552297592163,0.00017819598724599928,0.38333332538604736,1.055254578590393,0.5283547639846802,0.0007274933741427958
0.4375602900981903,1.01446533203125,0.507355809211731,0.00017574851517565548,0.4000000059604645,1.0550622940063477,0.5282894968986511,0.0007583231781609356
0.43670275807380676,1.0142604112625122,0.5072562098503113,0.00017497774388175458,0.4000000059604645,1.0547459125518799,0.5281026363372803,0.0007296642870642245
0.4379890561103821,1.0140661001205444,0.5071588754653931,0.00017352668510284275,0.38333332538604736,1.0544906854629517,0.5280146598815918,0.00076928740600124
0.43916818499565125,1.0138503313064575,0.507057249546051,0.00017404209938831627,0.38333332538604736,1.054091453552246,0.5278342366218567,0.0007884912774898112
0.44024011492729187,1.0136421918869019,0.5069563984870911,0.00017482630209997296,0.38333332538604736,1.0538040399551392,0.5276814103126526,0.0007793800323270261
0.44195517897605896,1.0134179592132568,0.5068485140800476,0.0001745458721416071,0.38333332538604736,1.0534902811050415,0.5275041460990906,0.0007590025779791176
0.4425983428955078,1.013190746307373,0.5067398548126221,0.00017542627756483853,0.38333332538604736,1.0532079935073853,0.5273619294166565,0.0007579041994176805
0.44270554184913635,1.012942910194397,0.5066233277320862,0.00017631844093557447,0.38333332538604736,1.0528030395507812,0.5272329449653625,0.0008314166916534305
0.443777471780777,1.0126712322235107,0.5064972043037415,0.00018113150144927204,0.38333332538604736,1.0522698163986206,0.5270170569419861,0.0008821320370770991
0.4450637698173523,1.0123915672302246,0.5063671469688416,0.00018219421326648444,0.36666667461395264,1.0517405271530151,0.5267532467842102,0.000882955442648381
0.44474220275878906,1.0120983123779297,0.5062312483787537,0.0001869287807494402,0.38333332538604736,1.0513056516647339,0.526608407497406,0.0009555922006256878
0.4453853666782379,1.0117813348770142,0.5060849785804749,0.00019068148685619235,0.4000000059604645,1.0506272315979004,0.5263302326202393,0.001016589580103755
0.447100430727005,1.0113650560379028,0.5058907270431519,0.0001939352514455095,0.4000000059604645,1.0497276782989502,0.5258867740631104,0.0010229229228571057
0.44774359464645386,1.011009693145752,0.505724310874939,0.00020168132323306054,0.4000000059604645,1.0496891736984253,0.5258250832557678,0.0009805227164179087
0.44817236065864563,1.0105938911437988,0.5055263638496399,0.00020742285414598882,0.4166666567325592,1.0500307083129883,0.5260140895843506,0.0009987623197957873
0.4491370916366577,1.0100282430648804,0.5052656531333923,0.00022189895389601588,0.38333332538604736,1.0504474639892578,0.526172399520874,0.0009486585622653365
0.4503162205219269,1.00961172580719,0.5050761103630066,0.0002378716308157891,0.36666667461395264,1.050825834274292,0.5264219641685486,0.001009028172120452
0.44945868849754333,1.0087833404541016,0.5046781301498413,0.00023810777929611504,0.38333332538604736,1.050320029258728,0.5260754823684692,0.0009154786239378154
0.4518169164657593,1.0080583095550537,0.5043177604675293,0.00024877474061213434,0.38333332538604736,1.0510504245758057,0.5268040299415588,0.00127883639652282
0.45299604535102844,1.0078476667404175,0.5042145848274231,0.00026650962536223233,0.3499999940395355,1.052145004272461,0.5271308422088623,0.0010583512485027313
0.45524707436561584,1.006578803062439,0.5035749673843384,0.00026040044031105936,0.36666667461395264,1.0532907247543335,0.5276274681091309,0.0009820762788876891
0.45503270626068115,1.00499427318573,0.5027760863304138,0.00025461369659751654,0.4000000059604645,1.0542309284210205,0.5283622145652771,0.0012467345222830772
