name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s2_w14_h224_acttanh_lr0.0004_e50_lam0.9_sig0.08_b96,eu5_s2_h224,14.398249999999996,13.310312499999949,10.04649999999981,12.42081666666654,13.035250000000165,17.73868333333328,RisetEU/EU5/results/multitask_pipeline/eu5_s2_h224_preds.csv,30.254451481159776,14,224,tanh,0.0004,50,0.9,0.08,96
eu5_s2_w14_h256_acttanh_lr0.0004_e50_lam0.9_sig0.08_b96,eu5_s2_h256,21.023938888888868,20.68310833333332,19.660616666666666,17.947583333333313,18.006783333333463,27.117449999999838,RisetEU/EU5/results/multitask_pipeline/eu5_s2_h256_preds.csv,33.935680696042255,14,256,tanh,0.0004,50,0.9,0.08,96
eu5_s2_w14_h320_acttanh_lr0.0004_e50_lam0.9_sig0.08_b96,eu5_s2_h320,20.855805555555563,19.671429166666698,16.118300000000104,21.817166666666626,18.086300000000076,22.66394999999999,RisetEU/EU5/results/multitask_pipeline/eu5_s2_h320_preds.csv,39.60082190693356,14,320,tanh,0.0004,50,0.9,0.08,96
