,Open,High,Low,Close
0,1.1159486,1.1171559,1.1151597,1.1133518
1,1.1168771,1.118065,1.116085,1.1142461
2,1.1170226,1.1182479,1.116235,1.1144501
3,1.116457,1.1177108,1.1156645,1.1138414
4,1.1163995,1.1176356,1.1156061,1.1137943
5,1.115303,1.116516,1.1145109,1.1126333
6,1.1142795,1.1154062,1.1134936,1.1116381
7,1.1164459,1.1175492,1.1156523,1.1137462
8,1.1170566,1.1182932,1.1162658,1.1144551
9,1.1170042,1.1182308,1.1162165,1.1144482
10,1.117864,1.1190988,1.1170771,1.1153221
11,1.117448,1.1186715,1.1166571,1.1148293
12,1.1170949,1.1183447,1.1162943,1.1144236
13,1.1172302,1.1183336,1.116445,1.1146147
14,1.1181786,1.1194351,1.117383,1.1155454
15,1.1186199,1.1198016,1.117826,1.1160061
16,1.1203779,1.1216295,1.1195865,1.1178317
17,1.1186858,1.1198716,1.1178916,1.1159893
18,1.1153342,1.1165441,1.1145345,1.1125841
19,1.1109772,1.1121236,1.1101834,1.1081868
20,1.1091689,1.1103897,1.1083784,1.1065086
21,1.1087333,1.1099359,1.1079445,1.1060853
22,1.1097375,1.1109208,1.108953,1.1071151
23,1.1096789,1.1108805,1.108881,1.1069075
24,1.106637,1.1078241,1.1058482,1.1039109
25,1.1050044,1.1061741,1.1042149,1.1022664
26,1.1047912,1.1060189,1.1039983,1.1020787
27,1.1049697,1.1061865,1.104181,1.102301
28,1.1053085,1.106522,1.1045227,1.1026542
29,1.1045643,1.1057602,1.1037728,1.1018119
30,1.1042224,1.1053907,1.1034349,1.1015272
31,1.1035848,1.1047064,1.1028013,1.1008409
32,1.1036366,1.1048418,1.1028472,1.10094
33,1.104121,1.1053412,1.1033309,1.1014243
34,1.1035155,1.1047255,1.1027293,1.1008362
35,1.1035948,1.1047553,1.1028093,1.1008985
36,1.1029606,1.104151,1.1021717,1.1002157
37,1.1019027,1.1030447,1.1011205,1.0992062
38,1.103342,1.1045243,1.1025546,1.1006482
39,1.1041124,1.1053315,1.1033267,1.1014588
40,1.1037173,1.1049243,1.1029298,1.1010158
41,1.1036918,1.1049014,1.1029016,1.1009907
42,1.1057336,1.106863,1.1049443,1.103024
43,1.109435,1.1105202,1.1086378,1.1066433
44,1.1114376,1.1126682,1.1106448,1.1087916
45,1.1110812,1.1123198,1.1102923,1.1084497
46,1.1108465,1.1120526,1.1100605,1.1082337
47,1.1115394,1.1126784,1.1107529,1.1088753
48,1.1119807,1.1129566,1.1112024,1.1092709
49,1.115124,1.1162461,1.1143212,1.1123347
50,1.1156892,1.1169025,1.114902,1.113115
51,1.1144528,1.1157191,1.1136615,1.11186
52,1.114526,1.1157861,1.1137381,1.1119637
53,1.1129975,1.1141785,1.1122065,1.110288
54,1.1116893,1.1128836,1.1108998,1.1090393
55,1.1144735,1.1155137,1.1136839,1.1117804
56,1.1168196,1.118053,1.116031,1.1142373
57,1.1168799,1.1181427,1.11609,1.1143223
58,1.1171441,1.1184157,1.1163523,1.1145732
59,1.1173759,1.1186401,1.1165763,1.114727
60,1.1173046,1.1184871,1.1165166,1.1147182
61,1.1181192,1.1193584,1.1173195,1.1154432
62,1.1163386,1.1175463,1.1155535,1.1137629
63,1.115036,1.1162491,1.1142461,1.1123888
64,1.1134787,1.1147134,1.1126919,1.1108851
65,1.1132149,1.1144444,1.1124227,1.1105711
66,1.1121688,1.1134012,1.1113756,1.1094937
67,1.1146643,1.1156893,1.1138707,1.1119413
68,1.1166546,1.1178929,1.1158615,1.1140105
69,1.1144923,1.1156999,1.113703,1.1118541
70,1.113746,1.1149808,1.1129591,1.1111609
71,1.11307,1.1142979,1.1122824,1.110453
72,1.1091195,1.109914,1.1083395,1.1061553
73,1.1210856,1.1215082,1.1202719,1.1179638
74,1.1319947,1.133288,1.1311916,1.1294545
75,1.1315663,1.1328381,1.130765,1.129045
76,1.1308272,1.1320947,1.1300371,1.1283796
77,1.1279649,1.129168,1.1271636,1.1252799
78,1.1250628,1.1262132,1.1242781,1.1225401
79,1.1283027,1.129478,1.1274961,1.1256535
80,1.1288297,1.1301297,1.1280346,1.1263466
81,1.1275508,1.1288396,1.1267598,1.1251003
82,1.1288865,1.1301754,1.1280853,1.1263564
83,1.1291027,1.1304077,1.1283078,1.1266409
84,1.1276224,1.1288437,1.1268272,1.1250377
85,1.1256558,1.1268973,1.1248622,1.1231045
86,1.1241966,1.1254622,1.1233989,1.1215999
87,1.1235045,1.1247324,1.1227132,1.1209748
88,1.1244001,1.1256577,1.1236118,1.1219192
89,1.1247864,1.1260685,1.1239948,1.1222892
90,1.1235533,1.1248039,1.1227531,1.1209109
91,1.1235617,1.1247792,1.1227598,1.1209406
92,1.1243591,1.1255609,1.1235704,1.121834
93,1.1248522,1.12614,1.1240605,1.1223564
94,1.124486,1.1257622,1.1236948,1.1219852
95,1.1241992,1.1254891,1.1234066,1.1216885
96,1.1233976,1.124623,1.1226101,1.1208788
97,1.1223013,1.1235396,1.1215067,1.1196885
98,1.1220145,1.1232207,1.1212237,1.1194675
99,1.1293447,1.1302847,1.1285328,1.1265693
100,1.1339021,1.1352094,1.1331078,1.1314883
101,1.1344244,1.1357428,1.1336269,1.1320014
102,1.1381159,1.1392251,1.1373143,1.135608
103,1.1425614,1.1437515,1.141762,1.1401262
104,1.1431214,1.1443621,1.1423261,1.1407266
105,1.14292,1.1442596,1.1421227,1.1405923
106,1.1433208,1.1446179,1.1425213,1.1409578
107,1.143121,1.1444532,1.1423218,1.1407573
108,1.1405177,1.1417564,1.1397195,1.1380378
109,1.1399103,1.1411691,1.1391126,1.1375064
110,1.1401721,1.1414632,1.1393702,1.1377205
111,1.1391541,1.1404657,1.1383578,1.1367735
112,1.1383984,1.139727,1.1376019,1.1360334
113,1.1393379,1.1406482,1.1385415,1.136977
114,1.1393523,1.1406776,1.1385556,1.1369691
115,1.137918,1.1391591,1.1371274,1.1355135
116,1.1385117,1.139843,1.1377081,1.1360775
117,1.1374233,1.1386981,1.1366273,1.1349888
118,1.1367309,1.1380577,1.1359329,1.1343166
119,1.1361066,1.1374158,1.1353121,1.1337117
120,1.1368669,1.1381546,1.1360703,1.1344626
121,1.1352463,1.1364455,1.1344485,1.1326758
122,1.1341686,1.1354085,1.1333739,1.1317182
123,1.1347249,1.1359903,1.1339294,1.1322681
124,1.1342423,1.135538,1.1334493,1.1318269
125,1.1341554,1.1354698,1.1333606,1.1317422
126,1.13364,1.1349627,1.1328459,1.1312243
127,1.1324329,1.1337105,1.1316391,1.1299669
128,1.131441,1.1326793,1.1306483,1.1289563
129,1.1309639,1.1321954,1.1301762,1.1285198
130,1.131137,1.1324342,1.130345,1.1287038
131,1.1306502,1.1319385,1.1298561,1.128181
132,1.1303805,1.131683,1.1295878,1.1279471
133,1.1300042,1.1312417,1.1292152,1.1275411
134,1.1298373,1.1310807,1.1290406,1.1273011
135,1.1302383,1.1314512,1.1294475,1.1277719
136,1.1311289,1.1324269,1.1303376,1.1286993
137,1.1299798,1.1312624,1.1291864,1.1274915
138,1.1294885,1.1307836,1.1286969,1.1270562
139,1.1297108,1.1309965,1.1289204,1.127276
140,1.1300149,1.1313069,1.1292222,1.1275674
141,1.1298857,1.1311823,1.1290958,1.127461
142,1.1299094,1.1312203,1.1291173,1.1274782
143,1.1292696,1.1305698,1.128477,1.1268177
144,1.1293206,1.1306149,1.1285291,1.1268826
145,1.1298912,1.1311835,1.1290991,1.1274552
146,1.1304578,1.1317046,1.1296676,1.1280091
147,1.1322525,1.1335354,1.1314483,1.1297265
148,1.1325727,1.1338894,1.1317756,1.130131
149,1.1325305,1.1338528,1.1317365,1.1301177
150,1.1321689,1.1334695,1.1313757,1.1297361
151,1.1314821,1.1327515,1.1306881,1.1290056
152,1.1325336,1.1337478,1.1317395,1.1300712
153,1.135692,1.1367412,1.1349005,1.1331699
154,1.1397498,1.1410078,1.1389487,1.1373209
155,1.140775,1.1420897,1.1399786,1.1384267
156,1.1410367,1.1423565,1.1402425,1.1387019
157,1.1424336,1.1437114,1.1416312,1.1400343
158,1.1431974,1.1445348,1.1423925,1.1407955
159,1.1436673,1.144957,1.1428525,1.141162
160,1.1440053,1.145307,1.1432056,1.1416589
161,1.1443167,1.1456505,1.1435187,1.1419866
162,1.1433976,1.1447204,1.1426013,1.1410582
163,1.1446965,1.1459161,1.1438974,1.1423234
164,1.1479018,1.1491538,1.1470987,1.1455446
165,1.14931,1.1506584,1.1485016,1.1469505
166,1.1486455,1.1500102,1.1478424,1.1463437
167,1.148518,1.1498718,1.1477182,1.1462444
168,1.1481744,1.1495136,1.1473763,1.1458857
169,1.1490262,1.1503211,1.148226,1.1467316
170,1.1507173,1.1520272,1.1499052,1.1483219
171,1.1489127,1.1500505,1.1481209,1.1465311
172,1.1495266,1.1508707,1.1487254,1.1472414
173,1.1502628,1.1515814,1.149465,1.1479999
174,1.1498592,1.1512104,1.1490548,1.1475264
175,1.1483839,1.1497285,1.1475796,1.1460426
176,1.1485983,1.1498443,1.1478003,1.1462829
177,1.149656,1.1509444,1.1488569,1.1473427
178,1.1496756,1.1510434,1.1488713,1.1473747
179,1.1496074,1.1509439,1.148809,1.147352
180,1.1497343,1.1510808,1.1489338,1.1474444
181,1.1478702,1.1491235,1.1470733,1.1455059
182,1.1474103,1.1487027,1.1466118,1.145091
183,1.1481522,1.1493126,1.1473591,1.1458056
184,1.1492941,1.1506401,1.1484928,1.1469911
185,1.1486198,1.1499778,1.1478213,1.1463573
186,1.1480987,1.1494366,1.1473001,1.1458025
187,1.1466091,1.1479181,1.1458099,1.1442552
188,1.1461774,1.1474098,1.145381,1.1438279
189,1.1496149,1.1508204,1.1488068,1.147213
190,1.1508081,1.1521497,1.1500032,1.14848
191,1.1505228,1.1518439,1.1497226,1.1482522
192,1.1507001,1.1520275,1.1499026,1.1484394
193,1.1504302,1.1516621,1.1496136,1.1479061
194,1.1486347,1.149916,1.1478314,1.1462601
195,1.1478493,1.1490647,1.14705,1.1454575
196,1.1478977,1.1492127,1.1471015,1.145617
197,1.147677,1.1490122,1.1468794,1.1453855
198,1.1472539,1.1486045,1.1464548,1.1449614
199,1.1479049,1.1491526,1.1471059,1.14557
200,1.1479213,1.1492211,1.1471199,1.1455543
201,1.1491776,1.1504192,1.148371,1.1468084
202,1.1502439,1.1516067,1.1494434,1.1479709
203,1.1507139,1.1520709,1.1499122,1.1484206
204,1.1507804,1.1521181,1.1499738,1.1484702
205,1.1502894,1.1515614,1.149485,1.1479061
206,1.1502854,1.1515509,1.1494842,1.1479654
207,1.151663,1.1529633,1.1508524,1.1492864
208,1.1508999,1.1522352,1.1501001,1.1486247
209,1.1507671,1.1521221,1.1499671,1.1485198
210,1.1509558,1.1523105,1.1501554,1.1486979
211,1.1526825,1.1539801,1.1518679,1.1503012
212,1.1508863,1.1521918,1.1500798,1.148481
213,1.148144,1.1493883,1.1473439,1.1457653
214,1.1486781,1.1500174,1.1478739,1.1463618
215,1.1486502,1.1500052,1.1478498,1.1463648
216,1.1478904,1.1492465,1.1470908,1.1455936
217,1.146036,1.1473647,1.1452352,1.14367
218,1.143359,1.1446207,1.1425626,1.1409566
219,1.1414572,1.1427193,1.1406567,1.1389971
220,1.1397552,1.1410706,1.1389577,1.1373596
221,1.1390048,1.1403352,1.1382053,1.1366045
222,1.1383295,1.1396424,1.1375337,1.1359439
223,1.1379135,1.1391349,1.1371236,1.1355162
224,1.1390795,1.1403282,1.1382806,1.136638
225,1.1386894,1.1399635,1.137893,1.1362611
226,1.1384192,1.1397244,1.1376226,1.1360323
227,1.137996,1.1393099,1.1372004,1.1356033
228,1.1378906,1.1392138,1.1370963,1.1355344
229,1.1381016,1.1393775,1.1373086,1.1357157
230,1.1392009,1.1404876,1.1383979,1.1367536
231,1.1406813,1.1419536,1.1398768,1.1382425
232,1.1409063,1.14223,1.140104,1.1384873
233,1.1413151,1.1426421,1.1405182,1.1389589
234,1.1405151,1.1418215,1.1397203,1.1381516
235,1.1408933,1.1421529,1.1400967,1.1385064
236,1.1420271,1.1433474,1.1412274,1.1396601
237,1.142831,1.1441001,1.1420332,1.1404637
238,1.1430702,1.1443994,1.1422715,1.1407104
239,1.1423221,1.143658,1.141526,1.1399987
240,1.1430131,1.1443387,1.1422157,1.1406912
241,1.143996,1.1453009,1.1431957,1.1416359
242,1.1452049,1.1464839,1.1444057,1.142863
243,1.1473202,1.1486278,1.1465174,1.1449916
244,1.147401,1.1487473,1.1465981,1.145057
245,1.1464854,1.1478461,1.1456871,1.1442038
246,1.1469021,1.1482625,1.1460994,1.1445899
247,1.1467781,1.1480919,1.1459821,1.1444898
248,1.1475832,1.148933,1.1467772,1.145237
249,1.1454065,1.1466869,1.1446055,1.1429842
250,1.1423703,1.143672,1.141571,1.1399555
251,1.1413237,1.1426672,1.1405252,1.1389792
252,1.1410978,1.1424252,1.140301,1.1387396
253,1.141048,1.1423631,1.1402472,1.1386542
254,1.1448698,1.1459502,1.14406,1.1423427
255,1.1445303,1.1456692,1.1437227,1.1418831
256,1.1408336,1.1421663,1.1400363,1.1384671
257,1.140703,1.1420091,1.1399078,1.1383599
258,1.1413094,1.1426505,1.1405098,1.1389441
259,1.1401377,1.1414274,1.1393372,1.1376907
260,1.1385,1.139798,1.1377006,1.1360583
261,1.1365607,1.1378514,1.1357565,1.1340346
262,1.1349976,1.1363174,1.1341991,1.1325667
263,1.1348927,1.1361948,1.1340946,1.1324617
264,1.13588,1.1371797,1.1350836,1.1334743
265,1.1369557,1.1382178,1.1361604,1.1345415
266,1.1375107,1.138822,1.1367124,1.1350942
267,1.1379924,1.1392667,1.1371936,1.1355679
268,1.1386476,1.139964,1.1378504,1.1362616
269,1.1385148,1.1398575,1.1377169,1.1361454
270,1.1385255,1.1398628,1.137727,1.1361403
271,1.1395922,1.1408297,1.1387941,1.1371768
272,1.1412896,1.1425146,1.1404932,1.1388793
273,1.1422933,1.1436192,1.1414826,1.1398165
274,1.1409051,1.1422018,1.1401105,1.1385484
275,1.1414387,1.142771,1.1406424,1.1391081
276,1.1416179,1.1429592,1.1408186,1.1392548
277,1.1424553,1.1437181,1.1416543,1.1400584
278,1.1426356,1.1439021,1.141844,1.1402938
279,1.1430211,1.1443056,1.1422257,1.1406794
280,1.1432389,1.14439,1.142437,1.1407224
281,1.1429805,1.1443253,1.1421801,1.1406201
282,1.1433927,1.1446232,1.1425945,1.1410065
283,1.1456268,1.1468953,1.1448263,1.1432688
284,1.145962,1.1472806,1.1451623,1.1436157
285,1.1446044,1.1458539,1.1438112,1.1422513
286,1.1455562,1.1468793,1.1447544,1.1432192
287,1.1463499,1.1476734,1.145551,1.1440488
288,1.1483094,1.1495961,1.1475092,1.1460066
289,1.1492685,1.1505873,1.1484611,1.1468872
290,1.1502342,1.1514963,1.1494257,1.1478672
291,1.1529557,1.1542546,1.1521461,1.1506269
292,1.1540701,1.1554092,1.1532681,1.1518321
293,1.1560045,1.1573341,1.1552016,1.1537776
294,1.1563746,1.1577536,1.1555698,1.1541501
295,1.1562166,1.157508,1.155416,1.153984
296,1.1574895,1.1588498,1.1566811,1.1552451
297,1.1591688,1.1603948,1.1583617,1.1568913
298,1.1611735,1.162525,1.1603699,1.1590117
299,1.1616019,1.1629679,1.1607981,1.159447
300,1.161691,1.1630633,1.1608858,1.1595271
301,1.1647842,1.1659967,1.1639645,1.1624769
302,1.1653134,1.1666595,1.1644998,1.1630542
303,1.162074,1.1633493,1.161267,1.1597948
304,1.1601256,1.1614883,1.1593133,1.1578383
305,1.1588415,1.1602129,1.1580389,1.156677
306,1.158387,1.1597266,1.1575832,1.1561521
307,1.1579604,1.1592836,1.1571524,1.1556928
308,1.1585858,1.1599044,1.1577705,1.1562619
309,1.1583567,1.1596383,1.1575508,1.1560826
310,1.1582013,1.1595831,1.1573957,1.1559892
311,1.1577032,1.159099,1.1568989,1.1555179
312,1.1576543,1.1590489,1.1568491,1.1554604
313,1.1556426,1.1569546,1.154832,1.1532624
314,1.1531153,1.1544374,1.1523157,1.1508591
315,1.151685,1.1529405,1.1508871,1.1493574
316,1.1506677,1.1520002,1.1498702,1.1484091
317,1.1501639,1.1515235,1.1493646,1.1479037
318,1.1502776,1.1516403,1.1494762,1.1480172
319,1.1512684,1.152572,1.1504672,1.1489899
320,1.1532917,1.1545463,1.152476,1.1508621
321,1.1524537,1.1537359,1.151655,1.1501591
322,1.1511223,1.1524158,1.1503217,1.1487935
323,1.1493108,1.150663,1.1485097,1.1470127
324,1.1499856,1.1512862,1.1491851,1.1477065
325,1.1504046,1.1517267,1.1496017,1.1480749
326,1.1497316,1.1510147,1.1489344,1.147443
327,1.1499732,1.1513067,1.1491699,1.1476499
328,1.1489711,1.1503288,1.1481718,1.1466942
329,1.1487281,1.1500884,1.14793,1.1464726
330,1.1484869,1.1498381,1.1476845,1.1461713
331,1.1488969,1.1501976,1.1480954,1.1465884
332,1.148525,1.1498158,1.1477275,1.1461939
333,1.1488585,1.1501981,1.1480484,1.1464884
334,1.1480453,1.1493865,1.1472473,1.1457567
335,1.1478925,1.1492552,1.1470917,1.1456071
336,1.1483798,1.1497344,1.1475767,1.1460782
337,1.1490417,1.1503932,1.1482395,1.1467569
338,1.1501915,1.1515025,1.1493866,1.1478717
339,1.1521157,1.1534094,1.1513089,1.1497974
340,1.152749,1.1541132,1.1519465,1.1504946
341,1.1524364,1.1538092,1.1516372,1.150224
342,1.1523759,1.1537542,1.151576,1.1501515
343,1.1514783,1.1528314,1.1506772,1.1492025
344,1.1503072,1.151582,1.1495111,1.148015
345,1.1497214,1.1510195,1.1489191,1.1473701
346,1.1485182,1.1498607,1.1477187,1.1462233
347,1.1480193,1.1493897,1.1472204,1.1457524
348,1.147783,1.149134,1.1469857,1.1455172
349,1.1464996,1.147755,1.1457031,1.1441267
350,1.1443862,1.14567,1.1435847,1.141957
351,1.1420876,1.1433681,1.1412852,1.1396352
352,1.1417072,1.1429908,1.140908,1.1393232
353,1.1422849,1.1436303,1.141485,1.1399255
354,1.1421653,1.1435071,1.1413672,1.1398335
355,1.142998,1.1443135,1.1421981,1.1406446
356,1.1438438,1.1451087,1.1430475,1.1414924
357,1.144317,1.1456655,1.1435184,1.1419903
358,1.1434488,1.1447817,1.1426523,1.1411198
359,1.1430521,1.1443957,1.1422565,1.140743
360,1.1430391,1.1443907,1.1422403,1.1407073
