datetime,open,high,low,close,atr14,delta_close_open,theta,dir_class,dir_name,dir_binary,dir_mask
2018-01-11 20:00:00,1.20378,1.20475,1.20276,1.20314,0.003535714285714277,-0.0006399999999999739,0.0003535714285714277,-1,bearish,0.0,1
2018-01-12 00:00:00,1.20314,1.20666,1.20308,1.20454,0.0036742857142857094,0.0013999999999998458,0.00036742857142857096,1,bullish,1.0,1
2018-01-12 04:00:00,1.20452,1.20572,1.204,1.20441,0.0036364285714285565,-0.0001100000000000545,0.0003636428571428557,0,ranging,,0
2018-01-12 08:00:00,1.20441,1.21368,1.20423,1.21254,0.00418500000000001,0.00812999999999997,0.000418500000000001,1,bullish,1.0,1
2018-01-12 12:00:00,1.21253,1.21486,1.21121,1.21201,0.00428714285714287,-0.000520000000000076,0.00042871428571428704,-1,bearish,0.0,1
2018-01-12 16:00:00,1.212,1.21557,1.21114,1.21344,0.004377142857142873,0.0014400000000001079,0.0004377142857142873,1,bullish,1.0,1
2018-01-12 20:00:00,1.21346,1.22185,1.21329,1.22006,0.004370714285714307,0.006599999999999939,0.0004370714285714307,1,bullish,1.0,1
2018-01-15 00:00:00,1.21937,1.22111,1.21869,1.21976,0.004142142857142872,0.00038999999999989043,0.00041421428571428723,0,ranging,,0
2018-01-15 04:00:00,1.21977,1.22397,1.21916,1.22223,0.004291428571428581,0.0024599999999999067,0.0004291428571428581,1,bullish,1.0,1
2018-01-15 08:00:00,1.2222,1.22688,1.22008,1.22596,0.004659285714285723,0.0037599999999999856,0.00046592857142857227,1,bullish,1.0,1
2018-01-15 12:00:00,1.22595,1.2296,1.22508,1.22827,0.004776428571428586,0.0023199999999998777,0.0004776428571428586,1,bullish,1.0,1
2018-01-15 16:00:00,1.22826,1.22931,1.22539,1.2271,0.004892857142857159,-0.0011599999999998278,0.0004892857142857159,-1,bearish,0.0,1
2018-01-15 20:00:00,1.22709,1.2277,1.22615,1.22615,0.004300000000000018,-0.0009399999999999409,0.00043000000000000183,-1,bearish,0.0,1
2018-01-16 00:00:00,1.22616,1.22745,1.22473,1.2265,0.0042942857142857106,0.00034000000000000696,0.00042942857142857106,0,ranging,,0
2018-01-16 04:00:00,1.22647,1.22792,1.22548,1.2262,0.004326428571428572,-0.00026999999999999247,0.00043264285714285724,0,ranging,,0
2018-01-16 08:00:00,1.22622,1.22828,1.22152,1.22326,0.004553571428571427,-0.0029600000000000737,0.0004553571428571427,-1,bearish,0.0,1
2018-01-16 12:00:00,1.22324,1.22399,1.22008,1.22172,0.004709999999999992,-0.0015200000000001879,0.0004709999999999992,-1,bearish,0.0,1
2018-01-16 16:00:00,1.22175,1.2248,1.21941,1.2243,0.0044199999999999795,0.0025500000000000522,0.00044199999999999795,1,bullish,1.0,1
2018-01-16 20:00:00,1.22431,1.22804,1.22425,1.22582,0.004429999999999966,0.0015099999999999003,0.0004429999999999966,1,bullish,1.0,1
2018-01-17 00:00:00,1.2258,1.23227,1.22535,1.229,0.004607857142857116,0.0032000000000000917,0.0004607857142857116,1,bullish,1.0,1
2018-01-17 04:00:00,1.22904,1.22966,1.22366,1.22438,0.0044249999999999646,-0.0046599999999998865,0.0004424999999999965,-1,bearish,0.0,1
2018-01-17 08:00:00,1.22436,1.22507,1.22076,1.22359,0.004559999999999976,-0.0007699999999999374,0.00045599999999999764,-1,bearish,0.0,1
2018-01-17 12:00:00,1.22358,1.22492,1.21958,1.22186,0.004597857142857114,-0.0017199999999999438,0.0004597857142857114,-1,bearish,0.0,1
2018-01-17 16:00:00,1.22189,1.22525,1.22119,1.22514,0.004402142857142831,0.003249999999999975,0.00044021428571428315,1,bullish,1.0,1
2018-01-17 20:00:00,1.22512,1.22874,1.21757,1.21831,0.004877142857142818,-0.006809999999999983,0.0004877142857142818,-1,bearish,0.0,1
2018-01-18 00:00:00,1.2183,1.22037,1.21646,1.21925,0.004876428571428527,0.0009500000000000064,0.0004876428571428527,1,bullish,1.0,1
2018-01-18 04:00:00,1.21923,1.22085,1.21728,1.22061,0.005020714285714252,0.0013799999999999368,0.0005020714285714252,1,bullish,1.0,1
2018-01-18 08:00:00,1.22063,1.22173,1.21859,1.22139,0.005050714285714257,0.0007599999999998719,0.0005050714285714258,1,bullish,1.0,1
2018-01-18 12:00:00,1.22143,1.22521,1.22118,1.22485,0.005164285714285685,0.0034199999999999786,0.0005164285714285685,1,bullish,1.0,1
2018-01-18 16:00:00,1.22486,1.22643,1.222,1.22278,0.004997857142857102,-0.002080000000000082,0.0004997857142857102,-1,bearish,0.0,1
2018-01-18 20:00:00,1.22277,1.22468,1.22192,1.22358,0.004915714285714261,0.0008099999999999774,0.0004915714285714262,1,bullish,1.0,1
2018-01-19 00:00:00,1.22357,1.22532,1.22311,1.22428,0.004688571428571407,0.0007099999999999884,0.00046885714285714076,1,bullish,1.0,1
2018-01-19 04:00:00,1.22431,1.22696,1.22396,1.22601,0.004632142857142847,0.0017000000000000348,0.0004632142857142847,1,bullish,1.0,1
2018-01-19 08:00:00,1.22599,1.22949,1.22507,1.22814,0.004453571428571406,0.0021500000000000963,0.00044535714285714057,1,bullish,1.0,1
2018-01-19 12:00:00,1.22812,1.22835,1.22387,1.22429,0.00434499999999998,-0.00383,0.00043449999999999804,-1,bearish,0.0,1
2018-01-19 16:00:00,1.22428,1.22573,1.22178,1.2232,0.004319285714285684,-0.0010799999999999699,0.00043192857142856846,-1,bearish,0.0,1
2018-01-19 20:00:00,1.22318,1.22381,1.22139,1.22144,0.004110714285714269,-0.0017399999999998528,0.0004110714285714269,-1,bearish,0.0,1
2018-01-22 00:00:00,1.22693,1.22719,1.22246,1.2228,0.004231428571428553,-0.004129999999999967,0.0004231428571428553,-1,bearish,0.0,1
2018-01-22 04:00:00,1.22282,1.22371,1.22156,1.22306,0.003587142857142852,0.00024000000000001798,0.00035871428571428523,0,ranging,,0
2018-01-22 08:00:00,1.22305,1.22553,1.22131,1.2249,0.0036092857142857276,0.0018500000000001293,0.0003609285714285728,1,bullish,1.0,1
2018-01-22 12:00:00,1.22492,1.22665,1.22328,1.22488,0.003595000000000015,-4.0000000000040004e-05,0.00035950000000000153,0,ranging,,0
2018-01-22 16:00:00,1.22491,1.226,1.22233,1.22429,0.0036328571428571677,-0.0006199999999998429,0.0003632857142857168,-1,bearish,0.0,1
2018-01-22 20:00:00,1.22424,1.22617,1.22386,1.22603,0.003510000000000029,0.0017899999999999583,0.00035100000000000295,1,bullish,1.0,1
2018-01-23 00:00:00,1.22596,1.22747,1.22543,1.22656,0.0033392857142857508,0.000600000000000156,0.0003339285714285751,1,bullish,1.0,1
2018-01-23 04:00:00,1.22658,1.22755,1.22503,1.22573,0.003322142857142877,-0.0008500000000000174,0.0003322142857142877,-1,bearish,0.0,1
2018-01-23 08:00:00,1.22574,1.22705,1.22223,1.22372,0.003508571428571448,-0.002020000000000133,0.00035085714285714483,-1,bearish,0.0,1
2018-01-23 12:00:00,1.22373,1.22642,1.22332,1.22578,0.0035157142857143047,0.0020500000000001073,0.00035157142857143047,1,bullish,1.0,1
2018-01-23 16:00:00,1.22577,1.23056,1.22503,1.22785,0.003595000000000031,0.002080000000000082,0.0003595000000000031,1,bullish,1.0,1
2018-01-23 20:00:00,1.22787,1.22986,1.2275,1.22971,0.0034435714285714508,0.0018400000000000638,0.0003443571428571451,1,bullish,1.0,1
2018-01-24 00:00:00,1.22969,1.23152,1.22894,1.23063,0.003345714285714317,0.0009399999999999409,0.0003345714285714317,1,bullish,1.0,1
2018-01-24 04:00:00,1.23065,1.23348,1.23005,1.2324,0.003417857142857155,0.0017499999999999183,0.00034178571428571553,1,bullish,1.0,1
2018-01-24 08:00:00,1.23238,1.23554,1.23023,1.23365,0.0033864285714285997,0.0012699999999998823,0.00033864285714286,1,bullish,1.0,1
2018-01-24 12:00:00,1.23364,1.23674,1.23288,1.23651,0.003508571428571448,0.002869999999999928,0.00035085714285714483,1,bullish,1.0,1
2018-01-24 16:00:00,1.2365,1.24019,1.23624,1.23909,0.0034892857142857186,0.0025900000000000922,0.00034892857142857186,1,bullish,1.0,1
2018-01-24 20:00:00,1.23911,1.24144,1.23894,1.24057,0.003427142857142867,0.0014600000000000168,0.0003427142857142867,1,bullish,1.0,1
2018-01-25 00:00:00,1.24059,1.24102,1.2384,1.24098,0.003352142857142867,0.00038999999999989043,0.0003352142857142867,1,bullish,1.0,1
2018-01-25 04:00:00,1.24099,1.24481,1.2405,1.24474,0.00349500000000001,0.00374999999999992,0.000349500000000001,1,bullish,1.0,1
2018-01-25 08:00:00,1.24477,1.24587,1.23883,1.24313,0.0038521428571428595,-0.0016399999999998638,0.000385214285714286,-1,bearish,0.0,1
2018-01-25 12:00:00,1.24311,1.24975,1.23966,1.24961,0.004392857142857151,0.006500000000000172,0.0004392857142857151,1,bullish,1.0,1
2018-01-25 16:00:00,1.24972,1.25372,1.24615,1.24918,0.004589285714285708,-0.0005399999999999849,0.00045892857142857085,-1,bearish,0.0,1
2018-01-25 20:00:00,1.24916,1.25058,1.23633,1.2393,0.005385714285714279,-0.00985999999999998,0.000538571428571428,-1,bearish,0.0,1
2018-01-26 00:00:00,1.23928,1.24327,1.23693,1.24297,0.005443571428571421,0.003689999999999971,0.0005443571428571421,1,bullish,1.0,1
2018-01-26 04:00:00,1.24294,1.24317,1.24113,1.24304,0.0054207142857142865,9.999999999998899e-05,0.0005420714285714287,0,ranging,,0
2018-01-26 08:00:00,1.243,1.2493,1.24273,1.24551,0.005705714285714298,0.00250999999999979,0.0005705714285714298,1,bullish,1.0,1
2018-01-26 12:00:00,1.24549,1.24662,1.242,1.24282,0.005790714285714316,-0.00266999999999995,0.0005790714285714316,-1,bearish,0.0,1
2018-01-26 16:00:00,1.24283,1.24472,1.24065,1.24383,0.005702142857142878,0.0009999999999998899,0.0005702142857142878,1,bullish,1.0,1
2018-01-26 20:00:00,1.24381,1.24496,1.24052,1.24283,0.005743571428571451,-0.0009799999999999809,0.0005743571428571451,-1,bearish,0.0,1
2018-01-29 00:00:00,1.24243,1.24317,1.2395,1.2396,0.005723571428571462,-0.002829999999999888,0.0005723571428571463,-1,bearish,0.0,1
2018-01-29 04:00:00,1.23961,1.24214,1.23846,1.24131,0.0058078571428571745,0.0016999999999998128,0.0005807857142857175,1,bullish,1.0,1
2018-01-29 08:00:00,1.2413,1.24284,1.23878,1.24116,0.005910714285714309,-0.000140000000000029,0.0005910714285714309,0,ranging,,0
2018-01-29 12:00:00,1.24114,1.24275,1.23584,1.23638,0.00609642857142859,-0.0047599999999998754,0.000609642857142859,-1,bearish,0.0,1
2018-01-29 16:00:00,1.23639,1.23736,1.2336,1.23708,0.005862142857142879,0.0006899999999998574,0.000586214285714288,1,bullish,1.0,1
2018-01-29 20:00:00,1.23712,1.23895,1.23684,1.23801,0.0052921428571428885,0.0008900000000000574,0.0005292142857142889,1,bullish,1.0,1
2018-01-30 00:00:00,1.23799,1.23877,1.23674,1.23845,0.0048964285714286114,0.000460000000000127,0.0004896428571428611,0,ranging,,0
2018-01-30 04:00:00,1.23843,1.2386,1.23596,1.23636,0.004067142857142888,-0.0020700000000000163,0.00040671428571428884,-1,bearish,0.0,1
2018-01-30 08:00:00,1.23634,1.24073,1.2334,1.23973,0.0041378571428571775,0.003390000000000004,0.00041378571428571777,1,bullish,1.0,1
2018-01-30 12:00:00,1.23974,1.24477,1.2394,1.24446,0.004375714285714308,0.0047199999999998354,0.00043757142857143083,1,bullish,1.0,1
2018-01-30 16:00:00,1.2444,1.24534,1.23833,1.24046,0.004407142857142864,-0.003940000000000055,0.0004407142857142864,-1,bearish,0.0,1
2018-01-30 20:00:00,1.24049,1.24062,1.23835,1.2401,0.004239285714285715,-0.0003900000000001125,0.00042392857142857157,0,ranging,,0
2018-01-31 00:00:00,1.24003,1.2424,1.23956,1.24138,0.004151428571428568,0.0013499999999999623,0.0004151428571428568,1,bullish,1.0,1
2018-01-31 04:00:00,1.24141,1.24369,1.23984,1.24365,0.004109285714285704,0.0022400000000000198,0.00041092857142857044,1,bullish,1.0,1
2018-01-31 08:00:00,1.24362,1.24621,1.24248,1.24507,0.004113571428571415,0.0014499999999999513,0.00041135714285714153,1,bullish,1.0,1
2018-01-31 12:00:00,1.24513,1.24724,1.24388,1.24641,0.004090714285714249,0.0012799999999999478,0.0004090714285714249,1,bullish,1.0,1
2018-01-31 16:00:00,1.24644,1.24743,1.24059,1.24143,0.004289285714285678,-0.005009999999999959,0.0004289285714285678,-1,bearish,0.0,1
2018-01-31 20:00:00,1.24144,1.24377,1.23862,1.24119,0.004163571428571393,-0.0002500000000000835,0.0004163571428571393,0,ranging,,0
2018-02-01 00:00:00,1.24122,1.24283,1.24035,1.24186,0.004072142857142825,0.0006399999999999739,0.00040721428571428256,1,bullish,1.0,1
2018-02-01 04:00:00,1.24184,1.24278,1.24134,1.24201,0.00402428571428567,0.00017000000000000348,0.00040242857142856704,0,ranging,,0
2018-02-01 08:00:00,1.24203,1.24491,1.23844,1.24457,0.004341428571428528,0.0025399999999999867,0.00043414285714285283,1,bullish,1.0,1
2018-02-01 12:00:00,1.24455,1.24619,1.24241,1.24486,0.004422857142857094,0.00031000000000003247,0.0004422857142857094,0,ranging,,0
2018-02-01 16:00:00,1.24491,1.24976,1.24308,1.24776,0.004376428571428519,0.002850000000000019,0.00043764285714285194,1,bullish,1.0,1
2018-02-01 20:00:00,1.24777,1.25226,1.24769,1.25078,0.004319285714285669,0.003009999999999957,0.0004319285714285669,1,bullish,1.0,1
2018-02-02 00:00:00,1.25075,1.25148,1.24914,1.24987,0.0039857142857142435,-0.0008799999999999919,0.00039857142857142435,-1,bearish,0.0,1
2018-02-02 04:00:00,1.24986,1.25037,1.24883,1.24953,0.0039335714285713775,-0.00032999999999994145,0.0003933571428571378,0,ranging,,0
2018-02-02 08:00:00,1.24952,1.25177,1.24799,1.24861,0.004000714285714246,-0.0009099999999999664,0.00040007142857142466,-1,bearish,0.0,1
2018-02-02 12:00:00,1.2486,1.24984,1.24374,1.24445,0.004161428571428538,-0.004149999999999876,0.00041614285714285386,-1,bearish,0.0,1
2018-02-02 16:00:00,1.24444,1.24773,1.24084,1.24686,0.004387142857142827,0.0024200000000000887,0.00043871428571428273,1,bullish,1.0,1
2018-02-02 20:00:00,1.24688,1.24902,1.2448,1.24549,0.004448571428571421,-0.0013900000000000023,0.0004448571428571421,-1,bearish,0.0,1
2018-02-05 00:00:00,1.24345,1.24579,1.24237,1.24534,0.004204285714285708,0.0018899999999999473,0.00042042857142857084,1,bullish,1.0,1
2018-02-05 04:00:00,1.24538,1.24661,1.24433,1.24599,0.003999285714285713,0.0006099999999999994,0.0003999285714285713,1,bullish,1.0,1
2018-02-05 08:00:00,1.24594,1.24744,1.24385,1.24602,0.004078571428571439,7.999999999985796e-05,0.00040785714285714394,0,ranging,,0
2018-02-05 12:00:00,1.24599,1.24714,1.24354,1.24371,0.004232857142857149,-0.0022799999999998377,0.00042328571428571496,-1,bearish,0.0,1
2018-02-05 16:00:00,1.2437,1.24373,1.23983,1.2428,0.004049285714285723,-0.0009000000000001229,0.00040492857142857236,-1,bearish,0.0,1
2018-02-05 20:00:00,1.24279,1.24282,1.23611,1.23654,0.004258571428571445,-0.006250000000000089,0.0004258571428571445,-1,bearish,0.0,1
2018-02-06 00:00:00,1.23646,1.23878,1.23633,1.23748,0.003956428571428591,0.0010200000000000209,0.0003956428571428591,1,bullish,1.0,1
2018-02-06 04:00:00,1.23751,1.23783,1.23502,1.2375,0.003830714285714306,-1.0000000000065512e-05,0.00038307142857143064,0,ranging,,0
2018-02-06 08:00:00,1.23752,1.24341,1.23704,1.24024,0.004118571428571448,0.0027200000000000557,0.0004118571428571448,1,bullish,1.0,1
2018-02-06 12:00:00,1.24023,1.24165,1.23216,1.23429,0.004686428571428599,-0.005939999999999834,0.00046864285714285996,-1,bearish,0.0,1
2018-02-06 16:00:00,1.23436,1.24035,1.23131,1.23904,0.005062142857142888,0.0046800000000000175,0.0005062142857142889,1,bullish,1.0,1
2018-02-06 20:00:00,1.23905,1.24041,1.23686,1.23756,0.0048800000000000275,-0.0014899999999999913,0.00048800000000000275,-1,bearish,0.0,1
2018-02-07 00:00:00,1.23743,1.23927,1.23697,1.23883,0.0045521428571428935,0.0014000000000000679,0.00045521428571428937,1,bullish,1.0,1
2018-02-07 04:00:00,1.23884,1.23926,1.23778,1.23903,0.004356428571428594,0.0001900000000001345,0.0004356428571428595,0,ranging,,0
2018-02-07 08:00:00,1.239,1.24057,1.23493,1.23502,0.004515000000000015,-0.003980000000000095,0.0004515000000000015,-1,bearish,0.0,1
2018-02-07 12:00:00,1.23504,1.23544,1.23329,1.23367,0.004505714285714303,-0.0013699999999998713,0.00045057142857143033,-1,bearish,0.0,1
2018-02-07 16:00:00,1.23371,1.23446,1.22546,1.2269,0.004892142857142853,-0.006809999999999983,0.0004892142857142853,-1,bearish,0.0,1
2018-02-07 20:00:00,1.22694,1.22819,1.2245,1.22616,0.004898571428571434,-0.0007800000000000029,0.0004898571428571434,-1,bearish,0.0,1
2018-02-08 00:00:00,1.22612,1.22797,1.22511,1.22713,0.004824285714285725,0.0010099999999999554,0.00048242857142857256,1,bullish,1.0,1
2018-02-08 04:00:00,1.22711,1.22861,1.22538,1.22743,0.004575714285714302,0.000320000000000098,0.00045757142857143023,0,ranging,,0
2018-02-08 08:00:00,1.22742,1.22944,1.22244,1.22299,0.004900714285714306,-0.004429999999999934,0.0004900714285714306,-1,bearish,0.0,1
2018-02-08 12:00:00,1.22302,1.2276,1.22115,1.22747,0.005160714285714312,0.004450000000000065,0.0005160714285714312,1,bullish,1.0,1
2018-02-08 16:00:00,1.2275,1.22943,1.22315,1.22494,0.005154285714285746,-0.0025600000000001177,0.0005154285714285746,-1,bearish,0.0,1
2018-02-08 20:00:00,1.22493,1.22722,1.22406,1.22455,0.0047021428571428926,-0.00038000000000004697,0.0004702142857142893,0,ranging,,0
2018-02-09 00:00:00,1.22443,1.22634,1.22419,1.22514,0.004210000000000031,0.0007099999999999884,0.0004210000000000032,1,bullish,1.0,1
2018-02-09 04:00:00,1.22513,1.22616,1.22396,1.22569,0.004113571428571462,0.0005599999999998939,0.00041135714285714625,1,bullish,1.0,1
2018-02-09 08:00:00,1.22568,1.22865,1.22511,1.22641,0.004202142857142884,0.0007299999999998974,0.00042021428571428846,1,bullish,1.0,1
2018-02-09 12:00:00,1.2264,1.22789,1.22264,1.22759,0.004471428571428603,0.0011900000000000244,0.0004471428571428603,1,bullish,1.0,1
2018-02-09 16:00:00,1.22758,1.22759,1.22049,1.22134,0.0045757142857143175,-0.006239999999999801,0.00045757142857143175,-1,bearish,0.0,1
2018-02-09 20:00:00,1.22136,1.22547,1.2209,1.22496,0.004748571428571451,0.0036000000000000476,0.00047485714285714514,1,bullish,1.0,1
2018-02-12 00:00:00,1.22417,1.22799,1.22413,1.22711,0.0043814285714285995,0.0029399999999999427,0.00043814285714286,1,bullish,1.0,1
2018-02-12 04:00:00,1.22714,1.22967,1.22696,1.2282,0.004311428571428601,0.001060000000000061,0.0004311428571428601,1,bullish,1.0,1
2018-02-12 08:00:00,1.22826,1.22954,1.22604,1.22631,0.004357142857142885,-0.0019499999999998963,0.0004357142857142885,-1,bearish,0.0,1
2018-02-12 12:00:00,1.22634,1.22748,1.22343,1.22424,0.004415714285714301,-0.0020999999999999908,0.00044157142857143006,-1,bearish,0.0,1
2018-02-12 16:00:00,1.22429,1.22824,1.22366,1.22746,0.0042428571428571515,0.003169999999999895,0.00042428571428571515,1,bullish,1.0,1
2018-02-12 20:00:00,1.22744,1.22965,1.22742,1.22893,0.003941428571428572,0.0014899999999999913,0.00039414285714285723,1,bullish,1.0,1
2018-02-13 00:00:00,1.22889,1.23068,1.22847,1.22931,0.003650714285714285,0.0004199999999998649,0.0003650714285714285,1,bullish,1.0,1
2018-02-13 04:00:00,1.2293,1.2315,1.22839,1.23129,0.003647142857142849,0.0019899999999999363,0.0003647142857142849,1,bullish,1.0,1
2018-02-13 08:00:00,1.23128,1.23372,1.23089,1.23128,0.0036957142857142627,0.0,0.0003695714285714263,0,ranging,,0
2018-02-13 12:00:00,1.23129,1.23554,1.23115,1.23431,0.0038521428571428435,0.0030200000000000227,0.00038521428571428436,1,bullish,1.0,1
2018-02-13 16:00:00,1.23432,1.23705,1.23421,1.23524,0.0038021428571428334,0.0009199999999998099,0.00038021428571428337,1,bullish,1.0,1
2018-02-13 20:00:00,1.23525,1.23653,1.2344,1.2349,0.00357928571428569,-0.00034999999999985043,0.000357928571428569,0,ranging,,0
2018-02-14 00:00:00,1.23489,1.23617,1.23466,1.23541,0.0031799999999999767,0.0005199999999998539,0.0003179999999999977,1,bullish,1.0,1
2018-02-14 04:00:00,1.23537,1.23918,1.23534,1.23781,0.0031278571428571106,0.0024399999999999977,0.0003127857142857111,1,bullish,1.0,1
2018-02-14 08:00:00,1.2378,1.23853,1.235,1.23525,0.0031042857142856706,-0.0025500000000000522,0.0003104285714285671,-1,bearish,0.0,1
2018-02-14 12:00:00,1.23522,1.2357,1.22751,1.23041,0.003495714285714237,-0.004809999999999981,0.0003495714285714237,-1,bearish,0.0,1
2018-02-14 16:00:00,1.23037,1.24201,1.23006,1.24171,0.004099285714285671,0.011340000000000128,0.0004099285714285671,1,bullish,1.0,1
2018-02-14 20:00:00,1.2417,1.2464,1.24156,1.24477,0.004155714285714247,0.003069999999999906,0.0004155714285714247,1,bullish,1.0,1
2018-02-15 00:00:00,1.24483,1.24727,1.24473,1.24606,0.004009999999999974,0.0012299999999998423,0.0004009999999999974,1,bullish,1.0,1
2018-02-15 04:00:00,1.24604,1.24676,1.24514,1.24651,0.003966428571428561,0.00046999999999997044,0.0003966428571428561,1,bullish,1.0,1
2018-02-15 08:00:00,1.2465,1.25097,1.246,1.24866,0.00416357142857141,0.002160000000000162,0.000416357142857141,1,bullish,1.0,1
2018-02-15 12:00:00,1.24864,1.24944,1.24604,1.24732,0.004184285714285704,-0.0013199999999999878,0.0004184285714285704,-1,bearish,0.0,1
2018-02-15 16:00:00,1.24738,1.25053,1.24564,1.24708,0.004331428571428557,-0.00029999999999996696,0.00043314285714285574,0,ranging,,0
2018-02-15 20:00:00,1.24712,1.25083,1.24698,1.2505,0.00429285714285713,0.0033799999999999386,0.00042928571428571305,1,bullish,1.0,1
2018-02-16 00:00:00,1.25042,1.25143,1.2496,1.2513,0.004220714285714276,0.0008799999999999919,0.0004220714285714277,1,bullish,1.0,1
2018-02-16 04:00:00,1.25132,1.25553,1.25065,1.25484,0.0044171428571428495,0.0035199999999999676,0.000441714285714285,1,bullish,1.0,1
