name,job,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
bilstm_d1_s4_w6_h256_actrelu_lr0.0005_e50_lam0.8_sig0.15_b128,bilstm_d1_s4_lam08_sig015,33.663875,26.03959090909108,35.23322727272728,34.73559090909083,38.6470909090908,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/d1_ohlc/tuning_v01/bilstm_d1_s4_lam08_sig015_preds.csv,0.0,6,256,relu,0.0005,50,0.8,0.15,128,0.0,0.0,0.0
bilstm_d1_s4_w6_h256_actrelu_lr0.0005_e50_lam0.9_sig0.1_b128,bilstm_d1_s4_lam09_sig01,33.568329545454546,26.251909090909283,34.95527272727263,34.68500000000016,38.3811363636361,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/d1_ohlc/tuning_v01/bilstm_d1_s4_lam09_sig01_preds.csv,0.0,6,256,relu,0.0005,50,0.9,0.1,128,0.0,0.0,0.0
bilstm_d1_s4_w6_h256_actrelu_lr0.0005_e50_lam1_sig0.05_b128,bilstm_d1_s4_lam10_sig005,33.67453409090908,26.439545454545392,34.942772727272704,34.92377272727291,38.392045454545304,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/d1_ohlc/tuning_v01/bilstm_d1_s4_lam10_sig005_preds.csv,0.0,6,256,relu,0.0005,50,1.0,0.05,128,0.0,0.0,0.0
