loss,val_loss
0.605872392654419,0.09374987334012985
0.07277322560548782,0.07067131996154785
0.032841116189956665,0.06749644130468369
0.025990677997469902,0.0756622850894928
0.022787639871239662,0.06002854183316231
0.02021835930645466,0.05690763518214226
0.018086399883031845,0.0471901036798954
0.017362503334879875,0.04304312914609909
0.015599957667291164,0.04231981188058853
0.015685150399804115,0.037907179445028305
0.013914136216044426,0.03668024390935898
0.012790103442966938,0.03225285932421684
0.012639958411455154,0.030531248077750206
0.01249399222433567,0.02803323231637478
0.010810180567204952,0.027468428015708923
0.013094357214868069,0.027910929173231125
0.009493127465248108,0.021846123039722443
0.009089941158890724,0.020636342465877533
0.00898047722876072,0.019287830218672752
0.007948145270347595,0.020531712099909782
0.007545088417828083,0.015383439138531685
0.007577107287943363,0.015211531892418861
0.006367294117808342,0.04242129623889923
0.008427517488598824,0.016977030783891678
0.006526974495500326,0.013658739626407623
0.00639983220025897,0.013328067027032375
0.0054436661303043365,0.014041189104318619
0.0054632448591291904,0.014604395255446434
0.005036556627601385,0.012883439660072327
0.006052682641893625,0.012051057070493698
0.0051085567101836205,0.011905841529369354
0.004694276489317417,0.01174074411392212
0.004647523630410433,0.011696333065629005
0.005531105678528547,0.012209845706820488
0.0046041603200137615,0.011202456429600716
0.004720363765954971,0.011227108538150787
0.004686237778514624,0.011915440671145916
0.0048690722323954105,0.013581794686615467
0.0043520620092749596,0.011959962546825409
0.0045778765343129635,0.010599900037050247
0.004286219831556082,0.011621912941336632
0.0045210206881165504,0.011373469606041908
0.004695279058068991,0.011696510948240757
0.004264628980308771,0.010840115137398243
0.004268742632120848,0.01116960495710373
