profile,fold,train_core_start,train_core_end,validation_start,validation_end,test_start,test_end,train_core_samples,validation_samples,test_samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,test_samples_predicted,preds_csv,history_csv
d1,13,2019-01-02 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-12-31 00:00:00,2025-01-02 00:00:00,2025-01-31 00:00:00,1493,65,22,19.957454545454752,46.38313636363669,33.49163636363657,48.01350000000007,36.96143181818202,22,fold13_preds.csv,fold13_history.csv
d1,14,2019-02-04 00:00:00,2024-11-01 00:00:00,2024-11-04 00:00:00,2025-01-31 00:00:00,2025-02-03 00:00:00,2025-02-28 00:00:00,1494,63,20,29.883550000000092,39.81195000000015,40.459300000000084,48.76184999999966,39.729162499999994,20,fold14_preds.csv,fold14_history.csv
d1,15,2019-03-04 00:00:00,2024-11-29 00:00:00,2024-12-02 00:00:00,2025-02-28 00:00:00,2025-03-03 00:00:00,2025-04-01 00:00:00,1494,63,22,23.590954545454697,39.147999999999456,34.75663636363656,51.43936363636404,37.23373863636369,22,fold15_preds.csv,fold15_history.csv
d1,16,2019-04-02 00:00:00,2024-12-31 00:00:00,2025-01-02 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-05-01 00:00:00,1494,64,22,45.49636363636336,85.53945454545465,41.342454545454785,82.3344090909095,63.67817045454557,22,fold16_preds.csv,fold16_history.csv
d1,17,2019-05-02 00:00:00,2025-01-31 00:00:00,2025-02-03 00:00:00,2025-05-01 00:00:00,2025-05-02 00:00:00,2025-05-30 00:00:00,1494,64,21,30.699666666666698,32.53938095238086,41.22728571428565,50.21647619047601,38.67070238095231,21,fold17_preds.csv,fold17_history.csv
d1,18,2019-06-03 00:00:00,2025-02-28 00:00:00,2025-03-03 00:00:00,2025-05-30 00:00:00,2025-06-02 00:00:00,2025-07-01 00:00:00,1492,65,22,26.168772727272824,38.41186363636345,32.69531818181812,57.872772727272796,38.7871818181818,22,fold18_preds.csv,fold18_history.csv
