loss,val_loss
0.05049945414066315,0.00437459209933877
0.004153748974204063,0.00416225241497159
0.0030081067234277725,0.0029913848266005516
0.002369949361309409,0.008265476673841476
0.0020797159522771835,0.002634861972182989
0.0017061433754861355,0.002184859476983547
0.0019144746474921703,0.0022693800274282694
0.0013908129185438156,0.001627712626941502
0.0013117847265675664,0.0022637315560132265
0.001210387796163559,0.0036754931788891554
0.0011860467493534088,0.001641083974391222
0.0010582262184470892,0.002199250040575862
0.0010539875365793705,0.0015018944395706058
0.0010986829875037074,0.0014113453216850758
0.0010057197650894523,0.0035520244855433702
0.0009947159560397267,0.0019834861159324646
0.001202295534312725,0.0013744637835770845
0.0011440148809924722,0.0022952312137931585
0.0009650018764659762,0.002276271115988493
0.0009155509760603309,0.002199921989813447
0.0009156993473879993,0.0013943322701379657
0.0008716207812540233,0.002035817364230752
