fold,samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,mae_avg_hlc_pips,corr2_open,corr2_high,corr2_low,corr2_close,corr2_avg_ohlc,corr2_avg_hlc,da_body_pct,true_bull,true_bear,true_neutral,pred_bull,pred_bear,pred_neutral,epochs_ran,best_epoch,best_val_loss
19,23,18.27921739130446,38.66404347826084,40.60082608695672,64.54830434782627,40.523097826087074,47.93772463768128,0.9487535472030758,0.7832631886758562,0.8243182594051319,0.5610032008565421,0.7793345490351514,0.7228615496458434,47.82608695652174,11,12,0,23,0,0,37,32,0.0075113498605787
20,21,21.299238095238575,27.680904761904745,24.902190476190782,38.840238095238014,28.180642857143027,30.474444444444515,0.6248287280235946,0.4769119595797619,0.5765818668961501,0.2040070230253635,0.47058239438121746,0.41916694983375846,57.14285714285714,12,9,0,13,8,0,42,37,0.0039199781604111
21,22,13.499681818181962,25.986363636363613,29.69713636363639,43.76886363636333,28.238011363636325,33.150787878787774,0.8992730841375084,0.6804332148837159,0.5740878837913584,0.29686573525085774,0.6126649795158602,0.5171289446419773,50.0,11,11,0,22,0,0,46,41,0.0033149474766105
