profile,fold,train_core_start,train_core_end,validation_start,validation_end,test_start,test_end,train_core_samples,validation_samples,test_samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,test_samples_predicted,preds_csv,history_csv
h4,10,2018-10-02 00:00:00,2024-08-30 20:00:00,2024-09-02 00:00:00,2024-10-01 20:00:00,2024-10-02 00:00:00,2024-11-01 20:00:00,9210,132,139,2.0246330935252206,7.128014388489124,7.8526546762588545,9.787719424460436,6.698255395683408,139,fold10_preds.csv,fold10_history.csv
h4,11,2018-11-02 00:00:00,2024-10-01 20:00:00,2024-10-02 00:00:00,2024-11-01 20:00:00,2024-11-04 00:00:00,2024-11-29 20:00:00,9204,139,120,7.969208333333218,13.292366666666593,19.70088333333342,20.36144166666663,15.330974999999965,120,fold11_preds.csv,fold11_history.csv
h4,12,2018-12-03 00:00:00,2024-11-01 20:00:00,2024-11-04 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,9217,120,126,2.8685158730158196,9.532460317460249,11.950801587301603,14.062500000000092,9.60356944444444,126,fold12_preds.csv,fold12_history.csv
h4,13,2019-01-02 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,9217,126,132,6.313484848484993,16.121606060606027,12.900287878787926,18.039386363636485,13.343691287878858,132,fold13_preds.csv,fold13_history.csv
h4,14,2019-02-04 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,9205,132,120,4.140058333333252,12.886008333333292,12.188441666666808,17.22417500000012,11.609670833333368,120,fold14_preds.csv,fold14_history.csv
h4,15,2019-03-04 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,9217,120,132,5.3402803030303065,13.255712121212197,11.331924242424156,16.833295454545446,11.690303030303026,132,fold15_preds.csv,fold15_history.csv
h4,16,2019-04-02 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,9211,132,132,6.176772727272768,19.55740151515158,18.483681818181758,27.070477272727196,17.822083333333325,132,fold16_preds.csv,fold16_history.csv
h4,17,2019-05-02 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,9211,132,126,4.58982539682536,12.431174603174526,15.625920634920671,19.49966666666681,13.036646825396842,126,fold17_preds.csv,fold17_history.csv
h4,18,2019-06-03 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,9211,126,132,5.945984848484712,13.41476515151512,11.734393939393929,17.76490909090916,12.21501325757573,132,fold18_preds.csv,fold18_history.csv
h4,19,2019-07-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,9211,132,138,6.193260869565198,16.078717391304348,14.06484782608704,18.945000000000004,13.820456521739148,138,fold19_preds.csv,fold19_history.csv
h4,20,2019-08-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,9205,138,126,2.8978333333334443,10.713103174603102,10.873007936507967,15.318087301587372,9.950507936507972,126,fold20_preds.csv,fold20_history.csv
h4,21,2019-09-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,2025-09-02 00:00:00,2025-10-01 20:00:00,9217,126,132,3.352575757575725,9.666863636363562,9.156113636363598,13.606416666666622,8.945492424242376,132,fold21_preds.csv,fold21_history.csv
