loss,val_loss
0.04744178056716919,0.007038958370685577
0.0016448982059955597,0.0067815035581588745
0.0014996776590123773,0.006119906436651945
0.0014091290067881346,0.005643825512379408
0.0013561140513047576,0.005272116046398878
0.0012744523119181395,0.00520172156393528
0.0012022950686514378,0.004465908743441105
0.001195620629005134,0.004424911458045244
0.0011044751154258847,0.004218723624944687
0.001036093570291996,0.0038885099347680807
0.0009765906725078821,0.0038987998850643635
0.0009389154147356749,0.0032977228984236717
0.0009403786389157176,0.0032963468693196774
0.0009077999857254326,0.003206848166882992
0.0008592415833845735,0.0029243286699056625
0.00086451560491696,0.0028575684409588575
0.0008131916983984411,0.0028532897122204304
0.000745257013477385,0.0023874982725828886
0.0008011968457140028,0.002507787197828293
0.0007215836667455733,0.0025456370785832405
0.0006868085474707186,0.0020757275633513927
0.0006816653767600656,0.0021426044404506683
0.0006611714488826692,0.002073812298476696
0.000651227543130517,0.00216052308678627
0.0006170332198962569,0.0019130180589854717
0.0005835322081111372,0.0017557920655235648
0.0005901216063648462,0.0018458747072145343
0.0005794495227746665,0.001971483463421464
0.0005735636805184186,0.001792623195797205
0.0005630504456348717,0.0019302916480228305
0.0005676822620444,0.0017453788314014673
0.0005225141649134457,0.0016165884444490075
0.0005146372132003307,0.0017656129784882069
0.000543357222341001,0.0017573509830981493
0.0005068223690614104,0.00159269361756742
0.0005217816215008497,0.0016304993769153953
0.0004988614819012582,0.0015274547040462494
0.0005026610451750457,0.001570772030390799
0.0005010735476389527,0.0015004216693341732
0.0004887421964667737,0.0015085430350154638
0.00048275478184223175,0.0015054736286401749
0.0004889286938123405,0.001557162613607943
0.0004827875818591565,0.0015681463992223144
0.0004792036779690534,0.0014306502416729927
0.00046730248141102493,0.001411274541169405
0.00047136106877587736,0.0014914263738319278
0.0004805775824934244,0.0015672588488087058
0.0004733408277388662,0.001453107106499374
0.00046699101221747696,0.0014661207096651196
0.0004744724137708545,0.0014229307416826487
