loss,val_loss
0.03418095037341118,0.0017508233431726694
0.001672636135481298,0.0013529936550185084
0.0015010578790679574,0.0015151365660130978
0.0014385589165613055,0.0010747265769168735
0.0012674668105319142,0.001008773222565651
0.0012343351263552904,0.0008947151363827288
0.0011525736190378666,0.0007850734982639551
0.0009963114280253649,0.0007122025708667934
0.0013876671437174082,0.0009328885353170335
0.0009063627803698182,0.000742833421099931
0.0008141185971908271,0.0006033396348357201
0.0007502073422074318,0.0005677680601365864
0.0007350142113864422,0.0005405019037425518
0.0006938624428585172,0.0005337849142961204
0.000610861461609602,0.002221920294687152
0.0006357098463922739,0.0010715100215747952
0.000611446681432426,0.0010997966164723039
0.0006359785329550505,0.0004871953569818288
0.0005614102119579911,0.00045464004506357014
0.0005780885112471879,0.00041108846198767424
0.0005157632404007018,0.003950492013245821
0.0006837804103270173,0.0004350299423094839
0.0004992850590497255,0.0004995018825866282
0.0004959250218234956,0.0005180217558518052
0.0004892630386166275,0.0006748892483301461
