datetime	Open	High	Low	Close
2018.04.02 00:00	1.23197	1.23445	1.22808	1.22995
2018.04.03 00:00	1.23002	1.23353	1.22530	1.22682
2018.04.04 00:00	1.22680	1.23141	1.22563	1.22764
2018.04.05 00:00	1.22767	1.22897	1.22177	1.22392
2018.04.06 00:00	1.22382	1.22903	1.22143	1.22805
2018.04.09 00:00	1.22838	1.23299	1.22596	1.23186
2018.04.10 00:00	1.23182	1.23771	1.23023	1.23535
2018.04.11 00:00	1.23537	1.23960	1.23463	1.23656
2018.04.12 00:00	1.23648	1.23796	1.22986	1.23240
2018.04.13 00:00	1.23246	1.23453	1.23064	1.23280
2018.04.16 00:00	1.23312	1.23941	1.23234	1.23769
2018.04.17 00:00	1.23776	1.24132	1.23353	1.23676
2018.04.18 00:00	1.23691	1.23967	1.23409	1.23724
2018.04.19 00:00	1.23719	1.24000	1.23289	1.23435
2018.04.20 00:00	1.23439	1.23528	1.22490	1.22879
2018.04.23 00:00	1.22717	1.22890	1.21968	1.22063
2018.04.24 00:00	1.22070	1.22444	1.21813	1.22306
2018.04.25 00:00	1.22303	1.22381	1.21585	1.21590
2018.04.26 00:00	1.21593	1.22089	1.20952	1.21017
2018.04.27 00:00	1.21005	1.21317	1.20543	1.21278
2018.04.30 00:00	1.21230	1.21380	1.20633	1.20747
2018.05.01 00:00	1.20746	1.20817	1.19783	1.19888
2018.05.02 00:00	1.19887	1.20290	1.19344	1.19467
2018.05.03 00:00	1.19468	1.20061	1.19449	1.19844
2018.05.04 00:00	1.19839	1.19928	1.19078	1.19574
2018.05.07 00:00	1.19539	1.19753	1.18947	1.19184
2018.05.08 00:00	1.19181	1.19362	1.18354	1.18604
2018.05.09 00:00	1.18606	1.18943	1.18199	1.18466
2018.05.10 00:00	1.18469	1.19439	1.18403	1.19116
2018.05.11 00:00	1.19111	1.19675	1.18884	1.19390
2018.05.14 00:00	1.19429	1.19955	1.19248	1.19250
2018.05.15 00:00	1.19248	1.19379	1.18196	1.18363
2018.05.16 00:00	1.18364	1.18538	1.17626	1.18057
2018.05.17 00:00	1.18050	1.18371	1.17759	1.17919
2018.05.18 00:00	1.17918	1.18217	1.17493	1.17688
2018.05.21 00:00	1.17707	1.17944	1.17160	1.17900
2018.05.22 00:00	1.17899	1.18293	1.17560	1.17768
2018.05.23 00:00	1.17766	1.17891	1.16731	1.16919
2018.05.24 00:00	1.16918	1.17479	1.16882	1.17159
2018.05.25 00:00	1.17161	1.17312	1.16431	1.16436
2018.05.28 00:00	1.16819	1.17259	1.16047	1.16200
2018.05.29 00:00	1.16199	1.16371	1.15074	1.15360
2018.05.30 00:00	1.15353	1.16737	1.15160	1.16609
2018.05.31 00:00	1.16611	1.17238	1.16405	1.16903
2018.06.01 00:00	1.16901	1.17177	1.16160	1.16573
2018.06.04 00:00	1.16582	1.17441	1.16569	1.16966
2018.06.05 00:00	1.16959	1.17317	1.16520	1.17149
2018.06.06 00:00	1.17119	1.17952	1.17103	1.17723
2018.06.07 00:00	1.17725	1.18396	1.17716	1.17977
2018.06.08 00:00	1.17981	1.18099	1.17266	1.17680
2018.06.11 00:00	1.17743	1.18203	1.17707	1.17819
2018.06.12 00:00	1.17810	1.18089	1.17327	1.17435
2018.06.13 00:00	1.17435	1.18008	1.17251	1.17901
2018.06.14 00:00	1.17902	1.18520	1.15618	1.15658
2018.06.15 00:00	1.15656	1.16265	1.15424	1.16042
2018.06.18 00:00	1.15865	1.16236	1.15645	1.16208
2018.06.19 00:00	1.16208	1.16439	1.15298	1.15870
2018.06.20 00:00	1.15878	1.15992	1.15318	1.15690
2018.06.21 00:00	1.15683	1.16328	1.15074	1.16012
2018.06.22 00:00	1.16010	1.16742	1.15980	1.16561
2018.06.25 00:00	1.16646	1.17123	1.16277	1.17012
2018.06.26 00:00	1.17013	1.17203	1.16340	1.16450
2018.06.27 00:00	1.16448	1.16711	1.15397	1.15535
2018.06.28 00:00	1.15514	1.16000	1.15265	1.15661
2018.06.29 00:00	1.15659	1.16900	1.15576	1.16809
2018.07.02 00:00	1.16725	1.16882	1.15898	1.16372
2018.07.03 00:00	1.16369	1.16737	1.16196	1.16551
2018.07.04 00:00	1.16550	1.16824	1.16293	1.16541
2018.07.05 00:00	1.16544	1.17211	1.16490	1.16897
2018.07.06 00:00	1.16888	1.17692	1.16804	1.17433
2018.07.09 00:00	1.17430	1.17919	1.17328	1.17511
2018.07.10 00:00	1.17492	1.17634	1.16893	1.17425
2018.07.11 00:00	1.17436	1.17588	1.16637	1.16692
2018.07.12 00:00	1.16696	1.16948	1.16483	1.16678
2018.07.13 00:00	1.16679	1.16868	1.16108	1.16834
2018.07.16 00:00	1.16900	1.17266	1.16758	1.17109
2018.07.17 00:00	1.17092	1.17455	1.16475	1.16578
2018.07.18 00:00	1.16566	1.16632	1.15997	1.16359
2018.07.19 00:00	1.16357	1.16768	1.15728	1.16385
2018.07.20 00:00	1.16382	1.17371	1.16244	1.17177
2018.07.23 00:00	1.17249	1.17498	1.16820	1.16883
2018.07.24 00:00	1.16883	1.17152	1.16528	1.16849
2018.07.25 00:00	1.16851	1.17383	1.16624	1.17279
2018.07.26 00:00	1.17269	1.17447	1.16384	1.16398
2018.07.27 00:00	1.16398	1.16631	1.16184	1.16542
2018.07.30 00:00	1.16543	1.17201	1.16467	1.17047
2018.07.31 00:00	1.17045	1.17485	1.16835	1.16900
2018.08.01 00:00	1.16901	1.17000	1.16557	1.16565
2018.08.02 00:00	1.16576	1.16661	1.15784	1.15812
2018.08.03 00:00	1.15811	1.16085	1.15573	1.15638
2018.08.06 00:00	1.15665	1.15684	1.15274	1.15503
2018.08.07 00:00	1.15491	1.16066	1.15472	1.15954
2018.08.08 00:00	1.15956	1.16269	1.15712	1.16076
2018.08.09 00:00	1.16075	1.16178	1.15217	1.15232
2018.08.10 00:00	1.15224	1.15341	1.13860	1.14073
2018.08.13 00:00	1.13704	1.14316	1.13631	1.14083
2018.08.14 00:00	1.14082	1.14282	1.13278	1.13407
2018.08.15 00:00	1.13438	1.13537	1.12993	1.13423
2018.08.16 00:00	1.13440	1.14084	1.13343	1.13742
2018.08.17 00:00	1.13740	1.14451	1.13652	1.14377
2018.08.20 00:00	1.14379	1.14855	1.13931	1.14812
2018.08.21 00:00	1.14817	1.16017	1.14804	1.15700
2018.08.22 00:00	1.15700	1.16237	1.15538	1.15961
2018.08.23 00:00	1.15958	1.16009	1.15299	1.15380
2018.08.24 00:00	1.15382	1.16405	1.15349	1.16220
2018.08.27 00:00	1.16174	1.16944	1.15951	1.16791
2018.08.28 00:00	1.16782	1.17345	1.16632	1.16939
2018.08.29 00:00	1.16939	1.17102	1.16525	1.17060
2018.08.30 00:00	1.17061	1.17191	1.16423	1.16710
2018.08.31 00:00	1.16710	1.16909	1.15854	1.16009
2018.09.03 00:00	1.15960	1.16288	1.15898	1.16190
2018.09.04 00:00	1.16182	1.16198	1.15310	1.15801
2018.09.05 00:00	1.15799	1.16413	1.15432	1.16293
2018.09.06 00:00	1.16298	1.16603	1.16061	1.16220
2018.09.07 00:00	1.16217	1.16503	1.15515	1.15537
2018.09.10 00:00	1.15494	1.16171	1.15265	1.15910
2018.09.11 00:00	1.15913	1.16451	1.15662	1.16054
2018.09.12 00:00	1.16047	1.16506	1.15709	1.16255
2018.09.13 00:00	1.16251	1.17021	1.16100	1.16896
2018.09.14 00:00	1.16898	1.17226	1.16215	1.16222
2018.09.17 00:00	1.16245	1.16991	1.16188	1.16823
2018.09.18 00:00	1.16826	1.17254	1.16528	1.16649
2018.09.19 00:00	1.16647	1.17158	1.16507	1.16721
2018.09.20 00:00	1.16714	1.17855	1.16696	1.17775
2018.09.21 00:00	1.17767	1.18037	1.17337	1.17490
2018.09.24 00:00	1.17477	1.18161	1.17250	1.17476
2018.09.25 00:00	1.17485	1.17936	1.17317	1.17648
2018.09.26 00:00	1.17649	1.17970	1.17244	1.17365
2018.09.27 00:00	1.17364	1.17565	1.16366	1.16380
2018.09.28 00:00	1.16379	1.16497	1.15674	1.16007
2018.10.01 00:00	1.16146	1.16236	1.15617	1.15754
2018.10.02 00:00	1.15754	1.15785	1.15044	1.15436
2018.10.03 00:00	1.15460	1.15931	1.14629	1.14749
2018.10.04 00:00	1.14752	1.15422	1.14624	1.15121
2018.10.05 00:00	1.15125	1.15493	1.14833	1.15177
2018.10.08 00:00	1.15209	1.15291	1.14591	1.14892
2018.10.09 00:00	1.14891	1.15028	1.14313	1.14880
2018.10.10 00:00	1.14887	1.15452	1.14792	1.15183
2018.10.11 00:00	1.15181	1.15992	1.15180	1.15923
2018.10.12 00:00	1.15913	1.16105	1.15337	1.15576
2018.10.15 00:00	1.15386	1.16061	1.15378	1.15770
2018.10.16 00:00	1.15769	1.16216	1.15652	1.15723
2018.10.17 00:00	1.15725	1.15800	1.14944	1.14983
2018.10.18 00:00	1.14990	1.15267	1.14483	1.14506
2018.10.19 00:00	1.14508	1.15331	1.14311	1.15110
2018.10.22 00:00	1.15149	1.15500	1.14547	1.14623
2018.10.23 00:00	1.14627	1.14930	1.14381	1.14685
2018.10.24 00:00	1.14688	1.14758	1.13776	1.13894
2018.10.25 00:00	1.13894	1.14320	1.13552	1.13730
2018.10.26 00:00	1.13709	1.14206	1.13348	1.14011
2018.10.29 00:00	1.13974	1.14157	1.13598	1.13707
2018.10.30 00:00	1.13707	1.13871	1.13396	1.13418
2018.10.31 00:00	1.13419	1.13593	1.13011	1.13123
2018.11.01 00:00	1.13135	1.14242	1.13110	1.14010
2018.11.02 00:00	1.14010	1.14559	1.13714	1.13856
2018.11.05 00:00	1.13854	1.14235	1.13521	1.14052
2018.11.06 00:00	1.14053	1.14375	1.13907	1.14244
2018.11.07 00:00	1.14228	1.15017	1.13938	1.14235
2018.11.08 00:00	1.14257	1.14462	1.13506	1.13609
2018.11.09 00:00	1.13609	1.13681	1.13153	1.13329
2018.11.12 00:00	1.13192	1.13298	1.12139	1.12150
2018.11.13 00:00	1.12155	1.12930	1.12146	1.12875
2018.11.14 00:00	1.12882	1.13470	1.12623	1.13091
2018.11.15 00:00	1.13050	1.13619	1.12697	1.13237
2018.11.16 00:00	1.13236	1.14204	1.13209	1.14167
2018.11.19 00:00	1.14126	1.14646	1.13939	1.14507
2018.11.20 00:00	1.14509	1.14724	1.13587	1.13688
2018.11.21 00:00	1.13689	1.14250	1.13655	1.13821
2018.11.22 00:00	1.13821	1.14341	1.13796	1.14004
2018.11.23 00:00	1.13994	1.14214	1.13277	1.13344
2018.11.26 00:00	1.13389	1.13839	1.13246	1.13259
2018.11.27 00:00	1.13262	1.13439	1.12773	1.12846
2018.11.28 00:00	1.12846	1.13879	1.12672	1.13654
2018.11.29 00:00	1.13653	1.14018	1.13487	1.13910
2018.11.30 00:00	1.13910	1.14004	1.13055	1.13182
2018.12.03 00:00	1.13513	1.13798	1.13192	1.13517
2018.12.04 00:00	1.13514	1.14188	1.13182	1.13419
2018.12.05 00:00	1.13421	1.13608	1.13100	1.13432
2018.12.06 00:00	1.13432	1.14129	1.13203	1.13756
2018.12.07 00:00	1.13725	1.14239	1.13601	1.13871
2018.12.10 00:00	1.13906	1.14432	1.13498	1.13533
2018.12.11 00:00	1.13543	1.14003	1.13053	1.13140
2018.12.12 00:00	1.13134	1.13872	1.13134	1.13678
2018.12.13 00:00	1.13675	1.13937	1.13306	1.13557
2018.12.14 00:00	1.13561	1.13648	1.12686	1.13028
2018.12.17 00:00	1.13029	1.13581	1.12999	1.13471
2018.12.18 00:00	1.13474	1.14031	1.13369	1.13587
2018.12.19 00:00	1.13587	1.14399	1.13587	1.13756
2018.12.20 00:00	1.13756	1.14870	1.13701	1.14448
2018.12.21 00:00	1.14448	1.14746	1.13555	1.13679
2018.12.24 00:00	1.13675	1.14388	1.13595	1.14038
2018.12.26 00:00	1.13881	1.14200	1.13422	1.13496
2018.12.27 00:00	1.13510	1.14546	1.13507	1.14281
2018.12.28 00:00	1.14288	1.14732	1.14247	1.14408
2018.12.31 00:00	1.14323	1.14675	1.14217	1.14616
2019.01.02 00:00	1.14615	1.14972	1.13242	1.13408
2019.01.03 00:00	1.13398	1.14108	1.13080	1.13889
2019.01.04 00:00	1.13912	1.14193	1.13452	1.13928
2019.01.07 00:00	1.13937	1.14833	1.13936	1.14733
2019.01.08 00:00	1.14736	1.14852	1.14225	1.14399
2019.01.09 00:00	1.14400	1.15593	1.14361	1.15422
2019.01.10 00:00	1.15424	1.15710	1.14851	1.14989
2019.01.11 00:00	1.14988	1.15411	1.14580	1.14664
2019.01.14 00:00	1.14574	1.14825	1.14504	1.14675
2019.01.15 00:00	1.14673	1.14904	1.13816	1.14118
2019.01.16 00:00	1.14106	1.14247	1.13773	1.13903
2019.01.17 00:00	1.13906	1.14058	1.13695	1.13876
2019.01.18 00:00	1.13876	1.14101	1.13526	1.13630
2019.01.21 00:00	1.13588	1.13909	1.13563	1.13635
2019.01.22 00:00	1.13627	1.13736	1.13353	1.13585
2019.01.23 00:00	1.13581	1.13943	1.13498	1.13781
2019.01.24 00:00	1.13800	1.13914	1.12887	1.13003
2019.01.25 00:00	1.13046	1.14186	1.12991	1.14060
2019.01.28 00:00	1.14008	1.14446	1.13910	1.14260
2019.01.29 00:00	1.14257	1.14513	1.14120	1.14324
2019.01.30 00:00	1.14303	1.15026	1.14069	1.14791
2019.01.31 00:00	1.14796	1.15154	1.14361	1.14452
2019.02.01 00:00	1.14459	1.14894	1.14346	1.14547
2019.02.04 00:00	1.14494	1.14607	1.14245	1.14346
2019.02.05 00:00	1.14366	1.14409	1.14012	1.14046
2019.02.06 00:00	1.14046	1.14099	1.13607	1.13609
2019.02.07 00:00	1.13616	1.13688	1.13241	1.13389
2019.02.08 00:00	1.13398	1.13511	1.13202	1.13204
2019.02.11 00:00	1.13169	1.13304	1.12675	1.12754
2019.02.12 00:00	1.12741	1.13393	1.12572	1.13240
2019.02.13 00:00	1.13225	1.13412	1.12590	1.12590
2019.02.14 00:00	1.12589	1.13094	1.12474	1.12936
2019.02.15 00:00	1.12933	1.13059	1.12338	1.12907
2019.02.18 00:00	1.12900	1.13336	1.12882	1.13075
2019.02.19 00:00	1.13072	1.13573	1.12752	1.13390
2019.02.20 00:00	1.13390	1.13709	1.13246	1.13349
2019.02.21 00:00	1.13343	1.13662	1.13182	1.13323
2019.02.22 00:00	1.13316	1.13552	1.13154	1.13286
2019.02.25 00:00	1.13347	1.13669	1.13268	1.13556
2019.02.26 00:00	1.13559	1.14019	1.13444	1.13871
2019.02.27 00:00	1.13871	1.14028	1.13616	1.13679
2019.02.28 00:00	1.13680	1.14192	1.13584	1.13673
2019.03.01 00:00	1.13689	1.14079	1.13526	1.13614
2019.03.04 00:00	1.13808	1.13808	1.13083	1.13364
2019.03.05 00:00	1.13384	1.13399	1.12880	1.13055
2019.03.06 00:00	1.13051	1.13234	1.12839	1.13040
2019.03.07 00:00	1.13035	1.13190	1.11745	1.11907
2019.03.08 00:00	1.11901	1.12447	1.11833	1.12281
2019.03.11 00:00	1.12314	1.12570	1.12202	1.12470
2019.03.12 00:00	1.12472	1.13044	1.12455	1.12868
2019.03.13 00:00	1.12869	1.13383	1.12762	1.13297
2019.03.14 00:00	1.13303	1.13376	1.12937	1.13035
2019.03.15 00:00	1.13040	1.13443	1.12996	1.13238
2019.03.18 00:00	1.13217	1.13591	1.13187	1.13346
2019.03.19 00:00	1.13345	1.13617	1.13333	1.13490
2019.03.20 00:00	1.13496	1.14485	1.13355	1.14239
2019.03.21 00:00	1.14241	1.14378	1.13420	1.13728
2019.03.22 00:00	1.13725	1.13906	1.12717	1.12980
2019.03.25 00:00	1.12918	1.13307	1.12875	1.13115
2019.03.26 00:00	1.13114	1.13254	1.12616	1.12685
2019.03.27 00:00	1.12683	1.12841	1.12404	1.12489
2019.03.28 00:00	1.12491	1.12596	1.12117	1.12239
2019.03.29 00:00	1.12243	1.12449	1.12079	1.12153
2019.04.01 00:00	1.12268	1.12482	1.12018	1.12096
2019.04.02 00:00	1.12077	1.12141	1.11815	1.12013
2019.04.03 00:00	1.12004	1.12530	1.11976	1.12305
2019.04.04 00:00	1.12298	1.12458	1.12039	1.12171
2019.04.05 00:00	1.12144	1.12453	1.12081	1.12113
2019.04.08 00:00	1.12116	1.12733	1.12078	1.12586
2019.04.09 00:00	1.12586	1.12832	1.12537	1.12595
2019.04.10 00:00	1.12587	1.12867	1.12277	1.12711
2019.04.11 00:00	1.12709	1.12862	1.12482	1.12487
2019.04.12 00:00	1.12489	1.13238	1.12489	1.12968
2019.04.15 00:00	1.13014	1.13206	1.12964	1.13015
2019.04.16 00:00	1.13019	1.13135	1.12790	1.12791
2019.04.17 00:00	1.12791	1.13237	1.12778	1.12924
2019.04.18 00:00	1.12921	1.13032	1.12247	1.12267
2019.04.19 00:00	1.12276	1.12464	1.12256	1.12388
2019.04.22 00:00	1.12440	1.12611	1.12345	1.12558
2019.04.23 00:00	1.12557	1.12602	1.11908	1.12248
2019.04.24 00:00	1.12237	1.12250	1.11394	1.11510
2019.04.25 00:00	1.11497	1.11611	1.11167	1.11291
2019.04.26 00:00	1.11281	1.11726	1.11092	1.11381
2019.04.29 00:00	1.11438	1.11857	1.11435	1.11837
2019.04.30 00:00	1.11832	1.12287	1.11745	1.12133
2019.05.01 00:00	1.12133	1.12646	1.11863	1.11934
2019.05.02 00:00	1.11934	1.12182	1.11692	1.11693
2019.05.03 00:00	1.11669	1.12038	1.11336	1.12000
2019.05.06 00:00	1.11771	1.12083	1.11691	1.11973
2019.05.07 00:00	1.11963	1.12170	1.11656	1.11892
2019.05.08 00:00	1.11890	1.12130	1.11819	1.11898
2019.05.09 00:00	1.11897	1.12512	1.11724	1.12127
2019.05.10 00:00	1.12124	1.12539	1.12111	1.12299
2019.05.13 00:00	1.12329	1.12638	1.12205	1.12206
2019.05.14 00:00	1.12205	1.12441	1.12003	1.12020
2019.05.15 00:00	1.12020	1.12231	1.11769	1.12001
2019.05.16 00:00	1.12001	1.12234	1.11650	1.11716
2019.05.17 00:00	1.11719	1.11828	1.11538	1.11546
2019.05.20 00:00	1.11585	1.11738	1.11492	1.11645
2019.05.21 00:00	1.11646	1.11860	1.11405	1.11574
2019.05.22 00:00	1.11575	1.11791	1.11475	1.11484
2019.05.23 00:00	1.11485	1.11871	1.11060	1.11817
2019.05.24 00:00	1.11815	1.12123	1.11734	1.12047
2019.05.27 00:00	1.12093	1.12155	1.11873	1.11915
2019.05.28 00:00	1.11917	1.11989	1.11599	1.11605
2019.05.29 00:00	1.11603	1.11730	1.11232	1.11293
2019.05.30 00:00	1.11292	1.11420	1.11146	1.11273
2019.05.31 00:00	1.11273	1.11790	1.11235	1.11650
2019.06.03 00:00	1.11658	1.12628	1.11592	1.12417
2019.06.04 00:00	1.12418	1.12782	1.12275	1.12520
2019.06.05 00:00	1.12519	1.13060	1.12195	1.12204
2019.06.06 00:00	1.12202	1.13091	1.12005	1.12760
2019.06.07 00:00	1.12758	1.13483	1.12514	1.13341
2019.06.10 00:00	1.13226	1.13311	1.12907	1.13113
2019.06.11 00:00	1.13113	1.13380	1.13022	1.13263
2019.06.12 00:00	1.13262	1.13439	1.12831	1.12869
2019.06.13 00:00	1.12867	1.13042	1.12682	1.12758
2019.06.14 00:00	1.12757	1.12894	1.12013	1.12060
2019.06.17 00:00	1.12078	1.12459	1.12026	1.12170
2019.06.18 00:00	1.12169	1.12424	1.11805	1.11921
2019.06.19 00:00	1.11918	1.12533	1.11862	1.12255
2019.06.20 00:00	1.12255	1.13174	1.12249	1.12924
2019.06.21 00:00	1.12923	1.13788	1.12837	1.13684
2019.06.24 00:00	1.13705	1.14054	1.13666	1.13995
2019.06.25 00:00	1.13995	1.14136	1.13455	1.13666
2019.06.26 00:00	1.13666	1.13916	1.13489	1.13687
2019.06.27 00:00	1.13686	1.13824	1.13487	1.13699
2019.06.28 00:00	1.13699	1.13942	1.13520	1.13702
2019.07.01 00:00	1.13612	1.13720	1.12806	1.12844
2019.07.02 00:00	1.12844	1.13200	1.12746	1.12843
2019.07.03 00:00	1.12842	1.13117	1.12683	1.12768
2019.07.04 00:00	1.12768	1.12949	1.12727	1.12841
2019.07.05 00:00	1.12821	1.12873	1.12063	1.12226
2019.07.08 00:00	1.12252	1.12336	1.12062	1.12130
2019.07.09 00:00	1.12132	1.12179	1.11925	1.12069
2019.07.10 00:00	1.12069	1.12634	1.12010	1.12500
2019.07.11 00:00	1.12501	1.12858	1.12447	1.12527
2019.07.12 00:00	1.12529	1.12745	1.12369	1.12685
2019.07.15 00:00	1.12681	1.12840	1.12536	1.12574
2019.07.16 00:00	1.12572	1.12631	1.12007	1.12089
2019.07.17 00:00	1.12089	1.12328	1.11986	1.12234
2019.07.18 00:00	1.12232	1.12809	1.12045	1.12771
2019.07.19 00:00	1.12771	1.12826	1.12026	1.12185
2019.07.22 00:00	1.12144	1.12244	1.12052	1.12080
2019.07.23 00:00	1.12080	1.12087	1.11450	1.11507
2019.07.24 00:00	1.11507	1.11550	1.11261	1.11391
2019.07.25 00:00	1.11392	1.11869	1.11006	1.11455
2019.07.26 00:00	1.11455	1.11499	1.11112	1.11229
2019.07.29 00:00	1.11226	1.11500	1.11119	1.11436
2019.07.30 00:00	1.11436	1.11600	1.11312	1.11535
2019.07.31 00:00	1.11535	1.11612	1.10590	1.10738
2019.08.01 00:00	1.10738	1.10941	1.10258	1.10835
2019.08.02 00:00	1.10838	1.11158	1.10690	1.11051
2019.08.05 00:00	1.11051	1.12138	1.11037	1.12037
2019.08.06 00:00	1.12039	1.12504	1.11677	1.11975
2019.08.07 00:00	1.11966	1.12422	1.11795	1.11986
2019.08.08 00:00	1.11988	1.12328	1.11772	1.11801
2019.08.09 00:00	1.11801	1.12235	1.11779	1.11984
2019.08.12 00:00	1.11978	1.12313	1.11618	1.12138
2019.08.13 00:00	1.12139	1.12292	1.11699	1.11705
2019.08.14 00:00	1.11705	1.11905	1.11299	1.11372
2019.08.15 00:00	1.11372	1.11580	1.10908	1.11065
2019.08.16 00:00	1.11065	1.11113	1.10654	1.10891
2019.08.19 00:00	1.10905	1.11128	1.10754	1.10769
2019.08.20 00:00	1.10766	1.11060	1.10649	1.10988
2019.08.21 00:00	1.10985	1.11062	1.10801	1.10833
2019.08.22 00:00	1.10832	1.11120	1.10624	1.10783
2019.08.23 00:00	1.10781	1.11524	1.10504	1.11377
2019.08.26 00:00	1.11488	1.11632	1.10938	1.10995
2019.08.27 00:00	1.10991	1.11150	1.10854	1.10892
2019.08.28 00:00	1.10889	1.10972	1.10727	1.10764
2019.08.29 00:00	1.10764	1.10909	1.10415	1.10558
2019.08.30 00:00	1.10557	1.10598	1.09626	1.09869
2019.09.02 00:00	1.09894	1.09959	1.09565	1.09656
2019.09.03 00:00	1.09661	1.09772	1.09246	1.09709
2019.09.04 00:00	1.09705	1.10374	1.09670	1.10326
2019.09.05 00:00	1.10341	1.10848	1.10156	1.10326
2019.09.06 00:00	1.10329	1.10565	1.10195	1.10250
2019.09.09 00:00	1.10232	1.10677	1.10146	1.10439
2019.09.10 00:00	1.10460	1.10587	1.10297	1.10420
2019.09.11 00:00	1.10420	1.10549	1.09840	1.10086
2019.09.12 00:00	1.10084	1.10867	1.09256	1.10617
2019.09.13 00:00	1.10628	1.11087	1.10546	1.10706
2019.09.16 00:00	1.10719	1.10860	1.09918	1.09981
2019.09.17 00:00	1.09961	1.10740	1.09890	1.10710
2019.09.18 00:00	1.10717	1.10757	1.10129	1.10277
2019.09.19 00:00	1.10275	1.10730	1.10217	1.10387
2019.09.20 00:00	1.10392	1.10669	1.09949	1.10150
2019.09.23 00:00	1.10087	1.10242	1.09648	1.09907
2019.09.24 00:00	1.09915	1.10231	1.09825	1.10170
2019.09.25 00:00	1.10185	1.10217	1.09360	1.09400
2019.09.26 00:00	1.09401	1.09660	1.09076	1.09180
2019.09.27 00:00	1.09181	1.09575	1.09035	1.09363
2019.09.30 00:00	1.09389	1.09465	1.08844	1.08952
2019.10.01 00:00	1.08952	1.09415	1.08776	1.09304
2019.10.02 00:00	1.09301	1.09630	1.09028	1.09581
2019.10.03 00:00	1.09581	1.09991	1.09405	1.09635
2019.10.04 00:00	1.09635	1.09972	1.09573	1.09763
2019.10.07 00:00	1.09809	1.10019	1.09620	1.09703
2019.10.08 00:00	1.09696	1.09965	1.09404	1.09550
2019.10.09 00:00	1.09541	1.09906	1.09501	1.09714
2019.10.10 00:00	1.09708	1.10347	1.09690	1.10058
2019.10.11 00:00	1.10060	1.10633	1.10016	1.10344
2019.10.14 00:00	1.10304	1.10432	1.10141	1.10263
2019.10.15 00:00	1.10257	1.10466	1.09907	1.10316
2019.10.16 00:00	1.10305	1.10860	1.10222	1.10704
2019.10.17 00:00	1.10713	1.11404	1.10654	1.11237
2019.10.18 00:00	1.11235	1.11719	1.11153	1.11678
2019.10.21 00:00	1.11603	1.11801	1.11391	1.11492
2019.10.22 00:00	1.11498	1.11575	1.11182	1.11244
2019.10.23 00:00	1.11250	1.11410	1.11065	1.11293
2019.10.24 00:00	1.11305	1.11633	1.10927	1.11025
2019.10.25 00:00	1.11022	1.11232	1.10722	1.10788
2019.10.28 00:00	1.10801	1.11068	1.10753	1.10988
2019.10.29 00:00	1.10990	1.11183	1.10736	1.11114
2019.10.30 00:00	1.11113	1.11529	1.10798	1.11523
2019.10.31 00:00	1.11522	1.11755	1.11313	1.11510
2019.11.01 00:00	1.11510	1.11718	1.11283	1.11639
2019.11.04 00:00	1.11688	1.11754	1.11247	1.11270
2019.11.05 00:00	1.11273	1.11400	1.10624	1.10729
2019.11.06 00:00	1.10730	1.10919	1.10641	1.10646
2019.11.07 00:00	1.10635	1.10907	1.10348	1.10484
2019.11.08 00:00	1.10483	1.10543	1.10156	1.10188
2019.11.11 00:00	1.10214	1.10419	1.10153	1.10313
2019.11.12 00:00	1.10312	1.10375	1.10012	1.10068
2019.11.13 00:00	1.10069	1.10190	1.09939	1.10045
2019.11.14 00:00	1.10044	1.10259	1.09876	1.10197
2019.11.15 00:00	1.10192	1.10562	1.10131	1.10524
2019.11.18 00:00	1.10493	1.10904	1.10471	1.10718
2019.11.19 00:00	1.10718	1.10843	1.10632	1.10785
2019.11.20 00:00	1.10784	1.10815	1.10525	1.10725
2019.11.21 00:00	1.10719	1.10973	1.10519	1.10578
2019.11.22 00:00	1.10576	1.10873	1.10132	1.10187
2019.11.25 00:00	1.10157	1.10312	1.10023	1.10117
2019.11.26 00:00	1.10114	1.10240	1.10059	1.10193
2019.11.27 00:00	1.10185	1.10235	1.09909	1.09975
2019.11.28 00:00	1.09975	1.10166	1.09969	1.10055
2019.11.29 00:00	1.10058	1.10270	1.09797	1.10155
2019.12.02 00:00	1.10218	1.10912	1.10016	1.10784
2019.12.03 00:00	1.10788	1.10940	1.10663	1.10811
2019.12.04 00:00	1.10813	1.11166	1.10667	1.10765
2019.12.05 00:00	1.10766	1.11084	1.10764	1.11043
2019.12.06 00:00	1.11039	1.11102	1.10389	1.10559
2019.12.09 00:00	1.10556	1.10774	1.10523	1.10626
2019.12.10 00:00	1.10626	1.10979	1.10619	1.10919
2019.12.11 00:00	1.10935	1.11453	1.10697	1.11294
2019.12.12 00:00	1.11295	1.11548	1.11034	1.11261
2019.12.13 00:00	1.11284	1.11995	1.11019	1.11179
2019.12.16 00:00	1.11271	1.11585	1.11228	1.11435
2019.12.17 00:00	1.11435	1.11752	1.11296	1.11496
2019.12.18 00:00	1.11486	1.11545	1.11100	1.11119
2019.12.19 00:00	1.11125	1.11445	1.11068	1.11209
2019.12.20 00:00	1.11202	1.11247	1.10650	1.10751
2019.12.23 00:00	1.10772	1.10949	1.10688	1.10874
2019.12.24 00:00	1.10874	1.10930	1.10679	1.10863
2019.12.26 00:00	1.10874	1.11082	1.10812	1.10955
