name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
bilstm_tvt_s3_w20_h256_actrelu_lr0.0005_e50_lam0.8_sig0.15_b128,bilstm_tvt_s3_relu_lr5e4,10,12.56306446393281,5.75588531557814,13.394595325930101,13.159945936539279,17.941831277683722,3.4227978047376024,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s3_relu_lr5e4/rolling_tvt_summary.csv,412.436810788,20,256,relu,0.0005,50,0.8,0.15,128
bilstm_tvt_s3_w20_h256_actrelu_lr0.0003_e50_lam0.8_sig0.15_b128,bilstm_tvt_s3_relu_lr3e4,10,13.30428188319532,6.6711173189974575,14.36149166211809,13.627048944413051,18.557469607252678,2.843306503959849,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s3_relu_lr3e4/rolling_tvt_summary.csv,448.70924609701615,20,256,relu,0.0003,50,0.8,0.15,128
bilstm_tvt_s3_w20_h256_actrelu_lr0.0007_e50_lam0.8_sig0.15_b128,bilstm_tvt_s3_relu_lr7e4,10,14.269730987710972,8.761749320534557,15.067661387477283,14.10945131046486,19.140061932367196,4.483207242714349,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s3_relu_lr7e4/rolling_tvt_summary.csv,376.4076036720071,20,256,relu,0.0007,50,0.8,0.15,128
bilstm_tvt_s3_w20_h256_acttanh_lr0.0003_e50_lam0.8_sig0.15_b128,bilstm_tvt_s3_tanh_lr3e4,10,15.834557965956165,10.54554678696906,16.466154437386308,15.924120283581185,20.40241035588811,5.0016652947328275,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s3_tanh_lr3e4/rolling_tvt_summary.csv,259.7695745350211,20,256,tanh,0.0003,50,0.8,0.15,128
bilstm_tvt_s3_w20_h256_acttanh_lr0.0001_e50_lam0.8_sig0.15_b128,bilstm_tvt_s3_tanh_lr1e4,10,22.057179976747285,18.0847568059477,21.42551627156656,21.576888898770285,27.141557930704586,15.333714815352156,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s3_tanh_lr1e4/rolling_tvt_summary.csv,263.3536172879976,20,256,tanh,0.0001,50,0.8,0.15,128
