name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
bilstm_tvt_s2_w20_h256_actrelu_lr0.0007_e50_lam0.8_sig0.15_b128,bilstm_tvt_s2_h256,10,12.531115573240196,5.340626670274195,13.251801085858606,13.424414062362729,18.10762047446525,2.489778518999957,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s2_h256/rolling_tvt_summary.csv,429.1306997399661,20,256,relu,0.0007,50,0.8,0.15,128
bilstm_tvt_s2_w20_h200_actrelu_lr0.0007_e50_lam0.8_sig0.15_b128,bilstm_tvt_s2_h200,10,13.338240755497528,6.90019168156721,14.170859701831981,13.854357500941074,18.427554137649857,3.2584408724784337,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s2_h200/rolling_tvt_summary.csv,337.2833493630169,20,200,relu,0.0007,50,0.8,0.15,128
bilstm_tvt_s2_w20_h128_actrelu_lr0.0007_e50_lam0.8_sig0.15_b128,bilstm_tvt_s2_h128,10,13.977475490659709,7.363815666133374,14.791444548277813,14.71158311751048,19.043058630717162,4.586259121481768,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v01/bilstm_pipeline_h4_tuning_last10/bilstm_tvt_s2_h128/rolling_tvt_summary.csv,338.0629381460021,20,128,relu,0.0007,50,0.8,0.15,128
