open,high,low,close
1.10433,1.10527,1.10268,1.10391
1.10392,1.10515,1.10318,1.10402
1.10311,1.10528,1.10311,1.10481
1.10481,1.10533,1.10423,1.10469
1.1047,1.10529,1.10178,1.10209
1.10211,1.10309,1.09946,1.09978
1.0998,1.10016,1.09728,1.09732
1.09732,1.09754,1.09589,1.097
1.09702,1.09782,1.09684,1.09743
1.09743,1.0975,1.09603,1.09624
1.09625,1.09873,1.09606,1.09663
1.0966,1.0984,1.0955,1.09632
1.09632,1.09744,1.09107,1.09128
1.09128,1.09196,1.08983,1.0903
1.0903,1.09063,1.0892,1.08923
1.08922,1.09014,1.08886,1.08947
1.08947,1.09255,1.08722,1.09215
1.09217,1.09365,1.08978,1.0932
1.09319,1.0936,1.09013,1.09067
1.09067,1.09269,1.08774,1.08909
1.08902,1.09106,1.08889,1.09104
1.09104,1.09145,1.09029,1.09128
1.09128,1.09327,1.0874,1.08763
1.08764,1.09253,1.08632,1.09125
1.09123,1.09373,1.08753,1.08757
1.08757,1.0891,1.08664,1.0876
1.08755,1.08807,1.08566,1.08606
1.08607,1.08683,1.08533,1.08533
1.08533,1.08777,1.08466,1.08654
1.08654,1.08904,1.08487,1.08515
1.08515,1.08801,1.08348,1.0871
1.08719,1.08838,1.08636,1.08745
1.0917,1.09218,1.08792,1.0887
1.0887,1.08936,1.08739,1.08839
1.08839,1.09182,1.08729,1.09062
1.09061,1.09323,1.0891,1.09038
1.09039,1.09048,1.08716,1.08765
1.08766,1.08935,1.08764,1.0882
1.08819,1.08861,1.08698,1.08733
1.08733,1.0882,1.08652,1.08781
1.08782,1.08807,1.08521,1.08606
1.08606,1.09025,1.08492,1.08931
1.08931,1.09018,1.08309,1.08399
1.08402,1.08435,1.08199,1.08262
1.08263,1.08301,1.08102,1.08142
1.08145,1.08396,1.0813,1.08321
1.08321,1.08436,1.08138,1.08355
1.08355,1.08465,1.08138,1.08168
1.08163,1.08933,1.08076,1.08811
1.08811,1.08915,1.08711,1.08808
1.08796,1.08994,1.08788,1.08838
1.08839,1.09123,1.08819,1.09116
1.09116,1.09236,1.09023,1.09076
1.09075,1.0917,1.08424,1.08466
1.08468,1.08477,1.07562,1.0815
1.0815,1.08337,1.08078,1.08257
1.08256,1.08281,1.07965,1.08075
1.08075,1.0814,1.07951,1.0804
1.0804,1.08221,1.08011,1.08174
1.08174,1.08185,1.08036,1.08118
1.08111,1.08123,1.08039,1.08052
1.08052,1.08118,1.08039,1.08047
1.08019,1.08204,1.07923,1.07997
1.07997,1.08106,1.07881,1.07913
1.07913,1.08023,1.07819,1.07905
1.07905,1.08131,1.07884,1.0804
1.08039,1.08095,1.07686,1.07716
1.07716,1.07851,1.07702,1.07801
1.07802,1.07868,1.07717,1.07778
1.07778,1.0783,1.07597,1.07708
1.07708,1.08132,1.07652,1.08094
1.081,1.081,1.07834,1.07929
1.07931,1.08073,1.07808,1.07953
1.07953,1.08023,1.07812,1.0785
1.07851,1.07978,1.07826,1.07951
1.07953,1.08215,1.07828,1.08193
1.0819,1.08402,1.08047,1.08388
1.08387,1.08658,1.08195,1.0828
1.08281,1.08653,1.0821,1.0842
1.08418,1.08564,1.08388,1.08461
1.08459,1.08537,1.08303,1.08348
1.08349,1.08428,1.08227,1.08314
1.08314,1.09352,1.08308,1.09204
1.09204,1.09243,1.08737,1.08901
1.08902,1.08951,1.08321,1.08426
1.08426,1.08574,1.08294,1.083
1.08305,1.08419,1.08305,1.08363
1.08363,1.08495,1.08298,1.08448
1.08448,1.08506,1.07894,1.07972
1.07975,1.08243,1.07913,1.08184
1.08188,1.08439,1.07697,1.07782
1.07783,1.08,1.07774,1.07941
1.08038,1.08115,1.07946,1.08013
1.08015,1.08036,1.07714,1.07731
1.07732,1.07779,1.07061,1.07438
1.07437,1.07572,1.07189,1.07418
1.07421,1.07426,1.06951,1.07138
1.07138,1.07173,1.0703,1.07084
1.07085,1.07297,1.07054,1.07286
1.07286,1.0737,1.0719,1.07265
1.07265,1.0733,1.06713,1.06793
1.06792,1.06955,1.06675,1.0677
1.0677,1.06837,1.06402,1.06576
1.06575,1.066,1.06327,1.06337
1.06336,1.06459,1.06327,1.06417
1.06414,1.06514,1.06318,1.06478
1.06478,1.0653,1.05838,1.05869
1.05864,1.06211,1.05435,1.05535
1.05535,1.05698,1.05124,1.05613
1.05614,1.05709,1.05523,1.05562
1.0556,1.0556,1.05293,1.05369
1.05369,1.05516,1.05073,1.05161
1.0516,1.05635,1.0479,1.05145
1.05145,1.05373,1.047,1.04838
1.04844,1.05298,1.04804,1.05114
1.05112,1.05145,1.04959,1.04968
1.04969,1.05158,1.049,1.05145
1.05144,1.05286,1.05039,1.05155
1.05154,1.0592,1.05153,1.05682
1.05683,1.05795,1.05086,1.05302
1.053,1.05578,1.05172,1.05481
1.05481,1.05778,1.05409,1.05419
1.0542,1.05519,1.05254,1.0528
1.0528,1.05321,1.05157,1.05173
1.05173,1.05672,1.05088,1.05278
1.05279,1.05318,1.05074,1.05094
1.05095,1.05405,1.05012,1.05079
1.05079,1.05104,1.04891,1.05053
1.05051,1.05247,1.04998,1.05243
1.05243,1.05254,1.05004,1.05004
1.05006,1.05267,1.04931,1.04989
1.04988,1.05766,1.0491,1.05662
1.05659,1.05708,1.05105,1.05146
1.05146,1.05394,1.05114,1.05178
1.05175,1.05329,1.05161,1.05236
1.05236,1.0532,1.0513,1.05157
1.05156,1.05333,1.05051,1.05209
1.05209,1.05542,1.05135,1.05521
1.0552,1.05631,1.05236,1.05477
1.05478,1.06298,1.05092,1.06182
1.06184,1.06263,1.06025,1.06127
1.06128,1.06406,1.06087,1.06111
1.06111,1.06182,1.05803,1.0599
1.0599,1.06066,1.05446,1.05522
1.05524,1.05647,1.04912,1.05098
1.05095,1.05499,1.0501,1.05377
1.05377,1.05499,1.05327,1.05402
1.05403,1.05447,1.05148,1.05313
1.05315,1.05801,1.04815,1.05562
1.05561,1.05979,1.05466,1.05531
1.05526,1.05949,1.05526,1.05683
1.05683,1.05736,1.05351,1.05433
1.05385,1.05398,1.05168,1.0518
1.0518,1.05254,1.05013,1.05109
1.05109,1.05282,1.04937,1.05061
1.0506,1.05722,1.05036,1.05614
1.05614,1.05916,1.05162,1.05728
1.05725,1.05746,1.05498,1.05581
1.05577,1.0568,1.05519,1.05579
1.05579,1.058,1.05541,1.0575
1.05747,1.05846,1.05503,1.05715
1.05715,1.05748,1.05345,1.05507
1.05504,1.05743,1.05244,1.05328
1.05328,1.05402,1.05256,1.05274
1.05269,1.05356,1.05231,1.05302
1.05302,1.05423,1.05245,1.054
1.05401,1.05734,1.05361,1.0567
1.05668,1.05748,1.05005,1.05197
1.05188,1.05761,1.05169,1.05298
1.05299,1.05343,1.05088,1.05114
1.05118,1.05276,1.05065,1.0523
1.05232,1.05282,1.05112,1.05167
1.05168,1.05197,1.04392,1.04393
1.04393,1.04449,1.03873,1.04138
1.04136,1.04248,1.03534,1.03567
1.03573,1.03807,1.03527,1.0379
1.0378,1.03832,1.03722,1.03797
1.03797,1.0397,1.03734,1.0396
1.03964,1.04188,1.03826,1.04071
1.04071,1.04078,1.03699,1.03767
1.03768,1.04151,1.03487,1.04079
1.04079,1.04151,1.03927,1.04058
1.04044,1.04133,1.03867,1.04091
1.04095,1.04163,1.03882,1.03986
1.03986,1.04334,1.0394,1.0432
1.0432,1.04374,1.04117,1.04226
1.04226,1.04324,1.03888,1.04241
1.0424,1.04423,1.04169,1.04322
1.04321,1.04535,1.0428,1.04466
1.04463,1.04495,1.04311,1.04399
1.04399,1.04915,1.04397,1.04898
1.04898,1.05562,1.04683,1.05433
1.05436,1.05513,1.05254,1.05433
1.05435,1.05551,1.05216,1.05527
1.05509,1.0564,1.0545,1.05557
1.05557,1.05575,1.05241,1.05288
1.05288,1.05403,1.04933,1.05069
1.05071,1.05285,1.05041,1.0521
1.0521,1.05409,1.04817,1.04865
1.04865,1.04876,1.04599,1.04602
1.04602,1.04999,1.04591,1.04876
1.04876,1.05061,1.04781,1.04956
1.04956,1.05081,1.04639,1.04955
1.04954,1.05445,1.04864,1.05372
1.05372,1.0599,1.0536,1.05937
1.05939,1.06074,1.05815,1.05835
1.05829,1.05874,1.05678,1.05757
1.05758,1.05808,1.0554,1.05732
1.05732,1.05931,1.05539,1.05769
1.05768,1.05984,1.05606,1.05637
1.05637,1.05705,1.05387,1.05482
1.05482,1.05667,1.05321,1.05546
1.05594,1.05912,1.05423,1.05836
1.05836,1.05956,1.05803,1.05917
1.05917,1.06501,1.05893,1.06473
1.06474,1.06892,1.06465,1.06506
1.06506,1.06927,1.06461,1.06788
1.0679,1.0699,1.06732,1.06921
1.0691,1.06947,1.0669,1.06708
1.06708,1.06767,1.06627,1.0665
1.0665,1.0738,1.0664,1.07065
1.07065,1.07297,1.06976,1.07095
1.07095,1.07503,1.07061,1.07327
1.07326,1.07403,1.07239,1.0736
1.07356,1.07406,1.07197,1.07245
1.07245,1.07249,1.07047,1.07069
1.07069,1.07105,1.06676,1.06708
1.06708,1.06799,1.06414,1.06501
1.06501,1.06879,1.06471,1.06555
1.06555,1.06954,1.06528,1.06795
1.06795,1.07073,1.06745,1.07051
1.07052,1.07067,1.06814,1.06834
1.06834,1.06969,1.06634,1.06834
1.06833,1.07241,1.06801,1.06993
1.06993,1.07303,1.06931,1.07065
1.07067,1.07327,1.07029,1.07305
1.0728,1.07412,1.07206,1.0741
1.07411,1.07662,1.07354,1.0756
1.07557,1.07582,1.07265,1.0731
1.07313,1.07323,1.06977,1.07162
1.07165,1.07512,1.07019,1.07112
1.0711,1.0735,1.07071,1.07325
1.07344,1.07366,1.07247,1.07306
1.07306,1.07607,1.07276,1.07585
1.07586,1.07706,1.0741,1.07638
1.07638,1.07812,1.07492,1.07532
1.07531,1.07871,1.07512,1.0787
1.0787,1.07876,1.0778,1.07791
1.07781,1.07787,1.07438,1.07459
1.07457,1.07582,1.07343,1.0745
1.0745,1.07557,1.07255,1.07277
1.07286,1.07389,1.06796,1.0681
1.06812,1.07385,1.06785,1.07317
1.07316,1.07472,1.07261,1.07314
1.07316,1.07381,1.07271,1.07285
1.07285,1.07289,1.07076,1.07146
1.07147,1.07395,1.07055,1.07183
1.07183,1.07289,1.07023,1.07264
1.07265,1.07312,1.06266,1.06385
1.06386,1.066,1.06365,1.06497
1.06483,1.06592,1.06424,1.06561
1.0656,1.06579,1.06444,1.0657
1.0657,1.06956,1.06492,1.06848
1.06845,1.07166,1.06812,1.07037
1.07037,1.07459,1.06929,1.07454
1.07453,1.07513,1.07391,1.07489
1.07476,1.07643,1.07437,1.07609
1.07615,1.07658,1.07476,1.07476
1.07477,1.07643,1.07466,1.07551
1.07551,1.07573,1.07048,1.07168
1.07169,1.07528,1.07114,1.07293
1.0729,1.07297,1.07151,1.07182
1.07191,1.0732,1.07133,1.07167
1.07167,1.07282,1.07103,1.07278
1.07278,1.07522,1.07184,1.07512
1.07512,1.07516,1.07155,1.07227
1.07227,1.07234,1.06838,1.07003
1.07003,1.07028,1.06849,1.06941
1.06946,1.06959,1.06797,1.0684
1.06839,1.06996,1.067,1.06822
1.06823,1.07046,1.06648,1.06791
1.06792,1.06915,1.06536,1.06552
1.06547,1.071,1.06516,1.07013
1.07013,1.07145,1.06932,1.07047
1.07051,1.07077,1.06916,1.06928
1.06927,1.06956,1.06778,1.0678
1.0678,1.06949,1.06756,1.06787
1.06787,1.07414,1.06711,1.07321
1.0732,1.07488,1.07252,1.0729
1.0729,1.0729,1.07129,1.07153
1.07152,1.07207,1.07092,1.07119
1.07119,1.07339,1.07094,1.0727
1.07268,1.07298,1.06937,1.07154
1.07154,1.07743,1.06883,1.07345
1.07345,1.07432,1.06445,1.06517
1.06517,1.06542,1.06101,1.06169
1.06163,1.06234,1.06103,1.0623
1.0623,1.06347,1.06166,1.06301
1.06301,1.06418,1.06067,1.06138
1.06138,1.06171,1.05199,1.05213
1.0522,1.05434,1.05044,1.05154
1.05152,1.0532,1.05123,1.05161
1.0513,1.05185,1.04794,1.04835
1.04835,1.04925,1.0474,1.04894
1.04894,1.04941,1.04546,1.04735
1.04735,1.048,1.04433,1.04642
1.04642,1.04667,1.04168,1.04359
1.04358,1.04572,1.03985,1.04061
1.04057,1.04228,1.04015,1.04213
1.04212,1.04348,1.03955,1.04232
1.04231,1.0484,1.04166,1.04644
1.04644,1.04673,1.04241,1.04478
