profile,fold,train_core_start,train_core_end,validation_start,validation_end,test_start,test_end,train_core_samples,validation_samples,test_samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,test_samples_predicted,preds_csv,history_csv
h4,12,2018-12-03 00:00:00,2024-11-01 20:00:00,2024-11-04 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,9217,120,126,3.84092857142846,10.777658730158688,12.77725396825393,14.772142857142926,10.541996031746,126,fold12_preds.csv,fold12_history.csv
h4,13,2019-01-02 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,9217,126,132,13.294484848484819,17.871787878787913,17.146363636363684,20.616356060605984,17.2322481060606,132,fold13_preds.csv,fold13_history.csv
h4,14,2019-02-04 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,9205,132,120,5.177291666666713,13.11844999999993,11.573758333333313,17.34955833333346,11.804764583333354,120,fold14_preds.csv,fold14_history.csv
h4,15,2019-03-04 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,9217,120,132,4.420159090909046,13.636636363636333,11.474371212121163,16.829121212121237,11.590071969696945,132,fold15_preds.csv,fold15_history.csv
h4,16,2019-04-02 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,9211,132,132,9.18573484848471,21.58031818181803,20.240212121212,28.288575757575654,19.8237102272726,132,fold16_preds.csv,fold16_history.csv
h4,17,2019-05-02 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,9211,132,126,6.76663492063507,12.951666666666673,15.164293650793697,19.711333333333354,13.648482142857198,126,fold17_preds.csv,fold17_history.csv
h4,18,2019-06-03 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,9211,126,132,4.199871212121065,13.009424242424291,10.332030303030441,17.241696969697035,11.19575568181821,132,fold18_preds.csv,fold18_history.csv
h4,19,2019-07-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,9211,132,138,4.759398550724622,13.140384057971033,13.465246376811505,17.47430434782608,12.209833333333311,138,fold19_preds.csv,fold19_history.csv
h4,20,2019-08-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,9205,138,126,2.4228888888889513,10.964246031746043,9.888857142857127,15.585007936507983,9.715250000000026,126,fold20_preds.csv,fold20_history.csv
h4,21,2019-09-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,2025-09-02 00:00:00,2025-10-01 20:00:00,9217,126,132,5.926772727272812,10.802257575757531,12.813439393939284,13.417318181818128,10.739946969696938,132,fold21_preds.csv,fold21_history.csv
