loss,val_loss
0.1716127246618271,46.02944564819336
0.010607733391225338,2.9191811084747314
0.006124447099864483,0.8193529844284058
0.00519825192168355,0.27620092034339905
0.004798053298145533,0.12532640993595123
0.004559991881251335,0.06474625319242477
0.0043905358761549,0.04262362793087959
0.004246932454407215,0.032760702073574066
0.004098465200513601,0.021840564906597137
0.003959079273045063,0.017100732773542404
0.003825595136731863,0.016019688919186592
0.0036913470830768347,0.016487151384353638
0.003537289798259735,0.018291069194674492
0.003400851972401142,0.02237887494266033
0.003251359798014164,0.027343329042196274
0.0030997085850685835,0.03363176807761192
