fold,samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,mae_avg_hlc_pips,corr2_open,corr2_high,corr2_low,corr2_close,corr2_avg_ohlc,corr2_avg_hlc,da_body_pct,atr6_mean_pips,atr12_mean_pips,avg_error_le_atr6_pct,avg_error_le_atr12_pct
19,138,5.915144927536229,15.107818840579753,12.713152173912983,17.345101449275354,12.770304347826078,15.055357487922693,0.9962172607390701,0.9620161653423093,0.9672113701533043,0.9363044401175994,0.9654373090880708,0.9551773252044043,48.55072463768116,31.896256038647252,31.75591787439605,95.65217391304348,95.65217391304348
20,126,2.708706349206423,10.218015873015887,11.274309523809482,15.248380952381014,9.8623531746032,12.246902116402126,0.9933131111133251,0.8577082732355549,0.9228106240055312,0.7745150700196134,0.8870867695935061,0.8516779890868998,48.41269841269841,29.559656084656204,29.917195767195874,99.20634920634922,98.4126984126984
21,132,4.043742424242526,9.685045454545348,9.273742424242434,13.417287878787926,9.104954545454559,10.792025252525235,0.9927492031520542,0.9397027367777201,0.9485793813660499,0.8988318242308748,0.9449657863816747,0.9290379807915482,53.03030303030303,26.793686868686848,26.70157828282826,96.96969696969697,96.96969696969697
