name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
lstm_d1_s6_w4_h128_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_d1_s6_e60,6,38.985410560966784,23.93530122655106,42.54774527417019,35.42867593795099,54.02991980519491,8.971121213283055,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s6_e60/rolling_tvt_summary.csv,40.41601093090139,4,128,relu,0.0009,60,0.8,0.1,96,0.0,0.0,0.0
lstm_d1_s6_w4_h128_actrelu_lr0.0009_e50_lam0.8_sig0.1_b96,lstm_d1_s6_e50,6,39.56802444083694,23.885687229437114,42.94887189754689,36.16363149350651,55.27390714285729,10.088307771522443,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s6_e50/rolling_tvt_summary.csv,39.25014030595776,4,128,relu,0.0009,50,0.8,0.1,96,0.0,0.0,0.0
lstm_d1_s6_w4_h128_actrelu_lr0.0009_e40_lam0.8_sig0.1_b96,lstm_d1_s6_e40,6,40.279537445887435,26.10530732323223,44.140476875901726,36.688182792207876,54.184182792207906,9.60793283150594,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s6_e40/rolling_tvt_summary.csv,36.73034780996386,4,128,relu,0.0009,40,0.8,0.1,96,0.0,0.0,0.0
lstm_d1_s6_w4_h128_actrelu_lr0.0009_e30_lam0.8_sig0.1_b96,lstm_d1_s6_e30,6,42.51006460137091,29.299460353535405,46.972297582972544,37.328771861471964,56.439728607503675,9.513583462933829,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s6_e30/rolling_tvt_summary.csv,34.297235196921974,4,128,relu,0.0009,30,0.8,0.1,96,0.0,0.0,0.0
