name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
lstm_d1_s5_w4_h128_actrelu_lr0.0009_e60_lam0.8_sig0.1_b96,lstm_d1_s5_b96,6,38.984583270202066,23.911255772005706,42.551067063492106,35.45014743867248,54.025862806637974,8.960788790794556,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s5_b96/rolling_tvt_summary.csv,40.27340038004331,4,128,relu,0.0009,60,0.8,0.1,96,0.0,0.0,0.0
lstm_d1_s5_w4_h128_actrelu_lr0.0009_e60_lam0.8_sig0.1_b64,lstm_d1_s5_b64,6,40.289242325036135,26.247506998556947,44.92923019480521,35.95150577200598,54.02872633477639,8.780625423506496,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s5_b64/rolling_tvt_summary.csv,39.355363809969276,4,128,relu,0.0009,60,0.8,0.1,64,0.0,0.0,0.0
lstm_d1_s5_w4_h128_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_d1_s5_b128,6,41.666105221861464,27.316337193362173,44.13861605339098,38.61650119047628,56.59296645021639,8.544132970994752,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s5_b128/rolling_tvt_summary.csv,37.26291615900118,4,128,relu,0.0009,60,0.8,0.1,128,0.0,0.0,0.0
