name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch,dropout,recurrent_dropout,l2_reg
lstm_d1_s1_w4_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_d1_s1_w4,6,46.11479979256856,33.294026370851235,51.884045562770496,40.94197074314581,58.33915649350669,9.662324585246001,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s1_w4/rolling_tvt_summary.csv,33.9838830990484,4,256,relu,0.0009,60,0.8,0.1,128,0.0,0.0,0.0
lstm_d1_s1_w6_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_d1_s1_w6,6,46.16704406565656,33.022413924963836,50.83201684704178,42.444012229437384,58.36973326118321,9.739898139717852,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s1_w6/rolling_tvt_summary.csv,37.39450131508056,6,256,relu,0.0009,60,0.8,0.1,128,0.0,0.0,0.0
lstm_d1_s1_w8_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_d1_s1_w8,6,47.32580242604619,33.62024971139967,50.19016562049064,44.55658578643581,60.936208585858644,8.037973458657005,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s1_w8/rolling_tvt_summary.csv,37.2291156220017,8,256,relu,0.0009,60,0.8,0.1,128,0.0,0.0,0.0
lstm_d1_s1_w12_h256_actrelu_lr0.0009_e60_lam0.8_sig0.1_b128,lstm_d1_s1_w12,6,47.360367676767716,34.73843961038963,50.58881132756131,43.24743870851384,60.86678106060609,5.638955871936234,/home/hduser/jupyter/gust/RisetEU/FLF_LSTM/results/tvt_v02/d1_ohlc/lstm_pipeline_d1_tuning_last6/lstm_d1_s1_w12/rolling_tvt_summary.csv,38.86956115998328,12,256,relu,0.0009,60,0.8,0.1,128,0.0,0.0,0.0
