profile,fold,train_core_start,train_core_end,validation_start,validation_end,test_start,test_end,train_core_samples,validation_samples,test_samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,test_samples_predicted,preds_csv,history_csv
h4,12,2018-12-03 00:00:00,2024-11-01 20:00:00,2024-11-04 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,9217,120,126,2.8403412698412254,9.840341269841282,12.757992063492075,14.36911111111123,9.951946428571453,126,fold12_preds.csv,fold12_history.csv
h4,13,2019-01-02 00:00:00,2024-11-29 20:00:00,2024-12-02 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,9217,126,132,3.85347727272714,14.060454545454608,13.141227272727253,16.99830303030306,12.013365530303016,132,fold13_preds.csv,fold13_history.csv
h4,14,2019-02-04 00:00:00,2024-12-31 20:00:00,2025-01-02 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,9205,132,120,18.159491666666675,21.44922499999994,20.545883333333457,23.962350000000058,21.029237500000033,120,fold14_preds.csv,fold14_history.csv
h4,15,2019-03-04 00:00:00,2025-01-31 20:00:00,2025-02-03 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,9217,120,132,3.870462121212081,13.631674242424308,11.163515151515059,16.390893939393955,11.26413636363635,132,fold15_preds.csv,fold15_history.csv
h4,16,2019-04-02 00:00:00,2025-02-28 20:00:00,2025-03-03 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,9211,132,132,7.260280303030141,20.642083333333225,18.70830303030293,27.164083333333306,18.4436874999999,132,fold16_preds.csv,fold16_history.csv
h4,17,2019-05-02 00:00:00,2025-04-01 20:00:00,2025-04-02 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,9211,132,126,4.43297619047616,12.386079365079286,15.14808730158724,19.520452380952378,12.871898809523767,126,fold17_preds.csv,fold17_history.csv
h4,18,2019-06-03 00:00:00,2025-05-01 20:00:00,2025-05-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,9211,126,132,5.760628787878659,13.367045454545403,11.472863636363634,18.49940909090903,12.274986742424183,132,fold18_preds.csv,fold18_history.csv
h4,19,2019-07-02 00:00:00,2025-05-30 20:00:00,2025-06-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,9211,132,138,7.9006739130435095,14.808000000000002,15.734333333333367,20.74375362318839,14.796690217391317,138,fold19_preds.csv,fold19_history.csv
h4,20,2019-08-02 00:00:00,2025-07-01 20:00:00,2025-07-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,9205,138,126,4.812976190476143,11.966563492063548,11.723230158730054,16.246031746031754,11.187200396825375,126,fold20_preds.csv,fold20_history.csv
h4,21,2019-09-02 00:00:00,2025-08-01 20:00:00,2025-08-04 00:00:00,2025-09-01 20:00:00,2025-09-02 00:00:00,2025-10-01 20:00:00,9217,126,132,3.178893939393917,10.297787878787787,8.996015151515165,13.646196969697039,9.029723484848477,132,fold21_preds.csv,fold21_history.csv
