datetime,open,high,low,close,atr14,rsi14,delta_close_open,theta,dir_class,dir_name,dir_binary,dir_mask
2020-01-30 16:00:00,1.10233,1.10363,1.10129,1.10358,0.0015399999999999,56.34622100887828,0.0012499999999999,0.0001539999999999,1,bullish,1.0,1
2020-01-30 20:00:00,1.10356,1.10373,1.10268,1.10295,0.0014685714285714,52.64324958926884,-0.0006099999999999,0.0001468571428571,-1,bearish,0.0,1
2020-01-31 00:00:00,1.10289,1.10331,1.10248,1.10272,0.001435,51.31731690205348,-0.00017,0.0001435,-1,bearish,0.0,1
2020-01-31 04:00:00,1.10273,1.10313,1.10196,1.10196,0.0014185714285714,47.09613118972153,-0.0007699999999999,0.0001418571428571,-1,bearish,0.0,1
2020-01-31 08:00:00,1.10196,1.10322,1.10149,1.10263,0.0014578571428571,50.92832360116269,0.0006699999999999,0.0001457857142857,1,bullish,1.0,1
2020-01-31 12:00:00,1.10266,1.10541,1.10209,1.10536,0.0016521428571428,62.76404840282757,0.0026999999999999,0.0001652142857142,1,bullish,1.0,1
2020-01-31 16:00:00,1.10534,1.10893,1.10471,1.1082,0.0017957142857142,70.68524237131867,0.00286,0.0001795714285714,1,bullish,1.0,1
2020-01-31 20:00:00,1.1082,1.10943,1.10769,1.10936,0.0018342857142856,73.19360824596959,0.0011599999999998,0.0001834285714285,1,bullish,1.0,1
2020-02-03 00:00:00,1.10925,1.10929,1.10792,1.10824,0.0018128571428571,67.21354098839322,-0.0010100000000001,0.0001812857142857,-1,bearish,0.0,1
2020-02-03 04:00:00,1.10823,1.10842,1.10794,1.10836,0.0016871428571428,67.51973757675493,0.0001299999999999,0.0001687142857142,0,ranging,,0
2020-02-03 08:00:00,1.10835,1.10855,1.1058,1.10714,0.0017985714285714,61.25620699252135,-0.0012099999999999,0.0001798571428571,-1,bearish,0.0,1
2020-02-03 12:00:00,1.10715,1.10731,1.10573,1.10614,0.0018678571428571,56.619799129637336,-0.0010100000000001,0.0001867857142857,-1,bearish,0.0,1
2020-02-03 16:00:00,1.10614,1.10652,1.1034,1.10573,0.0019864285714285,54.78878481214418,-0.0004099999999997,0.0001986428571428,-1,bearish,0.0,1
2020-02-03 20:00:00,1.10574,1.10639,1.10554,1.10562,0.0019014285714285,54.2815961491266,-0.0001199999999998,0.0001901428571428,0,ranging,,0
2020-02-04 00:00:00,1.1056,1.10627,1.10548,1.10589,0.0017907142857142,55.37360322895472,0.0002900000000001,0.0001790714285714,1,bullish,1.0,1
2020-02-04 04:00:00,1.10588,1.10621,1.10541,1.10571,0.0017728571428571,54.44003468082323,-0.00017,0.0001772857142857,0,ranging,,0
2020-02-04 08:00:00,1.1057,1.10624,1.10475,1.10542,0.0018199999999999,52.89282087154543,-0.0002799999999998,0.0001819999999999,-1,bearish,0.0,1
2020-02-04 12:00:00,1.10542,1.10568,1.10415,1.10431,0.0018457142857142,47.34621999747469,-0.0011100000000001,0.0001845714285714,-1,bearish,0.0,1
2020-02-04 16:00:00,1.10424,1.10469,1.10312,1.10353,0.0018342857142856,43.86519933676499,-0.0007100000000002,0.0001834285714285,-1,bearish,0.0,1
2020-02-04 20:00:00,1.1035,1.10439,1.1035,1.10419,0.0016607142857142,47.38991667660968,0.00069,0.0001660714285714,1,bullish,1.0,1
2020-02-05 00:00:00,1.10418,1.10443,1.10379,1.10388,0.0014049999999999,45.93109778945776,-0.0002999999999999,0.0001404999999999,-1,bearish,0.0,1
2020-02-05 04:00:00,1.10387,1.10394,1.1032,1.10361,0.0013335714285714,44.64211549256762,-0.0002599999999999,0.0001333571428571,-1,bearish,0.0,1
2020-02-05 08:00:00,1.10364,1.10462,1.10198,1.10242,0.0014192857142857,39.39469624478973,-0.0012199999999999,0.0001419285714285,-1,bearish,0.0,1
2020-02-05 12:00:00,1.10242,1.10282,1.10061,1.10107,0.0015428571428571,34.44778827542771,-0.0013499999999999,0.0001542857142857,-1,bearish,0.0,1
2020-02-05 16:00:00,1.10107,1.10124,1.09944,1.09992,0.0014749999999999,30.88939288794592,-0.0011499999999999,0.0001474999999999,-1,bearish,0.0,1
2020-02-05 20:00:00,1.09994,1.10012,1.09915,1.09966,0.0014314285714285,30.131557925427188,-0.0002799999999998,0.0001431428571428,-1,bearish,0.0,1
2020-02-06 00:00:00,1.09966,1.09986,1.09925,1.09962,0.0012521428571428,30.009575729553617,-4.000000000004e-05,0.0001252142857142,0,ranging,,0
2020-02-06 04:00:00,1.09961,1.0998,1.09921,1.09979,0.0012335714285714,31.2828259629722,0.00018,0.0001233571428571,1,bullish,1.0,1
2020-02-06 08:00:00,1.09977,1.10118,1.09919,1.09971,0.0013192857142856,30.99705289863951,-5.999999999994898e-05,0.0001319285714285,0,ranging,,0
2020-02-06 12:00:00,1.09973,1.10038,1.09936,1.09997,0.0013349999999999,33.134929644870766,0.0002399999999997,0.0001334999999999,1,bullish,1.0,1
2020-02-06 16:00:00,1.09996,1.09997,1.09623,1.09731,0.0014957142857142,24.70255533375009,-0.00265,0.0001495714285714,-1,bearish,0.0,1
2020-02-06 20:00:00,1.09729,1.09805,1.09688,1.09803,0.0014699999999999,29.902535378587302,0.0007399999999999,0.0001469999999999,1,bullish,1.0,1
2020-02-07 00:00:00,1.09801,1.09811,1.09741,1.09811,0.0014078571428571,30.47703782294252,9.9999999999989e-05,0.0001407857142857,0,ranging,,0
2020-02-07 04:00:00,1.0981,1.0983,1.09772,1.09788,0.0013857142857142,29.722810983617123,-0.0002200000000001,0.0001385714285714,-1,bearish,0.0,1
2020-02-07 08:00:00,1.09793,1.09805,1.09511,1.09525,0.0015499999999999,22.780487595619405,-0.00268,0.0001549999999999,-1,bearish,0.0,1
2020-02-07 12:00:00,1.09526,1.09689,1.09457,1.09561,0.0016628571428571,25.35071785285595,0.00035,0.0001662857142857,1,bullish,1.0,1
2020-02-07 16:00:00,1.09559,1.09743,1.09398,1.09406,0.0017207142857142,21.96135550961901,-0.00153,0.0001720714285714,-1,bearish,0.0,1
2020-02-07 20:00:00,1.09406,1.09469,1.09398,1.09428,0.0016135714285714,23.52424114458907,0.0002199999999998,0.0001613571428571,1,bullish,1.0,1
2020-02-10 00:00:00,1.09436,1.09509,1.09396,1.09482,0.0015657142857142,27.36921997429043,0.0004599999999999,0.0001565714285714,1,bullish,1.0,1
2020-02-10 04:00:00,1.09481,1.09553,1.09478,1.09534,0.0015499999999999,30.96846927290333,0.0005299999999999,0.0001549999999999,1,bullish,1.0,1
2020-02-10 08:00:00,1.09531,1.09553,1.09425,1.09475,0.001597857142857,29.200345889974628,-0.0005600000000001,0.0001597857142857,-1,bearish,0.0,1
2020-02-10 12:00:00,1.09476,1.09528,1.09275,1.09297,0.0017364285714285,24.631235073141383,-0.0017899999999999,0.0001736428571428,-1,bearish,0.0,1
2020-02-10 16:00:00,1.09297,1.0936,1.09068,1.09078,0.001802857142857,20.4014885081302,-0.0021899999999999,0.0001802857142857,-1,bearish,0.0,1
2020-02-10 20:00:00,1.0908,1.09142,1.09052,1.09081,0.0017942857142856,20.60262742705818,1.0000000000065512e-05,0.0001794285714285,0,ranging,,0
2020-02-11 00:00:00,1.09081,1.09127,1.09054,1.09115,0.0015792857142856,22.97808789224311,0.00034,0.0001579285714285,1,bullish,1.0,1
2020-02-11 04:00:00,1.09114,1.09147,1.09054,1.09097,0.0015621428571427,22.592708710481062,-0.00017,0.0001562142857142,-1,bearish,0.0,1
2020-02-11 08:00:00,1.09097,1.09133,1.09032,1.09114,0.0015842857142856,23.89099804851673,0.00017,0.0001584285714285,1,bullish,1.0,1
2020-02-11 12:00:00,1.0911,1.09182,1.08886,1.09012,0.0017542857142856,21.554994635660904,-0.0009799999999999,0.0001754285714285,-1,bearish,0.0,1
2020-02-11 16:00:00,1.09014,1.09225,1.08991,1.09195,0.0017114285714285,34.01987019268002,0.0018099999999998,0.0001711428571428,1,bullish,1.0,1
2020-02-11 20:00:00,1.09195,1.09208,1.09121,1.09122,0.001607857142857,31.84599818721104,-0.0007299999999998,0.0001607857142857,-1,bearish,0.0,1
2020-02-12 00:00:00,1.09123,1.09177,1.09093,1.09158,0.0014214285714285,34.08298375578573,0.00035,0.0001421428571428,1,bullish,1.0,1
2020-02-12 04:00:00,1.09157,1.09172,1.09074,1.09084,0.0014407142857142,31.77431354102255,-0.0007299999999998,0.0001440714285714,-1,bearish,0.0,1
2020-02-12 08:00:00,1.09085,1.09232,1.08996,1.09179,0.0015285714285713,37.61644076893374,0.0009399999999999,0.0001528571428571,1,bullish,1.0,1
2020-02-12 12:00:00,1.09178,1.09194,1.09022,1.09027,0.001597857142857,32.77989481732669,-0.0015099999999999,0.0001597857142857,-1,bearish,0.0,1
2020-02-12 16:00:00,1.09029,1.0908,1.08741,1.08763,0.0017485714285713,26.424890660467938,-0.0026599999999998,0.0001748571428571,-1,bearish,0.0,1
2020-02-12 20:00:00,1.08764,1.08786,1.08625,1.08709,0.0016828571428571,25.342623761817364,-0.00055,0.0001682857142857,-1,bearish,0.0,1
2020-02-13 00:00:00,1.08709,1.08741,1.08671,1.08704,0.0015242857142856,25.23954631595388,-4.999999999988347e-05,0.0001524285714285,0,ranging,,0
2020-02-13 04:00:00,1.08704,1.08714,1.08628,1.08691,0.0015214285714285,24.95534008403588,-0.0001299999999999,0.0001521428571428,0,ranging,,0
2020-02-13 08:00:00,1.08691,1.08864,1.08671,1.08805,0.0016071428571428,32.168561480904884,0.0011399999999999,0.0001607142857142,1,bullish,1.0,1
2020-02-13 12:00:00,1.08807,1.08853,1.08505,1.08524,0.0017892857142856,25.629256074772755,-0.0028300000000001,0.0001789285714285,-1,bearish,0.0,1
2020-02-13 16:00:00,1.08525,1.08593,1.08315,1.084,0.0019157142857142,23.371454507502666,-0.0012499999999999,0.0001915714285714,-1,bearish,0.0,1
2020-02-13 20:00:00,1.084,1.0843,1.08352,1.0837,0.0017599999999999,22.847052669006345,-0.0002999999999999,0.0001759999999999,-1,bearish,0.0,1
2020-02-14 00:00:00,1.08372,1.08395,1.08249,1.08337,0.0016971428571428,22.255500304598044,-0.00035,0.0001697142857142,-1,bearish,0.0,1
2020-02-14 04:00:00,1.08336,1.08349,1.08283,1.08347,0.0016821428571428,22.906902548585137,0.0001099999999998,0.0001682142857142,0,ranging,,0
2020-02-14 08:00:00,1.08346,1.08478,1.08296,1.08427,0.0017521428571428,28.0972869738237,0.0008099999999999,0.0001752142857142,1,bullish,1.0,1
2020-02-14 12:00:00,1.08426,1.08572,1.08299,1.08526,0.0018771428571428,34.01756696476696,0.0009999999999998,0.0001877142857142,1,bullish,1.0,1
2020-02-14 16:00:00,1.08527,1.08589,1.08305,1.08408,0.0019114285714285,30.76595396593008,-0.00119,0.0001911428571428,-1,bearish,0.0,1
2020-02-14 20:00:00,1.0841,1.08438,1.08262,1.08275,0.0019142857142857,27.567452496485785,-0.0013499999999999,0.0001914285714285,-1,bearish,0.0,1
2020-02-17 00:00:00,1.08383,1.08392,1.08311,1.08342,0.0017557142857143,31.43458558801096,-0.00041,0.0001755714285714,-1,bearish,0.0,1
2020-02-17 04:00:00,1.08341,1.08389,1.08335,1.08371,0.0016792857142857,33.09950257571826,0.0002999999999999,0.0001679285714285,1,bullish,1.0,1
2020-02-17 08:00:00,1.08371,1.08486,1.08314,1.08418,0.0017521428571428,35.81953981259835,0.0004699999999999,0.0001752142857142,1,bullish,1.0,1
2020-02-17 12:00:00,1.08418,1.08458,1.08297,1.08337,0.0018057142857142,33.3062472360572,-0.0008099999999999,0.0001805714285714,-1,bearish,0.0,1
2020-02-17 16:00:00,1.08335,1.0839,1.08266,1.08298,0.0017564285714285,32.137035592113094,-0.0003699999999999,0.0001756428571428,-1,bearish,0.0,1
2020-02-17 20:00:00,1.08299,1.0835,1.08277,1.08321,0.00156,33.617069826299314,0.0002200000000001,0.000156,1,bullish,1.0,1
2020-02-18 00:00:00,1.08326,1.08351,1.08206,1.08253,0.001465,31.43429743213285,-0.0007299999999998,0.0001465,-1,bearish,0.0,1
2020-02-18 04:00:00,1.08254,1.08315,1.08212,1.08288,0.0014828571428571,33.81630650532993,0.00034,0.0001482857142857,1,bullish,1.0,1
2020-02-18 08:00:00,1.08292,1.08349,1.08222,1.08252,0.0014692857142857,32.56321469015923,-0.0004000000000001,0.0001469285714285,-1,bearish,0.0,1
2020-02-18 12:00:00,1.08251,1.08344,1.07908,1.08,0.0017335714285714,25.453054915758017,-0.00251,0.0001733571428571,-1,bearish,0.0,1
2020-02-18 16:00:00,1.08003,1.08236,1.07832,1.0802,0.0018921428571428,26.81878797968122,0.00017,0.0001892142857142,0,ranging,,0
2020-02-18 20:00:00,1.08019,1.08021,1.07871,1.07886,0.0018042857142857,23.687553013047904,-0.00133,0.0001804285714285,-1,bearish,0.0,1
2020-02-19 00:00:00,1.07886,1.08014,1.07877,1.07997,0.0016992857142857,30.88609897226121,0.0011100000000001,0.0001699285714285,1,bullish,1.0,1
2020-02-19 04:00:00,1.07998,1.08006,1.07919,1.07932,0.0016357142857142,29.15192862703998,-0.0006599999999998,0.0001635714285714,-1,bearish,0.0,1
2020-02-19 08:00:00,1.0793,1.08057,1.07888,1.08009,0.0016728571428571,33.887519760408466,0.00079,0.0001672857142857,1,bullish,1.0,1
2020-02-19 12:00:00,1.08009,1.08038,1.07823,1.07913,0.0017878571428571,31.09673613494324,-0.00096,0.0001787857142857,-1,bearish,0.0,1
2020-02-19 16:00:00,1.07915,1.07966,1.07799,1.07895,0.0017842857142857,30.588079691017967,-0.0001999999999999,0.0001784285714285,-1,bearish,0.0,1
2020-02-19 20:00:00,1.07894,1.0809,1.07878,1.08021,0.0018207142857142,38.207598407573,0.0012699999999998,0.0001820714285714,1,bullish,1.0,1
2020-02-20 00:00:00,1.08017,1.0813,1.07954,1.0798,0.0018578571428571,36.792298759161554,-0.0003699999999999,0.0001857857142857,-1,bearish,0.0,1
2020-02-20 04:00:00,1.0798,1.08,1.07895,1.07943,0.0018807142857142,35.51380556128514,-0.0003700000000002,0.0001880714285714,-1,bearish,0.0,1
2020-02-20 08:00:00,1.07943,1.08039,1.07753,1.07978,0.0019814285714285,37.7185154900362,0.00035,0.0001981428571428,1,bullish,1.0,1
2020-02-20 12:00:00,1.07975,1.08028,1.07835,1.08026,0.0020457142857142,40.7122124079292,0.00051,0.0002045714285714,1,bullish,1.0,1
2020-02-20 16:00:00,1.08025,1.0819,1.07805,1.07907,0.0022299999999999,36.08172626035846,-0.0011799999999999,0.0002229999999999,-1,bearish,0.0,1
2020-02-20 20:00:00,1.07907,1.07947,1.07803,1.07823,0.0020214285714285,33.210336363768874,-0.0008399999999999,0.0002021428571428,-1,bearish,0.0,1
2020-02-21 00:00:00,1.07821,1.07915,1.07812,1.07906,0.0018064285714285,38.42462885052184,0.00085,0.0001806428571428,1,bullish,1.0,1
2020-02-21 04:00:00,1.07905,1.07926,1.07854,1.07906,0.0017507142857142,38.42462885052184,9.999999999843467e-06,0.0001750714285714,0,ranging,,0
2020-02-21 08:00:00,1.07907,1.08175,1.07872,1.08077,0.0018692857142857,48.10513196260888,0.0017,0.0001869285714285,1,bullish,1.0,1
2020-02-21 12:00:00,1.08072,1.08102,1.0793,1.08072,0.00193,47.868160414513454,0.0,0.000193,0,ranging,,0
2020-02-21 16:00:00,1.0807,1.08616,1.07991,1.08556,0.0022557142857142,65.5560975657223,0.00486,0.0002255714285714,1,bullish,1.0,1
2020-02-21 20:00:00,1.08555,1.08597,1.08427,1.08449,0.0022235714285714,60.65635205780628,-0.00106,0.0002223571428571,-1,bearish,0.0,1
2020-02-24 00:00:00,1.08095,1.08403,1.08088,1.0826,0.0023621428571428,53.106007167461065,0.0016499999999999,0.0002362142857142,1,bullish,1.0,1
2020-02-24 04:00:00,1.08262,1.08278,1.08128,1.08131,0.0023178571428571,48.6543213021477,-0.0013099999999999,0.0002317857142857,-1,bearish,0.0,1
2020-02-24 08:00:00,1.08129,1.08398,1.08028,1.08136,0.0024564285714285,48.833354177396586,7.00000000000145e-05,0.0002456428571428,0,ranging,,0
2020-02-24 12:00:00,1.08136,1.08261,1.08109,1.08127,0.00249,48.505502744315535,-9.000000000014552e-05,0.000249,0,ranging,,0
2020-02-24 16:00:00,1.08128,1.08698,1.08119,1.08689,0.0026992857142857,64.52277767369412,0.0056099999999998,0.0002699285714285,1,bullish,1.0,1
2020-02-24 20:00:00,1.08691,1.08701,1.08394,1.08504,0.0027807142857143,58.11461844300202,-0.00187,0.0002780714285714,-1,bearish,0.0,1
2020-02-25 00:00:00,1.08506,1.08579,1.08431,1.08565,0.0026114285714285,59.541452022413566,0.00059,0.0002611428571428,1,bullish,1.0,1
2020-02-25 04:00:00,1.08566,1.08656,1.08489,1.08492,0.0026278571428571,57.03737278564196,-0.0007399999999999,0.0002627857142857,-1,bearish,0.0,1
2020-02-25 08:00:00,1.08491,1.08641,1.08457,1.08486,0.0026857142857143,56.825835198272166,-5.000000000010552e-05,0.0002685714285714,0,ranging,,0
2020-02-25 12:00:00,1.08487,1.08487,1.08281,1.08388,0.0027814285714286,53.34576887089308,-0.00099,0.0002781428571428,-1,bearish,0.0,1
2020-02-25 16:00:00,1.0839,1.08809,1.08297,1.08809,0.0029307142857143,63.645771396493615,0.0041899999999999,0.0002930714285714,1,bullish,1.0,1
2020-02-25 20:00:00,1.08807,1.08884,1.08701,1.08789,0.0029385714285714,62.93493336659698,-0.00018,0.0002938571428571,0,ranging,,0
2020-02-26 00:00:00,1.08789,1.08807,1.08655,1.0872,0.0026007142857143,60.42744398346971,-0.00069,0.0002600714285714,-1,bearish,0.0,1
2020-02-26 04:00:00,1.0872,1.08765,1.08606,1.08741,0.0025928571428571,60.93755144509121,0.00021,0.0002592857142857,0,ranging,,0
2020-02-26 08:00:00,1.08743,1.08958,1.08636,1.08872,0.002565,64.05066603357477,0.00129,0.0002565,1,bullish,1.0,1
2020-02-26 12:00:00,1.08871,1.09068,1.08542,1.08636,0.0028335714285714,55.473452357834965,-0.00235,0.0002833571428571,-1,bearish,0.0,1
2020-02-26 16:00:00,1.08638,1.08924,1.0853,1.08769,0.0028507142857143,58.82025821009847,0.0013100000000001,0.0002850714285714,1,bullish,1.0,1
2020-02-26 20:00:00,1.08771,1.08982,1.08728,1.08794,0.0029235714285714,59.43743552095388,0.0002299999999999,0.0002923571428571,0,ranging,,0
2020-02-27 00:00:00,1.08803,1.09113,1.08745,1.08997,0.0027728571428571,64.13753626973062,0.00194,0.0002772857142857,1,bullish,1.0,1
2020-02-27 04:00:00,1.09,1.09133,1.08994,1.09061,0.0026528571428571,65.49501256902246,0.0006099999999999,0.0002652857142857,1,bullish,1.0,1
2020-02-27 08:00:00,1.09059,1.09468,1.09042,1.0934,0.0028514285714286,70.70151637292375,0.0028099999999999,0.0002851428571428,1,bullish,1.0,1
2020-02-27 12:00:00,1.0934,1.09771,1.09315,1.09762,0.0030578571428571,76.48193010716028,0.0042200000000001,0.0003057857142857,1,bullish,1.0,1
2020-02-27 16:00:00,1.09762,1.10065,1.09626,1.09793,0.00324,76.84335932967576,0.00031,0.000324,0,ranging,,0
2020-02-27 20:00:00,1.09793,1.10026,1.09776,1.09994,0.0032714285714285,79.08748371962368,0.0020099999999998,0.0003271428571428,1,bullish,1.0,1
2020-02-28 00:00:00,1.09993,1.10052,1.09858,1.0988,0.0030442857142857,74.66773264298865,-0.00113,0.0003044285714285,-1,bearish,0.0,1
2020-02-28 04:00:00,1.09879,1.10045,1.09823,1.10003,0.0030721428571428,76.21236878561854,0.0012400000000001,0.0003072142857142,1,bullish,1.0,1
2020-02-28 08:00:00,1.10001,1.10533,1.09912,1.10447,0.0034071428571428,80.77046471095665,0.0044600000000001,0.0003407142857142,1,bullish,1.0,1
2020-02-28 12:00:00,1.10447,1.10452,1.09683,1.09865,0.0038428571428571,63.5740833237842,-0.0058200000000001,0.0003842857142857,-1,bearish,0.0,1
2020-02-28 16:00:00,1.09869,1.10081,1.09499,1.10002,0.0040285714285714,65.43938147236506,0.00133,0.0004028571428571,1,bullish,1.0,1
2020-02-28 20:00:00,1.10003,1.10455,1.09894,1.10267,0.0040535714285714,68.77065736590413,0.0026399999999999,0.0004053571428571,1,bullish,1.0,1
2020-03-02 00:00:00,1.10476,1.10733,1.1036,1.10564,0.0041049999999999,72.02520926141412,0.0008799999999999,0.0004104999999999,1,bullish,1.0,1
2020-03-02 04:00:00,1.10564,1.10635,1.10417,1.10431,0.0040792857142856,68.57856374682166,-0.00133,0.0004079285714285,-1,bearish,0.0,1
2020-03-02 08:00:00,1.1043,1.10932,1.10379,1.10791,0.0042114285714285,72.42503587066658,0.0036099999999998,0.0004211428571428,1,bullish,1.0,1
2020-03-02 12:00:00,1.10793,1.11645,1.10774,1.11224,0.0047342857142856,76.19903054397892,0.0043099999999998,0.0004734285714285,1,bullish,1.0,1
2020-03-02 16:00:00,1.11223,1.11854,1.11079,1.11798,0.0049835714285713,80.089313874326,0.0057499999999999,0.0004983571428571,1,bullish,1.0,1
2020-03-02 20:00:00,1.11799,1.1184,1.11234,1.11335,0.0050907142857142,70.13171100343075,-0.0046399999999999,0.0005090714285714,-1,bearish,0.0,1
2020-03-03 00:00:00,1.11324,1.11478,1.11203,1.11323,0.0049735714285714,69.8891756321506,-1.0000000000065512e-05,0.0004973571428571,0,ranging,,0
2020-03-03 04:00:00,1.11323,1.11557,1.11289,1.11452,0.0049864285714285,71.04829443646312,0.00129,0.0004986428571428,1,bullish,1.0,1
2020-03-03 08:00:00,1.11453,1.11512,1.11001,1.11265,0.0052128571428571,67.02065527405378,-0.0018800000000001,0.0005212857142857,-1,bearish,0.0,1
2020-03-03 12:00:00,1.11264,1.11386,1.10949,1.11179,0.0053664285714285,65.19035734662731,-0.00085,0.0005366428571428,-1,bearish,0.0,1
2020-03-03 16:00:00,1.1118,1.12136,1.11153,1.11594,0.0056249999999999,69.51659980069357,0.00414,0.0005624999999999,1,bullish,1.0,1
2020-03-03 20:00:00,1.11591,1.11952,1.11584,1.11716,0.0053385714285714,70.67061278796862,0.0012499999999999,0.0005338571428571,1,bullish,1.0,1
2020-03-04 00:00:00,1.11696,1.11853,1.11622,1.11666,0.0050878571428571,69.50920570189407,-0.0002999999999999,0.0005087857142857,0,ranging,,0
2020-03-04 04:00:00,1.11665,1.11712,1.11554,1.11571,0.0047999999999999,67.24788313602194,-0.0009399999999999,0.0004799999999999,-1,bearish,0.0,1
2020-03-04 08:00:00,1.1157,1.11876,1.11434,1.11567,0.0047828571428571,67.14882738540547,-2.999999999997449e-05,0.0004782857142857,0,ranging,,0
2020-03-04 12:00:00,1.11567,1.11671,1.11098,1.11253,0.0050364285714285,59.71307602524463,-0.0031399999999999,0.0005036428571428,-1,bearish,0.0,1
2020-03-04 16:00:00,1.11253,1.11452,1.10949,1.11232,0.0050007142857142,59.24059953737645,-0.00021,0.0005000714285714,0,ranging,,0
2020-03-04 20:00:00,1.11233,1.1142,1.11233,1.11333,0.0045128571428571,60.84525542952298,0.0009999999999998,0.0004512857142857,1,bullish,1.0,1
2020-03-05 00:00:00,1.11329,1.11424,1.11282,1.11365,0.0040607142857142,61.36424286425196,0.0003600000000001,0.0004060714285714,0,ranging,,0
2020-03-05 04:00:00,1.11365,1.11437,1.11338,1.11345,0.0036985714285714,60.82162366213325,-0.0001999999999999,0.0003698571428571,0,ranging,,0
2020-03-05 08:00:00,1.11345,1.11743,1.11193,1.11736,0.0038949999999999,66.97070845661543,0.0039099999999998,0.0003894999999999,1,bullish,1.0,1
2020-03-05 12:00:00,1.11735,1.12002,1.11565,1.11862,0.0040157142857142,68.67682351751273,0.0012699999999998,0.0004015714285714,1,bullish,1.0,1
2020-03-05 16:00:00,1.11861,1.1217,1.1167,1.12152,0.0040078571428571,72.23203360510347,0.0029099999999999,0.0004007857142857,1,bullish,1.0,1
2020-03-05 20:00:00,1.12151,1.12449,1.11921,1.12379,0.0040728571428571,74.6568181469589,0.00228,0.0004072857142857,1,bullish,1.0,1
2020-03-06 00:00:00,1.12376,1.12468,1.12118,1.1246,0.0036207142857142,75.4796289085224,0.0008399999999999,0.0003620714285714,1,bullish,1.0,1
2020-03-06 04:00:00,1.12461,1.12494,1.12266,1.12287,0.0035207142857142,70.23473689747615,-0.00174,0.0003520714285714,-1,bearish,0.0,1
2020-03-06 08:00:00,1.12292,1.12958,1.12191,1.12943,0.0039035714285713,76.81397393901503,0.00651,0.0003903571428571,1,bullish,1.0,1
2020-03-06 12:00:00,1.12943,1.13411,1.12934,1.13232,0.0041314285714285,79.01467106245764,0.00289,0.0004131428571428,1,bullish,1.0,1
2020-03-06 16:00:00,1.13234,1.13552,1.12874,1.13057,0.0042999999999999,74.40908592544224,-0.0017699999999998,0.0004299999999999,-1,bearish,0.0,1
2020-03-06 20:00:00,1.13058,1.13263,1.12858,1.1286,0.0041799999999999,69.49816145326662,-0.0019799999999998,0.0004179999999999,-1,bearish,0.0,1
2020-03-09 00:00:00,1.13488,1.14954,1.13404,1.14278,0.0053164285714285,79.8215107351978,0.0078999999999997,0.0005316428571428,1,bullish,1.0,1
2020-03-09 04:00:00,1.14278,1.14609,1.13714,1.13826,0.0058214285714285,71.51294338891574,-0.0045199999999998,0.0005821428571428,-1,bearish,0.0,1
2020-03-09 08:00:00,1.13821,1.14758,1.13654,1.13917,0.0065085714285714,72.14165170648135,0.00096,0.0006508571428571,1,bullish,1.0,1
2020-03-09 12:00:00,1.13916,1.14846,1.13753,1.1401,0.0072185714285714,72.80228474561426,0.0009399999999999,0.0007218571428571,1,bullish,1.0,1
2020-03-09 16:00:00,1.14013,1.14793,1.13999,1.1463,0.0073928571428571,76.75914296633667,0.00617,0.0007392857142857,1,bullish,1.0,1
2020-03-09 20:00:00,1.1463,1.14719,1.14222,1.14463,0.0074357142857142,73.65096434308424,-0.00167,0.0007435714285714,-1,bearish,0.0,1
2020-03-10 00:00:00,1.14464,1.14581,1.13721,1.14071,0.0076928571428571,66.8120819329806,-0.0039300000000002,0.0007692857142857,-1,bearish,0.0,1
2020-03-10 04:00:00,1.14071,1.14148,1.1332,1.13417,0.0079071428571428,57.2593144412772,-0.0065399999999999,0.0007907142857142,-1,bearish,0.0,1
2020-03-10 08:00:00,1.13415,1.14012,1.13378,1.13511,0.0081099999999999,58.18474480055963,0.00096,0.0008109999999999,1,bullish,1.0,1
2020-03-10 12:00:00,1.13512,1.13946,1.13361,1.13722,0.0083649999999999,60.264536438536034,0.0020999999999999,0.0008364999999999,1,bullish,1.0,1
2020-03-10 16:00:00,1.13723,1.1386,1.12961,1.13164,0.0084592857142857,52.78715162827624,-0.0055899999999999,0.0008459285714285,-1,bearish,0.0,1
2020-03-10 20:00:00,1.13162,1.13311,1.12747,1.12909,0.0085214285714285,49.74930664702434,-0.0025300000000001,0.0008521428571428,-1,bearish,0.0,1
2020-03-11 00:00:00,1.12916,1.13285,1.12866,1.13241,0.0083364285714285,53.50128974814072,0.0032499999999999,0.0008336428571428,1,bullish,1.0,1
2020-03-11 04:00:00,1.13241,1.13517,1.13162,1.1351,0.0083007142857142,56.34540787132756,0.00269,0.0008300714285714,1,bullish,1.0,1
2020-03-11 08:00:00,1.13508,1.13668,1.13012,1.1304,0.0072735714285714,50.529926718902125,-0.00468,0.0007273571428571,-1,bearish,0.0,1
2020-03-11 12:00:00,1.1304,1.13519,1.13039,1.13451,0.0069771428571428,54.912341271835565,0.0041099999999998,0.0006977142857142,1,bullish,1.0,1
2020-03-11 16:00:00,1.13451,1.13485,1.12573,1.12846,0.0068399999999999,48.15043216161801,-0.0060499999999998,0.0006839999999999,-1,bearish,0.0,1
2020-03-11 20:00:00,1.12849,1.12879,1.12494,1.12607,0.0063342857142856,45.75352539957012,-0.00242,0.0006334285714285,-1,bearish,0.0,1
