loss,val_loss
0.044038817286491394,0.011293540708720684
0.002732016146183014,0.010876479558646679
0.002544818911701441,0.010210503824055195
0.0023828621488064528,0.009659773670136929
0.002225032774731517,0.009016578085720539
0.0020321314223110676,0.008102684281766415
0.0018360126996412873,0.007140714209526777
0.001626715762540698,0.006681346334517002
0.0014302752679213881,0.005589754786342382
0.0012873464729636908,0.004755685571581125
0.0011576608521863818,0.004124456085264683
0.0010620792163535953,0.003685700474306941
0.0011289856629446149,0.0034834567923098803
0.0009746734867803752,0.0030970536172389984
0.0009685633121989667,0.0026612915098667145
0.0008693139534443617,0.0024622296914458275
0.0008517809328623116,0.0022302051074802876
0.0008774005109444261,0.0022557848133146763
0.0007150509627535939,0.0018732756143435836
0.0006946913781575859,0.0017905797576531768
0.0006970331887714565,0.0019572179298847914
0.0006091130780987442,0.0016609389567747712
0.0007053915760479867,0.0015793755883350968
0.0005667773657478392,0.0014987640315666795
0.0006537711597047746,0.0015081152087077498
0.0005656004650518298,0.0015527773648500443
0.0005973252118565142,0.0014345292001962662
0.0005909207393415272,0.0014460197417065501
0.0005594964022748172,0.001383816241286695
0.0005547463078983128,0.0013741228030994534
0.0005439486121758819,0.0016675182851031423
0.0005637857248075306,0.0014287409139797091
0.0005814820760861039,0.0013610002351924777
0.0005454868078231812,0.0013839320745319128
0.0004877321480307728,0.001292557455599308
0.0005822140374220908,0.0013383821351453662
0.0004710027715191245,0.0013235927326604724
0.0005364362732507288,0.001324546872638166
0.000558651692699641,0.0014917367370799184
0.0005455156206153333,0.0013123750686645508
