name,job,fold_count,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_std_pips,summary_csv,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
bilstm_tvt_s4_w12_h256_acttanh_lr0.0003_e50_lam0.8_sig0.15_b128,bilstm_tvt_s4_lam08_sig015,6,13.665121625481026,5.560673581048616,14.798192947330454,14.736942754930224,19.564677218614815,2.6316078741407325,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/bilstm_pipeline_h4_tuning_last6/bilstm_tvt_s4_lam08_sig015/rolling_tvt_summary.csv,116.81965049600694,12,256,tanh,0.0003,50,0.8,0.15,128
bilstm_tvt_s4_w12_h256_acttanh_lr0.0003_e50_lam1_sig0.05_b128,bilstm_tvt_s4_lam10_sig005,6,14.025653936688322,6.25740973424726,14.965469456469485,15.014933988696464,19.864802567340075,2.525079830250323,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/bilstm_pipeline_h4_tuning_last6/bilstm_tvt_s4_lam10_sig005/rolling_tvt_summary.csv,107.83425086201169,12,256,tanh,0.0003,50,1.0,0.05,128
bilstm_tvt_s4_w12_h256_acttanh_lr0.0003_e50_lam0.9_sig0.1_b128,bilstm_tvt_s4_lam09_sig01,6,14.033878046837422,6.217486159211184,15.00737669552668,15.03274460076958,19.877904731842246,2.5055127304368305,/home/hduser/jupyter/gust/RisetEU/FLF_BILSTM/results/tvt_v02/bilstm_pipeline_h4_tuning_last6/bilstm_tvt_s4_lam09_sig01/rolling_tvt_summary.csv,110.0782758910209,12,256,tanh,0.0003,50,0.9,0.1,128
