profile,fold,train_core_start,train_core_end,validation_start,validation_end,test_start,test_end,train_core_samples,validation_samples,test_samples,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,mae_avg_pips,test_samples_predicted,preds_csv,history_csv
d1,13,2019-01-02 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-12-31 00:00:00,2025-01-02 00:00:00,2025-01-31 00:00:00,1493,65,22,10.360909090908981,36.73768181818203,30.83122727272766,42.62681818181801,30.13915909090917,22,fold13_preds.csv,fold13_history.csv
d1,14,2019-02-04 00:00:00,2024-11-01 00:00:00,2024-11-04 00:00:00,2025-01-31 00:00:00,2025-02-03 00:00:00,2025-02-28 00:00:00,1494,63,20,21.459849999999836,39.049099999999946,26.16010000000046,43.5198499999998,32.54722500000001,20,fold14_preds.csv,fold14_history.csv
d1,15,2019-03-04 00:00:00,2024-11-29 00:00:00,2024-12-02 00:00:00,2025-02-28 00:00:00,2025-03-03 00:00:00,2025-04-01 00:00:00,1494,63,22,15.732409090909046,41.814499999999505,31.190772727272805,54.409181818181935,35.78671590909082,22,fold15_preds.csv,fold15_history.csv
d1,16,2019-04-02 00:00:00,2024-12-31 00:00:00,2025-01-02 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-05-01 00:00:00,1494,64,22,30.37563636363619,86.21268181818166,32.48427272727268,76.71704545454577,56.447409090909076,22,fold16_preds.csv,fold16_history.csv
d1,17,2019-05-02 00:00:00,2025-01-31 00:00:00,2025-02-03 00:00:00,2025-05-01 00:00:00,2025-05-02 00:00:00,2025-05-30 00:00:00,1494,64,21,23.003714285713922,30.343190476190145,37.35976190476191,47.41347619047611,34.530035714285525,21,fold17_preds.csv,fold17_history.csv
d1,18,2019-06-03 00:00:00,2025-02-28 00:00:00,2025-03-03 00:00:00,2025-05-30 00:00:00,2025-06-02 00:00:00,2025-07-01 00:00:00,1492,65,22,15.484409090909283,33.51772727272707,25.195181818181396,43.40727272727294,29.401147727272672,22,fold18_preds.csv,fold18_history.csv
