profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
h4,21,104,1.1752099990844729,1.1747459894203018,4.6400966417103895,4.6400966417103895,1.1752400398254397,1.1753932986406137,-1.5325881517402884,1.5325881517402884,1.1730600595474243,1.1739465311402062,-8.86471592781879,8.86471592781879,1.1742700338363647,1.1752061425396356,-9.36108703270877,9.36108703270877,368
h4,21,105,1.174280047416687,1.1752160340627775,-9.359866460905142,9.359866460905142,1.1754000186920166,1.1750683662910233,3.3165240099330973,3.3165240099330973,1.168779969215393,1.172825860607127,-40.45891391733836,40.45891391733836,1.169800043106079,1.1742761859997044,-44.76142893625301,44.76142893625301,369
h4,21,106,1.169800043106079,1.1742860776194723,-44.86034513393244,44.86034513393244,1.1710200309753418,1.175374769368607,-43.54738393265167,43.54738393265167,1.1666699647903442,1.1683217662023118,-16.51801411967524,16.51801411967524,1.1670700311660769,1.1698061718505182,-27.361406844412794,27.361406844412794,370
h4,21,107,1.1670600175857544,1.169806050302994,-27.460327172394994,27.460327172394994,1.167199969291687,1.1706151669981848,-34.15197706497786,34.15197706497786,1.1645599603652954,1.1667324340918293,-21.724737265338412,21.724737265338412,1.1664999723434448,1.167076145607605,-5.761732641602624,5.761732641602624,371
h4,21,108,1.1658999919891355,1.1670660107119974,-11.660187228619279,11.660187228619279,1.1671299934387207,1.1668839306042127,2.460628345080096,2.460628345080096,1.1656299829483032,1.1647566198494952,8.733630988080332,8.733630988080332,1.1671199798583984,1.1665060837983563,6.138960600421406,6.138960600421406,372
h4,21,109,1.1671199798583984,1.165905979158376,12.140007000225328,12.140007000225328,1.1681900024414062,1.1674256876873348,7.643147540714601,7.643147540714601,1.1665500402450562,1.166033342703345,5.166975417112418,5.166975417112418,1.16798996925354,1.167126094561615,8.638746919249485,8.638746919249485,373
h4,21,110,1.1679999828338623,1.1671259732925616,8.740095413006799,8.740095413006799,1.168789982795715,1.1685393290033903,2.5065379232480645,2.5065379232480645,1.1668399572372437,1.1666610701030966,1.7888713414704327,1.7888713414704327,1.1680500507354736,1.1679960885147516,0.5396222072207024,0.5396222072207024,374
h4,21,111,1.1680400371551514,1.1680059807870469,0.3405636810449586,0.3405636810449586,1.168619990348816,1.1687294659902454,-1.0947564142949062,1.0947564142949062,1.1661499738693235,1.166661247055575,-5.112731862515485,5.112731862515485,1.168310046195984,1.1680561703114605,2.538758845236355,2.538758845236355,375
h4,21,112,1.1682900190353394,1.168046035314024,2.4398372131528845,2.4398372131528845,1.1704699993133545,1.16837901251567,20.90986797684602,20.90986797684602,1.167799949645996,1.1659062146764474,18.937349695486994,18.937349695486994,1.1692700386047363,1.168316167134123,9.538714706134321,9.538714706134321,376
h4,21,113,1.1692700386047363,1.1682960184779276,9.740201268086945,9.740201268086945,1.170699954032898,1.1706631888112329,0.3676522166506935,0.3676522166506935,1.16907000541687,1.1680170535340235,10.529518828463758,10.529518828463758,1.1699399948120115,1.1692761645724086,6.63830239602925,6.63830239602925,377
h4,21,114,1.170009970664978,1.1692760430799545,7.339275850235527,7.339275850235527,1.172320008277893,1.170818592182564,15.014160953290556,15.014160953290556,1.1699399948120115,1.16926264079734,6.773540146713941,6.773540146713941,1.1721500158309937,1.1699461242896771,22.03891541316505,22.03891541316505,378
h4,21,115,1.1721500158309937,1.1700159789399205,21.340368910731655,21.340368910731655,1.17330002784729,1.1724120790541726,8.879487931174879,8.879487931174879,1.171429991722107,1.1699134388001189,15.165529219880458,15.165529219880458,1.172700047492981,1.1721561568872654,5.438906057155801,5.438906057155801,379
