profile,fold,row_in_fold,true_open,pred_open,resid_open_pips,abs_resid_open_pips,true_high,pred_high,resid_high_pips,abs_resid_high_pips,true_low,pred_low,resid_low_pips,abs_resid_low_pips,true_close,pred_close,resid_close_pips,abs_resid_close_pips,global_index
d1,20,14,1.1604100465774536,1.1650001695965178,-45.90123019064141,45.90123019064141,1.1742600202560425,1.1661372804274746,81.22739828567927,81.22739828567927,1.1582800149917605,1.1597699999558058,-14.899849640452878,14.899849640452878,1.1720999479293823,1.1605904979173092,115.09450012073152,115.09450012073152,37
d1,20,15,1.1720600128173828,1.1604202277183804,116.39785099002431,116.39785099002431,1.1726399660110474,1.17584524693992,-32.05280928872733,32.05280928872733,1.1602699756622314,1.157970385760024,22.99589902207355,22.99589902207355,1.1619700193405151,1.1721206237906725,-101.50604450157363,101.50604450157363,38
d1,20,16,1.1617599725723269,1.1720702961721332,-103.10323599806325,103.10323599806325,1.1665300130844116,1.1720319196558628,-55.01906571451221,55.01906571451221,1.1602100133895874,1.160604840629214,-3.9482723962658284,3.9482723962658284,1.1641000509262085,1.1619905165097075,21.09534416500969,21.09534416500969,39
d1,20,17,1.1642299890518188,1.1617701655571586,24.598234946602293,24.598234946602293,1.164720058441162,1.1654772440799603,-7.571856387982301,7.571856387982301,1.1574000120162964,1.1601999231075295,-27.999110912331204,27.999110912331204,1.1637200117111206,1.1641205856691914,-4.005739580708045,4.005739580708045,40
d1,20,18,1.1633100509643557,1.1642402037079436,-9.301527435878754,9.301527435878754,1.1697399616241455,1.1645859112590955,51.54050365050011,51.54050365050011,1.1628999710083008,1.156927152913576,59.72818094724719,59.72818094724719,1.1682699918746948,1.163740539750206,45.29452124488742,45.29452124488742,41
d1,20,19,1.168030023574829,1.1633202575491788,47.09766025650319,47.09766025650319,1.170889973640442,1.1707503621509552,1.3961148948671287,1.3961148948671287,1.1650700569152832,1.1638254885894228,12.445683258603957,12.445683258603957,1.168529987335205,1.168290600175501,2.3938715970417412,2.3938715970417412,42
d1,20,20,1.1693700551986694,1.1680402715714848,13.297836271846109,13.297836271846109,1.1736400127410889,1.170929524301685,27.10488439403802,27.10488439403802,1.1685199737548828,1.165435232848845,30.847409060377196,30.847409060377196,1.1710699796676636,1.168550600222335,25.19379445328651,25.19379445328651,43
d1,21,0,1.17084002494812,1.1694060874875771,14.339374605427668,14.339374605427668,1.171820044517517,1.1741871068758791,-23.670623583620376,23.670623583620376,1.1612800359725952,1.169080596973492,-78.00561000896877,78.00561000896877,1.1642600297927856,1.1711088115190895,-68.48781726303876,68.48781726303876,44
d1,21,1,1.16389000415802,1.1708761025318208,-69.8609837380082,69.8609837380082,1.1682100296020508,1.1714047229547864,-31.946933527355892,31.946933527355892,1.1608099937438965,1.1601035214620288,7.064722818677094,7.064722818677094,1.1660799980163574,1.164298635831095,17.813621852624806,17.813621852624806,45
d1,21,2,1.1658200025558472,1.1639258675878217,18.94134968025485,18.94134968025485,1.166949987411499,1.1676370599901895,-6.870725786904952,6.870725786904952,1.1629899740219116,1.1607336102832546,22.56363738657008,22.56363738657008,1.165079951286316,1.1661186644035246,-10.387131172087116,10.387131172087116,46
d1,21,3,1.1646300554275513,1.165855925455497,-12.25870027945719,12.25870027945719,1.175950050354004,1.1668543052079472,90.95745146056711,90.95745146056711,1.1646100282669067,1.1633442282305746,12.658000363321431,12.658000363321431,1.1717599630355835,1.1651185845126415,66.41378522941999,66.41378522941999,47
d1,21,4,1.1710699796676636,1.1646659416608622,64.04038006801338,64.04038006801338,1.1765600442886353,1.1777167970418934,-11.567527532581057,11.567527532581057,1.1703499555587769,1.1648732925910568,54.76662967720092,54.76662967720092,1.1762200593948364,1.1717988177663694,44.21241628467021,44.21241628467021,48
d1,21,5,1.1758699417114258,1.1711060643370552,47.63877374370562,47.63877374370562,1.1779999732971191,1.1763752475922848,16.247257048342956,16.247257048342956,1.1703599691390991,1.1712827132635466,-9.227441244474832,9.227441244474832,1.170830011367798,1.17625906201926,-54.2905065146182,54.2905065146182,49
