name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s3_w10_h320_acttanh_lr0.0004_e50_lam0.8_sig0.15_b128,eu5_s3_tanh_lr4e4,23.373733333333416,19.887081250000044,9.427124999999943,17.086433333333392,36.46585000000012,16.56891666666673,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s3_tanh_lr4e4_preds.csv,0.0,10,320,tanh,0.0004,50,0.8,0.15,128
eu5_s3_w10_h320_acttanh_lr0.0005_e50_lam0.8_sig0.15_b128,eu5_s3_tanh_lr5e4,59.817733333333315,46.83034375000001,7.86817500000007,46.5106583333333,59.94180000000011,73.00074166666654,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s3_tanh_lr5e4_preds.csv,0.0,10,320,tanh,0.0005,50,0.8,0.15,128
eu5_s3_w10_h320_acttanh_lr0.0007_e50_lam0.8_sig0.15_b128,eu5_s3_tanh_lr7e4,59.095875,51.46987916666666,28.591891666666665,53.09019166666656,76.75733333333336,47.440100000000044,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s3_tanh_lr7e4_preds.csv,0.0,10,320,tanh,0.0007,50,0.8,0.15,128
eu5_s3_w10_h320_actrelu_lr0.0005_e50_lam0.8_sig0.15_b128,eu5_s3_relu_lr5e4,41.18404166666673,45.56777916666674,58.71899166666676,43.8973333333334,55.14896666666665,24.50582500000013,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s3_relu_lr5e4_preds.csv,0.0,10,320,relu,0.0005,50,0.8,0.15,128
