name,job,mae_avg_hlc_pips,mae_avg_pips,mae_open_pips,mae_high_pips,mae_low_pips,mae_close_pips,preds,train_seconds,window,units,activation,lr,epochs,lambda_coef,sigma_coef,batch
eu5_s6_w10_h320_acttanh_lr0.0004_e40_lam1_sig0.1_b96,eu5_s6_e40,54.14891111111109,46.82018333333332,24.834000000000024,31.189325000000046,76.84791666666666,54.40949166666657,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s6_e40_preds.csv,0.0,10,320,tanh,0.0004,40,1.0,0.1,96
eu5_s6_w10_h320_acttanh_lr0.0004_e50_lam1_sig0.1_b96,eu5_s6_e50,26.30158611111105,26.15641666666663,25.720908333333384,14.6224666666665,20.552174999999988,43.73011666666665,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s6_e50_preds.csv,0.0,10,320,tanh,0.0004,50,1.0,0.1,96
eu5_s6_w10_h320_acttanh_lr0.0004_e60_lam1_sig0.1_b96,eu5_s6_e60,61.077394444444415,50.864181249999966,20.224541666666635,61.487633333333235,105.30915833333327,16.435391666666725,RisetEU/EU5/results/multitask_pipeline_w12/eu5_s6_e60_preds.csv,0.0,10,320,tanh,0.0004,60,1.0,0.1,96
